batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641000,3860,105300,77600
1,1,A Ram Sam Sam - CanzoniPerBimbi,"fyp, fypage, foryoupage, relatable, trentonfs, intrentonfswetrust",backwoodsockyy,288100,94700,25200,134400
1,2,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,3,original sound - JAYLLNN,,realjayllnn0,9944,315,759,333
1,4,Paint The Town Red - Doja Cat,"@dojacat, dojacat, doja, paintthetownred, rap, singing, edit",dojasvault,1900000,22200,165800,11100
1,5,som original - Raphaela Diniz,"vaiprofycaramba, viral, fyp%E3%82%B7",raphaela_diniz,469100,2428,26100,756
1,6,original sound - Tammylouiseee,"safe, hotel, mirrors, fyp, genius, viral, foryoupage, tiktok, lunch, hacks, dinner, hacksoflife, cookinghacks, foodcontent, foryourpage, foodlovers, foryou",tammylouiseee,351800,11600,88000,33000
1,7,son original - massymoussi,"@nursejuice, anesthesia, hospital, son, high, funny, goviral, viral",wannaft_banana,147700,978,26100,3199
1,8,Je te laisserai de mots - noel.smt,,marti.p0122,7300000,37000,313300,47800
1,9,What U Doin - KD Da Kid,"fyp, newmusic, kddakid, blowthisup, viral, youtube, kidrapper",thelitfamily4l,8317,116,966,59
2,0,original sound - Malibutoast,,malibutoast,56900,2826,4740,911
2,1,Love You So - The King Khan & BBQ Show,"skincare, beauty",michaelgrullon_,7528,456,1173,223
2,2,original sound - W E S 🎼,"lyrics, audio, spedup, speduplyrics, spedupsongs, drole",song_lyrics_foryu,215900,195,27600,757
2,3,original sound - FLOPETTE,,babynoomi,306000,3387,12300,480
2,4,original sound - The Lipstick Lesbians,"@char00.0, makeup, beautytok, sephora, genalpha, thelipsticklesbians",thelipsticklesbians,34100,574,1011,237
2,5,original sound - Melissa Shoshahi,"retail, tiktokskit, sephorakids, sketchcomedy",melshoshahi,68300,170,7149,155
2,6,original sound - Rocio Soria🌺,"kidsatsephora, sephora, walmartfinds, walmartskincare, walmart, affordableskincare, cerave, bubbleskincare, skincareforteens, skincareforbeginners, skincareforacne, skincareforteenagers, @cerave, @bubble, @heritagestorenaturals",rocio.roses,319200,6485,61900,8222
2,7,original sound - chicksintheoffice,,chicksintheoffice,5127,68,162,177
2,8,original sound - callum🫠,"fyp, rekiry, bl, boyslove, yaoi, yaoilovers, blmanhwa, blmanga, blrecommendations, lezhin, trend",rekiry,367900,5462,46500,4380
2,9,Beat - beaty,"stitch, sephora, boston, blackfacegirl, lol, greenscreen",flower_sea_sand,18000,697,794,221
2,10,Dance You Outta My Head - Cat Janice,"@sephora, blackface, notok, parentingfailure, greenscreenvideo, greenscreen",soogia1,481500,9021,26700,4745
2,11,A Party at the Crossroads - Mwalim DaPhunkee Professor,"bostonincident, endwhitesupremacy, accountabilityneeded, ytsupremacyinboston, boston, sephora, bronxboheme",mwalim_daphunkeeprof,80,10,6,0
2,12,Put That Down frfr - Carefree shoutout Fefe,,candycrush91169,1500000,12900,47700,9372
2,13,sonido original - Dra Nathalie Quiroz,"skincare, skincareni%C3%B1as, sephorakid, sephorakids, sephorakidsneedtobestopped",draquirozderma,14300,190,3208,2199
2,14,baddie background - Dersim 👅,"tweens, middleschoolersbelike, sephora, drunkelephant, soldejaniero, rarebeauty, meangirls, comedy, satire, greenscreen",itsjennalu,1300000,11700,65300,18800
2,15,je te laisserai de mots - ☆☆,"sephorakids, sephora, documentary, grwm, tween, millennial, satire, comedy",itsjennalu,418700,1989,40000,2836
2,16,original sound - jordanunderwood,"stanleycup, sephora, sephorakids",jordanunderwoodig,165000,4760,4548,3296
2,17,original sound - Thomas wu,,infamous_wu13,67700,5021,7149,86
2,18,Epic Music(863502) - Draganov89,"sephorakids, tweens, middleschoolersbelike, sephora, drunkelephant, soldejaniero, rarebeauty, comedy, satire",itsjennalu,110100,1068,12600,1268
2,19,underneath the tree - ‍r7ptor,"sephorasale, sephorablackfriday, blackfridaysales, sephorashopwithme, shopwithme, shopwithmeatsephora, sephorahaul, viral, viralsephorafinds, boujeefinds, preppy, preppyshopping, foryou, fyp, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral",boujeefindsofficial,4727,34,351,109
2,20,Beat - beaty,"greenscreenvideo, greenscreen",reyahthelastdragon,295100,3796,14600,3959
2,21,i wait for you - arda,"fyp, foryou, foryoupage, trending, unique, eyes",jillsghostacct,921700,4257,31400,382
2,22,original sound - nay ellingsworth,"@peekjk_, obviouslynatalia, fyp%E3%82%B7, fypage, viralvideo, viraltiktok, makesureitsonlow, fyp%E3%82%B7%E3%82%9Aviral, fyppppppppppppppppppppppp, fypdong",obviously_natalia,269300,3787,19200,2509
2,23,original sound - 𝚁𝚘𝚛𝚢𝚎𝚕𝚒𝚣𝚊 ♛,"sephora, drunkelephant, rarebeauty, kids",roryeliza,913300,8256,59700,2286
2,24,original sound - mikekhieu,"world, news, trending, viral, mtl, khieu, tiktokhunter",mikekhieu,37000,2223,2970,416
