batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641300,3864,105300,77600
1,1,original sound - 🤟🏻Jurassic world🤟🏻,"volcano, mashedpotatovolcano, mashedpotatovolcanowithbroccolitrees, yummy, @wesintn",hayleyintn,755200,9319,81500,80500
1,2,original sound - Autumn Monique,"@alaina.trejo3, fyp, trend, viral, stitchsquad",autumnohana,77900,3966,6149,123
1,3,sweet caroline but dark academia - fingerbib,"lighters, fyp%E3%82%B7, fyp, trending, lighter, viral",buypuffbuddy,7849,92,1116,77
1,4,original sound - jahgotbags,"icespice, roblox, robloxfyp, robloxvc, robloxskit, voicechat, ice, spice, funny",jahgotbags,54000,220,8449,222
1,5,The Best Music For Praying and Worship - Worship Ensemble & Worship Music Piano & Contemporary Christian Music,,thatvitiligo_guy,18400,1084,2115,258
1,6,triggered Jhené Aiko - laurynmaree_,miyanevaeh,themiyanevaeh,108200,483,10800,131
1,7,original sound - alexisandasher,"daycare, viral, toddlersoftiktok, toddlerlife, blowthisup, toddlermom, explore, explorepage, loved",alexisandasher,1400000,4718,72000,12600
1,8,original sound - ꎇ.ꍏ 👹,"amazon, amazonprime, amazonfinds, amazondriver, youcantparkthere, op",mizzprayzalot,17800,869,1986,4989
1,9,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"foryou, fyp, viral",le4rless_,564300,1140,77600,4258
2,0,original sound - wyxon,"duke, fortnitedance",hamza_ediz,1100000,4060,207200,13200
2,1,original sound - Jax,"roblox, robloxfunny, robloxmicup, micup, micuproblox, robloxian, robloxian, robloxfyp, funnyroblox, funroblox, funnymomentsroblox, robloxmeme, robloxfunnymoments, robloxtroll, robloxtrolling, robloxtiktok, robloxvoicechat, robloxvr, robloxvrfun, robloxfunnymoments",anticlimaxjax,301300,4300,68000,2264
2,2,Ick - Alt Ending - Lay Bankz,"hegavemetheew, makeuplover, trendingsound",krissleos,93700,1090,9530,644
2,3,Funny - Gold-Tiger,"fortnite, fortniteclips, fortnitekid, gamingfamily, gamingdad, fortnitepro",theperkybee,44900,915,4403,2424
2,4,aeh eah eah eoh - Angel,,haleyybaylee,85700,632,4135,134
