batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,original sound - divin,,ellielobio,229300,434,20400,604
1,2,original sound - REEKON Tools,,reekontools,640900,3860,105200,77600
1,3,original sound - Tay,"fyp, foryoupage, armystrong, talltok, fyp%E3%82%B7, xybca, viral, army",jfoggisback,2800000,42900,141800,34900
1,4,Dream Away - Ramol,rottweiler,nala_the_needy_rottie,573100,9372,39800,4213
1,5,original sound - ANGRY GRANDMA,"fyp, angrygrandma, comedy, shopping, christmas, viral, trending, makethisviral, funny, hilarious, trynottolaughtiktoktv",angrygrandma18,640100,7556,71600,126200
1,6,original sound - vicmram,,lelasohna,34500,118,7506,257
1,7,Only Love Can Hurt Like This (Slowed Down Version) - Paloma Faith,mtbro,mahendramagar009,248500,17400,48300,99000
1,8,som original - Raphaela Diniz,"vaiprofycaramba, viral, fyp%E3%82%B7",raphaela_diniz,451800,1482,22400,841
1,9,original sound - Christopher canta asiii,"christophercantaasi, paratii, fyp, werefriends, foryou, foryoupage, viralvideo, tiktok, latino, latina, friends, trend, trendingvideo",chris1216_,300100,806,16900,2855
1,10,original sound - Morgan Jay,,morganjayofficial,14000000,63200,1300000,259399
2,0,original sound - 🎧🎵,"fy, fyp%E3%82%B7, vairal, xzyabc, foryou, preppy, stanleycup, tiktok, like, follow, goviralgo, thursday, skincare, glowrrcipe, drunkelephant, sephora, watermelon, vanity, preppyaesthetic, preppylifestyle, afternoon, pink",livewgiulia,137900,19600,36400,9659
2,1,original sound - Kervo.dolo,"fyp, foryoupage",kervo.dolo,6200000,43000,567800,125700
2,2,original sound - anisia,"bellawillwalkagain, para, recovery, recovery, paralyzed, paraplegic, wheels, trending, viral, short, shorts",bellawillwalkagain,23900,3328,709,84
2,3,original sound - Raihann,,sylviaquezada619,5800000,33600,599600,114300
2,4,Very Sad - Enchan,"wifi, wifimoney, fypdonggggggg, she, mad, videoviral, fypage%E3%82%B7, fypdonggg, fypage%E3%82%B7%E2%99%A1%E2%9D%A4%EF%B8%8F%F0%9F%A7%BF, video, man, sad, fyppppppppppppppppppppppp, videojuegos2023",videos7240,273500,4662,33700,6543
2,5,original sound - icy,,ucantfindicy,92000,632,10400,258
2,6,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,,khvercxerub,144100,2484,9487,1959
2,7,original sound - Michael And Friends,,michaelvufriends,168700,14900,18000,21900
2,8,Reggaeton Champagne - Bellakath & Dani Flow,"alondrissaclipstwitch, twitch, foryou, alondrissa, rainelissss, alexomarr",raialondrisalex,11200,44,1251,56
2,9,original sound - songs.7483,,notmalyciaa,332100,634,43800,2522
2,10,original sound - Anna Faye💌,"fyp, foryou, preppy, annough, trending, annafayeslays, fyp%E3%82%B7, xyzbca, viral, fake, joke, satire",preppyannafaye,10600,73,1212,18
2,11,som original - W&K,tutorial,twinmelody,513900,1006,16000,620
2,12,original sound - Tianna Robillard,"cincy, cincinnati, whodey, cincinnatibengals, bengals, nfl, bengalsvssteelers2023",tiannarobillard,10100000,10800,552200,23600
2,13,son original - Tsqua_d,"trin, jayah, edit, tommy, tommytheclownn, tsquad, trinvsjayah, battle, mora",tsqua_d8,5732,18,650,37
2,14,Originalton - Tina Holzer,"ashnikko, ashnikkoconcert, ashnikkoberlin",wyndprinzessin_,33300,34,2002,306
2,15,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,"@showtimebaba, @yohan_lbt, diamantblazi, seckoff, fyp, foryou, dunk, bball, basketball, trio, challenge, viral, trend, florida, usa, floridabasketball, usabasketball",diamantblazi,1900000,9501,146000,8807
2,16,original sound - Kylie Cantrall,descendants4,kyliecantrall,1500000,5334,70000,2195
2,17,original sound - Chloe🩷,"rulesformyfuturekids, rules, uk, rulesformykids, sofunny, relatable, fyp, viralvideo, viraltiktok, chloe_farquharx, xbcyza, fyp%E3%82%B7%E3%82%9Aviral, grwm",chloe_farquharx,108200,794,9295,217
2,18,original sound - The Relationship Hub,,rebeccazamolo,142300,1173,7210,280
2,19,suono originale - zeusqtrl,"dragonpuppet%F0%9F%98%BB%E2%9D%A4%EF%B8%8F%F0%9F%90%B2%F0%9F%90%89, dragonpuppets, fyp, fyp, foryou, foryoupage, trending, viral, followme, nohateplz, ocs, ocart, myoc, ocdrawing, foryoupage",keyo_that_dragonzz,80,8,9,0
2,20,GoodGooglyMooglyyy - Undergroundmusiclover,"mommystwin, googlymoogly, 1monthold",jazlynn.oats,14800000,34700,1100000,239600
2,21,original sound - Slim 199x,"fyp%E3%82%B7, dance",thomasharris21,238400,7886,30200,27400
2,22,Fluffing a Duck - Kevin MacLeod,,itsjojosiwa,90500,666,1627,625
2,23,nhạc nền - Funny_Love,"wholesome, life, viral",funny_love_video,2400000,4281,187000,8335
2,24,Lovin On Me - Jack Harlow,,emzcurryy,83700,1342,2121,192
2,25,original sound - 2wheeltony7 supreme,,2wheeltony7,3200000,33000,343300,144700
2,26,original sound - Cameron Roh,fyp,cameronrohpovs,1200000,15800,171100,14400
3,0,original sound - Omer Majid,,omermajidshorts,1400000,11600,84500,7022
3,1,original sound - matterxwonder,"nalish, fyp, viral, edit, love, nidalwonder, saysaymatter, ship",matterxwonder8,138700,501,15300,638
3,2,original sound - grandma_droniak,,grandma_droniak,1800000,30500,141300,80700
3,3,Bongos (feat. Megan Thee Stallion) - Cardi B,,theneelajolenee,157800,6152,19000,9282
3,4,original sound - Chloe Dillon,@the_dillons_,chloe_dillon,1100000,4094,50200,2909
3,5,original sound - Jose,"@josefine.43, fyp, foryou, fyp%E3%82%B7, foryoupage",satx.miguel5,162400,241,11300,142
3,6,sonido original - Yiyi,"alondrissafanpage, viralvideo, lentejas, fyp%E3%82%B7, foryou, alondra_rai__xztsp, railo, ship, xyzbca, fyp, rainelissss, parati",alondra_rai__xztsp.0,7839,14,1176,36
3,7,original sound - lisi:),"ootd, best, bestfriend, bestfriends, rollerrabbit, rollerrabbitpajamas, rollerrabbitofficial, preppy, preppyaesthetic, preppylifestyle, grwm, grwms, grwmroutine, grwm_aesthetics, outfitideas, outfits, outfitinspiration, hair, hairstyle, shorthairshorthairstyles, grwmaesthetic",lisi.shops,510900,3036,37400,3184
3,8,original sound - user1776907921821,"movie, fyp, tiktok",chock771,6949,24,1079,20
3,9,original sound - mabu😇,"jamaica, turksandcaicos, jetski, boonkgang, lilmabu",lilmabu,639000,3876,38900,1795
3,10,original sound - Zakeya_95,"bionic, cikids, cimom, cochlearimplants, cilife, foryou, foryoupage, grateful, blessed",zakeya_95,133000,827,9940,364
3,11,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"foryourpage, fyp, viralvideo",callme_manny,4400000,16500,614500,62500
3,12,original sound - Shania Muhammad,"smartgirlshania, 16yearoldteacher, blackhairtiktok, locs, blackteachers, blowthisup",smartgirlshania,602400,2430,43000,1052
3,13,original sound - Ruck‼️,"foryou, viral, crush, friends",thesimp5onfamily,194000,1754,19200,2072
3,14,original sound - JAYLLNN,coffee,realjayllnn,170400,2085,12400,1475
3,15,original sound - davidcastain,,davidcastain,150000,797,13700,4791
3,16,Originalton - Houseofhighlights,"nba, basketball, foryoupage, fyp%E3%82%B7",house.ofhiglights,40600,14000,3114,2014
3,17,original sound - Barstool Sports,"@lightscamerabarstool, @daisyhipsher",barstoolsports,6400000,24600,602700,116400
3,18,original sound - Taylor Quitara,"momsoftiktok, playroomdecor, kidsroomideas, fyp%E3%82%B7, viral, trending, interiordesign, toddlerroom, toddlersoftiktok, momtok, funny, apartmentlife, momlife, homedecor, lifewithkids",aaliyahxnolan,1200000,1812,35800,1470
3,19,original sound - Law cops,"cops, police, office, trending, copsoftiktok, viral, learnontiktok",lawlos,124100,2631,9395,771
3,20,original sound - ✨DLA Fam✨,"family, 6foot10, 5foot2",dla_fam,2800000,29100,153800,16700
3,21,original sound - chelsea vfx,vfx,queenchelsea,14900000,103100,802700,413900
3,22,original sound - brynnchilson,"anniversary, thequeen, cakeflipping, 1year, mytalent, fyp",originalbchillmama,3100000,4936,98900,3081
3,23,original sound - lilyachty,,lilyachty,8800000,37000,381000,24200
3,24,original sound - Kim,"teachersoftiktok, fyp%E3%82%B7",journeyofk_,397400,1456,12900,845
3,25,original sound - pumpkinblushspam,fyp,cocoquinnb,83600,488,3998,276
3,26,The D word - Rebecca | Motherhood&Lifestyle,,vanistrimer,76400,667,6335,253
3,27,je te laisserai de mots - ☆☆,"schoolphotos, schoolpic, pictureday, firstdayofschool, lastdayofschool, prek, graduation, schoolpictureframe",graceandrosesco_,1800000,0,202100,30600
4,0,original sound - Taylor Swift Videos,"taylorswift, caroleking, artistofthedecade, taylorswiftspeech, swifttok, loverera, taylorswiftvideos, taylorswiftvids, swiftie, taylorswiftawardshow, taylorswiftparents, andreaswift, scottswift, taylorswifttok, taylurking",taylor_swift_videos,155600,785,5363,1477
4,1,original sound - TayvisAndFriends,"taylorswift, swiftie, swifttok, foryoupage, bryanadams, @bryanadams",tayvisandfriends,109700,610,10400,1618
4,2,original sound - $,"fyp, viral, xyzbca, taylorswift, swifttok, erastour, swiftie",dailytaylortea,99600,1605,6956,865
4,3,original sound - ESPN,"guillermo, traviskelce, jimmykimmel, nfl, superbowl, taylorswift",espn,9325,46,300,36
4,4,Taylor Swift-like refreshing country - C_O,grammys,cbsmornings,9835,211,480,192
4,5,original sound - Taylor Swift,,taylorswift,5000000,68500,271000,84500
4,6,Fox nfl theme - Notrandompostsguy,,natalyatoryanski,46700,625,857,1549
4,7,original sound - Mr. Montzingo,"dadsoftiktok, family, short",mrmontzingo,28800,567,1757,174
4,8,ur so vain by sabalicious - tyler,,sotruetyler,379300,423,20100,1028
4,9,original sound - Pagesix | Celebrity Gossip,,pagesix,26600,183,518,60
4,10,original sound - lex,"taylorswift, erastourjapan2024, taylorsversion, theerastour, errorstour, vigilanteshittaylorswift, japan, taylorswiftedit",alexaelizabethh,11000,96,1013,705
4,11,original sound - livies hq ❤️,@taylorswift,alisaloves.tay,173400,256,7355,221
4,12,original sound - dubxaudiozz,"viral, tiktok, foryoupage, relatable",dani2raw4u,59200,87,8406,517
4,13,You're So Vain - Carly Simon,youresovain,carlysimonofficial,967700,9529,27000,35800
4,14,original sound - Chris Olsen,"@taylorswift, taylorswift, erastour, tokyo",chris,664900,1246,27600,3130
