batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641200,3861,105300,77600
1,1,original sound - active <3,fyp%E3%82%B7,tina_042,341200,4008,18700,931
1,2,original sound - 𝑆𝑎𝑙𝑖𝑠ℎ 𝑎𝑛𝑑 𝑁𝑖𝑑𝑎𝑙,"capcut, salishmatter, nidalwonder, salishandnidal, fypviral, foryoupage, %E2%9D%A4, edit",nalish.fpgx,55300,970,9491,500
1,3,original sound - Tonydirects,"@lgndfrvr, @desfrvr",tonydirects,379000,2377,28400,10500
1,4,som original - rex rex,,rex_z77,411900,3242,24000,1922
1,5,original sound - Funny facts,"facts, curiosity, randomfacts, learnontiktok, factsyoudidntknow, viral",funnyfactsvn,498100,73000,62000,432700
1,6,Never Lose Me - Flo Milli,"amazonmusthaves, productsyouneed, productreview, titkokmademebuyit, inkjetprinter, nike, fyp",imprint.officialstore,1800000,10900,198500,34000
1,7,som original - Gêmeas e família 💙,"gemeas, irmasgemeas",asgeemeas,97700,2071,6298,346
1,8,original sound - JULIE♥️,"kidnapp, fyp, viral, viral_video",officaljujube,709800,23400,75400,208200
2,0,original sound - KhianKB,"@flybyjing, flybyjingpartner, khiankb, edno",khian.kb,62700,244,7271,694
2,1,original sound - derek_hensley2.0,"@waverider75, shegone, fyp, funny, viral, aintnodoorsinthishouse, parentsoftiktok, children, parenting, pullthepin",derek_hensley2.0,51800,1547,3058,2138
2,2,I Want U - Genshin,"alwaysnforever%E2%9D%A4%EF%B8%8F%F0%9F%A5%B0, myotherhalf%E2%9D%A4%EF%B8%8F",alicia_091419,12100,273,854,224
2,3,original sound - Evandinner 💫,,tha_lotl,213100,870,22700,2539
2,4,original sound - AsadaTacoss,"latinos, growingupmexican, mexicanproblems, corridos, hispanicsbelike, mexicanos, latinomemes, growinguphispanic, mexicansbelike, hispanicmemes, latino, spanishpeoplebelike, latinosbelike, hispanic, mexicanfood, bandatelevision, mexicanmemes, growinguplatino, latina, mexican, fyp, fypage%E3%82%B7",asadatacoss,814000,5214,102300,13300
2,5,"Suspense, horror, piano and music box - takaya","autism, autistic, accoustic",putafingerdownn,34400,5613,3942,11400
2,6,original sound - dances.4uu.to.learn,"fyp, viral",chaci.rae,171,2,1,0
