batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - goldenbearollie,"comedy, dogsoftiktok, dogmom, goldenretriever",goldenbearollie,1300000,13600,78200,200800
1,1,original sound - ★ seplix,,brookemonk_,985100,2313,51000,1297
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,296200,1684,31000,1001
1,3,original sound - Nate the Hoof Guy,"natethehoofguy, fyp, foryoupage, hooftrimming, hoofcleaning, hoofpicking, oddlysatisfying, hoofcare, hoofcareroutine, naptime, rocks, rockstar",natethehoofguy,3200000,26300,118500,23800
1,4,original sound - Codename Jesse,,codenamejesse,2000000,11900,354300,36100
1,5,original sound - Chris and jasmin,"giveaway, longervideos, fyp, viral, trending",chrisandjasmin,16700,868,1834,978
1,6,Sparks - Coldplay,"fyp, puppy, trending, newdog",autumnnmonique,544200,6657,53100,11400
1,7,original sound - TheJoeRoganRewind,"fyp, viral, friends",thejoeroganrewind,361100,2268,35200,833
1,8,original sound - ပလုပ်တုပ် ရေခဲသုပ်😋,"tiktokmyanmar2023, duet, trending, fyp, %E1%80%9B%E1%80%B1%E1%80%AC%E1%80%80%E1%80%BA%E1%80%81%E1%80%BB%E1%80%84%E1%80%BA%E1%80%90%E1%80%B2%E1%80%B7%E1%80%94%E1%80%B1%E1%80%9B%E1%80%AC%E1%80%9B%E1%80%B1%E1%80%AC%E1%80%80%E1%80%BA%F0%9F%91%8C, %E1%80%99%E1%80%BC%E1%80%84%E1%80%BA%E1%80%95%E1%80%AB%E1%80%99%E1%80%BB%E1%80%AC%E1%80%B8%E1%80%95%E1%80%AE%E1%80%B8%E1%80%81%E1%80%BB%E1%80%85%E1%80%BA%E1%80%80%E1%80%BB%E1%80%BD%E1%80%99%E1%80%BA%E1%80%B8%E1%80%9D%E1%80%84%E1%80%BA%E1%80%A1%E1%80%B1%E1%80%AC%E1%80%84%E1%80%BA%E1%80%9C%E1%80%AD%E1%80%AF%E1%80%B7%F0%9F%A4%92%F0%9F%96%A4, foodie, fly%E1%80%95%E1%80%B1%E1%80%AB%E1%80%BA%E1%80%9B%E1%80%B1%E1%80%AC%E1%80%80%E1%80%BA%E1%80%85%E1%80%99%E1%80%BA%E1%80%B8, %E1%80%A1%E1%80%9E%E1%80%B2%E1%80%95%E1%80%B1%E1%80%B8%E1%80%81%E1%80%B2%E1%80%B7%E1%80%95%E1%80%AE%E1%80%B8copylink%E1%80%9A%E1%80%B0%E1%80%9E%E1%80%BD%E1%80%AC%E1%80%B8%E1%80%94%E1%80%B1%E1%80%AC%E1%80%BA, %E1%80%95%E1%80%9C%E1%80%AF%E1%80%95%E1%80%BA%E1%80%90%E1%80%AF%E1%80%95%E1%80%BA%E1%80%9B%E1%80%B1%E1%80%81%E1%80%B2%E1%80%9E%E1%80%AF%E1%80%95%E1%80%BA",chochonyeinthwe7,527800,3510,17900,3514
1,9,original sound - Steph and Nova,"fyp, stephandnova, relatable, tiktokfinds, satisfy, parati",stephandnova,220400,555,16900,594
