batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19600,264800,89700
1,1,original sound - wiliam_ph,,wiliam_ph1,25300,195,2425,2243
1,2,original sound - 🤟🏻Jurassic world🤟🏻,"volcano, mashedpotatovolcano, mashedpotatovolcanowithbroccolitrees, yummy, @wesintn",hayleyintn,753700,9315,81300,80400
1,3,Epic Motivational - StereojamMusic,"nutellarecipe, homemadenutella",bestfoodsecrets,150900,2185,77100,11700
1,4,original sound - Qui Renea,"foryou, fyp",quirenea,547800,3894,38600,8250
1,5,original sound - AMYYWOAHH,"target, ball, shopping, childhood, relatable",amyywoahh,68700,428,6587,236
1,6,original sound - Kevin Silberman,"fyp, teachersoftiktok, nappingclass",silb0017,306000,0,22900,1938
1,7,im gonna touch you all - jo,"foryoupage, motion, foryou, wealth",punchlones8,137400,9975,25000,1177
1,8,original sound - kati,"fyp, trappedwater, ecofriendly",maryeleer,436700,11500,21300,5206
1,9,original sound - Raul Mesa Jr.,"fyp, foryou, foryoupage, relatable, humor, brother, viral, trending, xyzabc",raulmesajr,10800,120,2281,251
2,0,original sound - Claireeee,,clairelizzyxo,101900,214,3366,80
2,1,original sound - Noemy,"fyp, funny, viral",noemyiscool_,316900,967,25100,2778
2,2,original sound - Doulie Chamberlain,greenscreen,abdoulupnext,25300,530,3246,68
2,3,original sound - Hahafunny123,"memes, funny, viral, fyp, xuhuong, cute, couple",haloha123us2,317300,579,30100,3711
2,4,original sound - matterxwonder,"nalish, fyp, viral, edit, love, nidalwonder, saysaymatter, ship",matterxwonder8,138300,499,15200,635
2,5,original sound - Greg Renko,"fyp, foryou, gaming, gamer, videogames, gamingmemes, funny, relatable, npc",gregrenko,34400,54,4607,65
2,6,오리지널 사운드 - NewJeans,"fyp, gym, diet, weightloss, fitness",pookieateacookie,35100,3223,4470,654
2,7,original sound - Bobby Solez,"@50.bandzdd, fashion, fashiontiktok, outfit, outfitideas, ootd, grwm, bobbysolez, sneakers, getready",bobbysolez,26800,5091,3948,65
2,8,samsinclairfx on instagram - samsinclairfx,,m6xence,498400,2853,27700,2807
2,9,tiktok - 🍪,"fyp, viral, trending",thesimp5onfamily,95300,1768,7581,691
2,10,original sound - STARLESS,"harrystyles, harrystylesfan, harrystylestiktok, harryshouse, harrystylesvids",starlessyt,41400,89,2715,77
2,11,Aesthetic - Tollan Kim,"foryou, movieclips, fyp%E3%82%B7",angela_braly,115600,1853,22600,623
2,12,Originalton - 6ix9inefanpage,"tekashi, tekashi69, tekashi6ix9ine, 6ix9ine, 6ix9inefanpage, danielhernandez, viral, fyp%E3%82%B7",6ix9ine2024,3822,85,274,78
2,13,original sound - TOP HAT LIQUOR,"foryoupage, fyp%E3%82%B7, fyp, foryou, fy, weekendvibes, friday, saturday, satisfying, pomonacalifornia, ptown",tophatpomona,505200,1731,41100,6968
2,14,original sound - 𝘃𝗮𝗻𝗶 👾,,diamantblazi,10000,120,647,62
