batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - wiliam_ph,,wiliam_ph1,25300,194,2423,2243
1,1,original sound - YSK Podcast 🎙️,"yskpodcast, youshouldknowpodcast",yskpodextra,362600,3654,23900,462
1,2,7AM (Slowed + Reverb) - adrian,"trending, gaming, viral, fortnite, fortniteog, foryoupage, mulletmace, fortnitetipsandtricks, fortnitezerobuild",mulletmace,905900,6722,273900,37200
1,3,nonono - [☑️] CAPRI,"fyp, erich",fundsgettingrich,200800,0,17100,445
1,4,original sound - Volume Up,"foryou, fyp%E3%82%B7, viral, dogs, dogsoftiktok, puppylove, foryoupage",volumeupvids,1100000,12000,88700,54000
1,5,十宗罪(治愈系) - 气质隆Sir,"meat, raw, fy, viral, @rawmeatexperiment",unique.planet,22800,322,1824,502
1,6,original sound - Brooke 👩🏼‍🎤,,diamantblazi,35700,452,2866,352
1,7,original sound - Kad,"fyp, policegirl, woopwoop",kadlikecat01,1000000,6622,79200,8236
1,8,original sound - devon.reacts69,"fyp, gaming, viralvideo, haircut, barber, foryou",toothpastebaby69420,1100000,12900,154000,34600
1,9,Bongos (feat. Megan Thee Stallion) - Cardi B,"@sophieraiin, @summerxiriss",theaishahsofey,256500,996,49800,1839
1,10,original sound - Roman Corona,"funny, funnyvideos, scaryvideos",romancorona6,1100000,17000,101500,89200
1,11,original sound - Stan :),"tall, tallfamily, puberty, fyp",royalkmp,859,13,24,3
2,0,Funk It Up - Official Sound Studio,"valigeriaambrosetti, alvieromartini1classe, pochette, minibag, black",valigeriaambrosetti,5914,91,1349,681
2,1,original sound - deniseysmith,"handbags, luxuryhandbags",shopthing,4215,25,76,81
2,2,Good People - Mumford & Sons & Pharrell Williams,fashionweek,sofianealarcon,2749,136,46,29
2,3,how i love being a woman - editdiaary,"usa, fashion, tiktokshop, bag",dj_fahionhub.us,810,10,66,66
2,4,BOSSIKAN FEMINISTIS - 𝖆𝖐𝖞𝖐𝖑𝖔𝖋𝖔𝖗𝖎𝖙𝖆 30𝖐,,h.top.tiktoker,14500,59,504,47
