batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,170800,834,13400,98
1,2,original sound - SouthernBoyzOutdoor,"fyu, jambalaya, louisiana",southernboyzoutdoors,1700000,16900,112900,36400
1,3,son original - sadieemckennaa_fan,"itmightbekokii, fyp, fyp%E3%82%B7%E3%82%9Aviral, sama28, relateable, viralvideo, mzansicomedy",yourneighborhoodstar,3748,19,186,26
1,4,original sound - Bosslife Femer,"@theshowlorios, foryoupage, shoedoc, fyp",bosslifefemer5,47500,904,7074,286
1,5,Mumu (Sped Up) - DJ Neptune & Joeboy,"capcut, aminumusa23, rongeur",rangotengetenge03,124700,1375,6382,5687
1,6,original sound - REVOLT,fyp,maiko.and.kenzie,168700,831,17100,1757
1,7,original sound - Sturdy Off,"fyp, dance, sturdyoff",sturdyoff,21400,109,2020,343
1,8,SomeoneYouLoved(Cover) - 十八闲客,,opppleeen,20300,645,1666,486
1,9,original sound - celibateshowtime,,celibateshowtime,130199,1443,9761,2729
1,10,original sound - 2k,,j2krisp,39700,130,1238,66
2,0,original sound - Austainnnn😟⸆⸉,,caleb4prezident,603900,3905,53600,10800
2,1,FOLLOW YAITZMARVV - user33470845939,,zslaaay,219400,592,11000,1889
2,2,original sound - Droopl✝️,"medazelli, possum, kids, edit, droopl",droopl,112600,353,13400,1039
2,3,original sound - Rob Landes,"@marrcusveltri, pitchperfectduo, talentotiktok, marcusveltri",roblandes,374800,2456,71000,5421
2,4,original sound - Arcticz X Trikzz,"@houstontxhotchicken, food, foodie, chicken, sandwich, mukbang, eating, fyp",q.gal,97300,268,4099,135
2,5,original sound - Max Grabel,"xxxtentacion, xxxtentaction, rap, hiphop",maxgrabel,145300,1640,28300,1020
2,6,Chopin Nocturne No. 2 Piano Mono - moshimo sound design,"momlife, momsoftiktok, valentinesday",jillzfoodz_,56500,507,3644,325
2,7,original sound - Rowheim Farooqui,"mcdonalds, drivethru, dallas",rowheimfarooqui,371000,1213,22100,1263
2,8,original sound - 🦧 cDudeVR 🦧,"vr, cdudevr, relateable",cdudevr,75500,1726,24200,3571
2,9,original sound - mckinley richardson,,mckinleyrichardson,7045,40,525,8
2,10,"Beethoven's ""Moonlight""(871109) - 平松誠","911calls, 911, fyp, prison, jail, usacrime, crimestory, tvshowclips, documentary, crime, truecrime, usa, crimestory, crimestories, capcut, news, usanews, crimenews, fyp, baby, mother, foryou",movieclip2325,234400,763,12000,1429
2,11,original sound - RaptorWorld,"snow, fordraptor, snowoffroad, offroad, raptor, 4x4, offroading, utah",raptor..world,37500,131,2726,1339
2,12,original sound - Donna Rosalene Dixon,wife,sammyfurrha,127600,1173,5953,9034
2,13,original sound - KHARRII,"@virgo_thato, kharrii, trending, funny",kharrii2,5960,949,602,125
2,14,original sound - Mr Good Luck 💵💰,,mr__good_luck,60600,6466,5062,3122
2,15,They Might Kiss x Promiscuous - They Might Kiss & relaxing music & Dj Viral TikToker & Dance Monkey & Make The Girl Dance,,kris8an,38000,378,3083,125
2,16,Just Wanna Rock - Lil Uzi Vert,"fyp, foryou, viral",eze.see,239800,967,27400,1730
2,17,original sound - CAPNOS,"@adamwerner1989, goodhabits, newyearnewme",mycapnos,255200,1815,39100,7850
2,18,original sound - Best Internet Clips .,"fyp, mom, dad, kids, laugh, funny, joke, family, viralvideo, foryourpage, xybca, trend, lol, lmao, prank, pranks, familyfun, viraltiktok",imaclipper,948700,2045,75200,9958
2,19,son original - RANGO TENGE TENGE🇺🇬,"tengetenge, tengetengeoriginal, tengetengeremix, goldenangelsinternational",rango.tenge.tengebackup,54500,182,2751,1977
2,20,sweet caroline but dark academia - fingerbib,"fyp, moonball, fidgettoys, satisfying, tiktokmademebuyit",magnetball4,44400,6279,5325,351
2,21,A Ram Sam Sam - CanzoniPerBimbi,"fyp, foryou, viral, axl%F0%9F%83%8F",weirdyoff,5300000,47300,546500,173600
2,22,original sound - House of Highlights,"carsoftiktok, traffic, trafficstop, funnymemes, pranked",houseofhighlights,2300000,10800,234400,36200
2,23,original sound - FilmAndTVClips,"dharmannstories, dharmann, foryou, xybca, fyp, viral, dharmannstudios, storytime, fyp%E3%82%B7, tiktok",bxx.cinemea177,39400,445,4448,105
2,24,notabanger - ⛷️,"fyp, foryou, funny, cooking, fatherson, family, heyimpops, chefsuie, mexicantiktok, mexicanfamily",heyimpapi,29600,80,2459,53
2,25,Funny - Gold-Tiger,"@bigj5775, fortnite, fortniteclips, fortnitekid, gamingfamily, gamingdad, fortnitepro, funny, family",theperkybee,226200,4871,13500,12800
2,26,original sound - The Meme Lab,,thecreasebeast,3949,62,838,1091
2,27,Судно (Борис Рижий) - Molchat Doma,"slavic, easterneuropean, russianguy",eduardtok,24300,303,1685,174
3,0,original sound - 360 Waves | PhdInWaves,"360waves, afro, 4c",phdinwaves,2070,32,113,6
3,1,original sound - Memes really,"haha, memes, funny, viral, fyp, couple, cute, xuhuong",haha567usa4,267300,273,14000,241
3,2,Upnow (feat. Coi Leray) - DD Osama,"ddosama, sugarhillddot, darrianjimenez, davidreyes, funny, relatable, crush, fyp%E3%82%B7, fyp, foryoupage, ddandddot, idrismajo, youtube, ddot",biggestoy.editzz,110600,360,21700,1353
3,3,original sound - Funnyvideo,,funclip_no4,119900,426,17000,7636
3,4,original sound - Lars Lion,,larssjacobs,276100,1035,38800,5587
3,5,original sound - dr pupper 𐂯,worstwork,worldwideworstwork,63800,837,9041,750
3,6,original sound - Chris and jasmin,"giveaway, homeless, fyp, viral, trending",chrisandjasmin,86200,1452,6482,909
3,7,sonido original - halo,"@yohan_lbt, @showtimebaba, diamantblazi, seckoff, fyp, basketball, bball, shoot, 3s, foryou, viral, sportstiktok",diamantblazi,854800,8653,59800,7947
3,8,original sound - UnclesPer$ian,"ubereats, uberdriver, serving, customerservice, workhumor, rude",augustusgelatery,456600,871,16400,1431
3,9,original sound - ARI 🧜🏾‍♀️,theonlyfamousbrian,onlyfamousbrianjr,5086,28,518,20
3,10,Fluffing a Duck - Kevin MacLeod,,itsjojosiwa,125500,876,2296,819
3,11,Porradeiro Vs Marretada - Mc PL Alves & MC FG & LC Santos,"fyp, altinha, viral, fy",kauaz7nn_,404100,1670,15700,2789
3,12,som original - Manos de SP,,dudysofc,335800,1085,19000,691
3,13,original sound - LINK IN BIO🛍️,"@nt_o60, ketchupchallenge, pizza, cake, KitchenHacks, kitchengadgets, asmr",slide.boardger,10800,520,494,40
3,14,som original - rex rex,,rex_z77,412200,3242,24000,1923
3,15,Love songs - ⭐️,,emresuveren,2100000,13300,236000,45800
3,16,original sound - ashley rose,,ashleyroseclips,5351,29,385,8
3,17,original sound - Delilah,"credits, meme, roblox, fyp",farahdxlilah,1100000,6174,98400,13000
3,18,som original - Elerrander,"cirilaemariojoaquino, mariojoaquino, elerrander, cirila, reageelerrander, fy",elerrander_,301900,459,17000,801
3,19,original sound - hunjoe,,hunjoe,499300,1735,26200,7519
3,20,original sound - .,"christmas, santa, sant, presents, gifts, belike, pov, povs, pov, real, fyp, foryou, fy, fyp%E3%82%B7%E3%82%9Aviral, foryoupageofficiall",whoinvited_them,137700,248,19800,843
3,21,In This Darkness - Clara La San,,mckinleyrichardson,15900,368,1645,97
3,22,PAINTING PICTURES - Superstar Pride,"targetaquired, assassin, dinohunter, fathersonfun, gunplay, pretend, boys",coleinoneminigolfer,17000,92,964,140
3,23,Ring around da rosiee - 🅿️,"thanksgiving, eating, meatball, fyp, fyp%E3%82%B7, trendingsound, newsound, relateble, trend, followme, blowthisup, newcreator, idm_ja",idm_ja,283200,1477,45300,6410
3,24,som original - Pr1nces4👑,,pr1nces4.ff,130600,802,10100,826
3,25,orijinal ses - caner,cachinhosdourado,stherediva,142400,3852,8495,580
3,26,original sound - Rongo_tenge_tenge🇺🇬,"aminumusa23, rongeur, tengerere",rangotengetenge03,18200,60,805,450
3,27,original sound - 🍔,"fyp, asmr, nikocadoavacado, eating, mukbang, takis",nickandorlineat,61800,1093,7732,1408
4,0,original sound - swvy,"cook, mom, fyp%E3%82%B7",andreeei._.sz,188800,1782,33100,1741
4,1,original sound - Death Whistle King,"aztecdeathwhisle, deathwhistleking, jazz",deathwhistleking,32700,177,6439,333
4,2,original sound - roostarzhotchicken,"nashvillehotchicken, asmr, fyp, foodhub",roostarzhotchicken,887200,3041,81100,27300
4,3,original sound - Bader Al Safar,"baderalsafar, foryou, fyp, foryoupage, coffee, asmr, satisfying, eating, mukbang",baderalsafar,197500,947,8791,1047
4,4,som original - SuperCarsLuxy,"@realpotatolover, lean, purple, dip, satisfying, custom, sneakers, airforce1, dye, cranberryjuice, fabiocreatez",fabiocreatez,2100,53,140,16
4,5,original sound - brentrivera_fan,"aelfriceden, aelfricedenfamily, outfit, aelfricedenjoke, foryou, fyp, fun",brentriveraoa,8029,40,780,123
4,6,original sound - Bikini Bottom Sports,"volleyball, volleyballoftiktok, sports, sportscenter, espn, challange, fyp, popular, viral, trending",bikinibottomsportss,115600,155,5222,476
4,7,Paris - Else,"blackboxai, nomoreboringclasses, airevolution, collegelife, christmasparty, collegestudent, winterbreak, exam, aifordevelopers, developer, javascript, python",codewithclaude,8865,28,1990,73
4,8,original sound - Mr Doodle,@dcuttermusic,mrdoodleofficial,986400,14100,76100,26900
4,9,original sound - RapTv,"@mworthofgame, @_notworkingrightnow",barstoolsports,227400,1309,23600,7255
4,10,Godswill Lord of Lords King of Kings - Godswill,"sturdyoff, fyp, dance",sturdyoff,2622,33,241,53
4,11,original sound - user4812266774952,"movieflim, moviefyp, movieforyou, fyp, flims",joline4839,333900,689,22000,359
4,12,original sound - Piques,@hotaltdilf,piques,3600000,13600,335800,46900
4,13,son original - ♥️cute♥️,"funnybabyvideos, rire, lovebaby, pourtoi, failfyp%E3%82%B7%E3%82%9Aviral, capcut",so.cute.funny,788100,5831,93100,31800
4,14,original sound - Midrange Martinez,"fyp, reels, snitch, kids",midrangemartinez_,115000,1959,11400,6574
4,15,original sound - Finzy,"fyp, fortnite, gaming",finzys,309900,1686,31400,3239
4,16,Love You So - The King Khan & BBQ Show,"fyp, foryou, tiktok",pop.movie4,179400,833,27800,968
4,17,original sound - Complex,"wouldyourather, ddosama",complex,52400,266,3552,87
4,18,nhạc nền - ㅤㅤㅤㅤㅤㅤㅤㅤ,,zhuhhsh,1600000,14000,138200,68700
4,19,suono originale - Dime0gioc4,,dwspanialy,684900,3545,56100,21500
4,20,Still Into You Drill - SHO,"waves, 360waves, wavecheck, douross, douross_tv, waver, scalp, scalping, bald, wavesjourney, wavejourney, foryou, usa, afrohair, blackhair, wave, waveshair, cabelos, cabeloslongos, penteado, penteados, hair, hairstyle, douross_tv, douross, relatable, funny, comedy, fyp, tiktok, ifkyk, viral, relatablecontent",douross_tv,6730,48,291,123
4,21,Chill and gentle lo-fi/10 minutes(1455687) - nightbird_bgm,"foryoupage, john_millionaire44, viral, usa%F0%9F%87%BA%F0%9F%87%B8, uae%F0%9F%87%A6%F0%9F%87%AA, uk%F0%9F%87%AC%F0%9F%87%A7, france%F0%9F%87%AB%F0%9F%87%B7, standwithkashmir, burhan_tv, unfrezzmyaccount",john_millionaire44,113000,1909,9205,2257
4,22,original sound - Global Dance Supreme,"challenge, dadsoftiktok, daddydaugther, dancetrend, @imjstbetter_24, @notkayanne4",kiersmiley60,89800,3117,2628,1828
4,23,original sound - Tyreestaylit,"fyp, fyp%E3%82%B7, viral, billybounce",bringingbackms,303100,1746,40300,5900
4,24,original sound - lukin.mc,"minecraftpvp, minecraft, bridge, hypixelpvp, robloxbedwars, asmr, satisfying, mcpvp, mctt, minecrafttiktok, minemenclub, hypixelbedwars, fyp",lukin.mc,14200,246,1204,147
4,25,som original - Profª Deide Costa,"corrigindoprovas, corrigindoprova, corrigindoatividades, professora, asmr",prof.deide.costa,109300,4153,12300,3889
4,26,original sound - Cxnary,"signs, psychology, language, social, culture, education, world, country, fun, fyp, xyzbca",officialcxnary,158100,2410,28100,1347
4,27,13 Angels Standing Guard 'Round The Side Of Your Bed - Silver Mt. Zion,"alaska, ircenrraat, alaskanlittlepeople, yupik, inuit, alaskan, haunted, urbanamerica, horrorai, history, aistorytelling, urbanlegendsforeverystate, scary, horror, urbanamericaaiart, aiart, explained, caught, footage, sighting, real",urbanamerica,4600000,42100,512900,115200
4,28,original sound - Overtime,"slickbackdance, schoolfunny, shoutoutot",overtime,574500,1832,34100,2735
5,0,original sound - Simon Gilham,,xgilham,257300,5186,48100,49400
5,1,original sound - MindShiftMagic,"mindshiftmagic, mindshiftmagicyt, mindset, motivation, quotes",mindshiftmagic.yt,272300,3767,52600,62100
5,2,Time Kills (Love Birds) - Rod Wave,"love, birds, imissyou",mimimonroee1,167600,1081,27800,3189
5,3,suara asli - VH⛈ - stranger,"foryoupage, viralvideo, explore, miss, truelove, goviral, everthing, quotes, relatable, onlyforyou, only, lover, lover, poetry, viraltiktok, viral_video, virall, lovestory, look, lost, iloveyou",sadafsultani.a,88700,426,14700,2476
5,4,original sound - siyawyaw,"fyppppppppppppppppppppppp, shodowmusic%F0%9F%8E%A7, xybca, fyp, viral, lyrics, escthetic, quotesforeveryone",kioskeshadow,12600,3123,2058,1532
5,5,state lines - mat,"fyp%E3%82%B7, trucktok, quoteoftheday",daphneyw20,173900,340,29600,880
5,6,suara asli - Rini Sini,"capcut, hukumalam, motivasi, quotes, story, storywakeren, katakatabijak, katabijak, statuswa, motivasihidup, katamutiara, status",rinisini2,43300,1325,5565,25000
5,7,original sound - Black_boys,"chuymontana, repost, explore, fyp%E3%82%B7, quotes, fyp, truckin",nnbs_reaper,12700,29,1013,56
5,8,sonido original - Abril,"dana, karolg, %F0%9F%91%89%E2%9D%A4%F0%9F%91%88, %E2%9C%A8%E2%9C%A8%E2%9C%A8%E2%9C%A8%F0%9F%A6%8B%E2%9C%8D, %F0%9F%8C%BC%F0%9F%8C%B9%F0%9F%92%AB%F0%9F%91%91%F0%9F%A6%8B%F0%9F%92%A5%F0%9F%92%A5%F0%9F%92%8B",danaavila2008,43800,117,3294,4610
5,9,White Ferrari - ALEJANDRO,"fyp, quotes, memories",theafryknas,321000,352,51900,1286
5,10,original sound - nunus ☕️,"fyp, foryoupage",millieinblue,420100,944,23200,1541
5,11,original sound - Love Deep Quotes,"love, lovequotes, relationship, iloveyou, fyp",dontezcapria,57500,316,4203,37000
5,12,original sound - Koi tha 🥀,"aesthetic, sad, sadgirl, sadpoetry, foryoupage, sadlines, poetry, aloneboy, foryou, urduline, poetrylover, alonegirl, poetrylover, viral, sadpotery, fyp, deeplines, deepquotes, sadstatus, broken",wikky_khan,14500,68,1361,1558
5,13,original sound - Love Deep Quotes,"love, life, lovequotes, relationship, iloveyou, fyp",dontezcapria,17900,288,1108,11600
