batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Gavin.kernstinee,igmirandahhmarie,mirandahshaul,408700,1790,44500,7116
1,1,original sound - YSK Podcast 🎙️,"yskpodcast, youshouldknowpodcast",yskpodextra,364000,3665,24000,463
1,2,original sound - TqIentd,"mm2, robloxmm2, mm2funny, mm2sheriff, mm2roblox, robloxfunny",tqientd,7974,99,1153,22
1,3,original sound - blockboyzz,"fyp, explore, relatable, viral, trending, blockboyzz",blockboyzz,7100000,14600,566100,26500
1,4,original sound - Jack Doherty,"@topperguild, jackdoherty",jackdoherty,131500,306,8634,180
1,5,Lolibox - Sewerslvt,"clo3d, sewing, fyp",dulse1337,36400,154,5615,400
1,6,Ava - Famy,"hair, hairstyle, best, hairmenstyle, barber, fyp",misterminds_,684400,1992,61100,1632
1,7,original sound - Guaranteed Entertainment,"familyguy, familyguyclips, familyguymeme, familyguyfunnymoments, familyguyfunnymoments7, familyguymemes, caseoh, caseohgames, caseohclips",streamcl1ips,225100,2037,32200,3385
1,8,original sound - Kriss&Esme,"grwmroutine, grwmforschool, grwm, sweatpantseason, grwmmakeup",krissleos,282700,1689,21500,323
1,9,original sound - Danni • The Mother,bigbrother,brothersandmother,45300,225,4401,188
1,10,idontwannafallinlove original video - McPlayGT,"mcplaygt, music, newmusic, jerseyclub, jersey, sad, freestyle, carfreestyle, fyp, foryou, foryoupage, trend, trending, viral, asian, nyc, newyork, newyorkcity, new, newtrend, newchallenge, zeddywill",mcplaygt,16200,801,2665,72
2,0,original sound - Cameron Roh,fyp,cameronrohpovs,206400,4590,33900,2840
2,1,Mumu (Sped Up) - DJ Neptune & Joeboy,"capcut, aminumusa23, rongeur",rangotengetenge03,120600,1335,6147,5484
2,2,original sound - spo6kzie,,anahi.paulino,712600,1501,62000,2386
2,3,original sound - Chains Fr,"chainsfr, chainsfrclips, chainsfryoutube, chainsfrclip",chainnsfr,93600,171,7734,221
2,4,YO FONE LINING - 🦦Nug211,"fyp, funny, floptok, relatable, viral, floprixa",.floprixa,26300,649,6340,767
2,5,original sound - Jay,,babbyy_leo_,9109,142,641,71
2,6,They Might Kiss x Promiscuous - They Might Kiss & relaxing music & Dj Viral TikToker & Dance Monkey & Make The Girl Dance,,kris8an,37400,373,3024,124
2,7,MISS MISS WESTY - yeezyupdates,mommma,harperzilmer4,727300,2677,39500,698
2,8,original sound - 𝐂𝐨𝐛𝐫𝐚 𝐊𝐚𝐢,"cobrakai, hawk, elimoskowitz, eli, hawkcobrakai, mohawk, season6, cobrakaiseason6, cobrakai%F0%9F%90%8D, cobrakaichop",cobrakaii_clipzz,46200,365,5885,434
2,9,original sound - KEEMOKAZI,,keemokazi,319900,764,21600,448
2,10,original sound - Midrange Martinez,"fyp, reels, snitch, kids",midrangemartinez_,104700,1795,10500,6074
2,11,original sound - Blondemilkman,"@dennisfqv, phone, keyboard, tiktokmademebuyit, job, fyp",shopminiboard,8675,181,1568,265
2,12,original sound - Maddox Batson,"fyp, viral, blowthisup, zyxcba, maddoxbatson, countrymusic, martinguitar, country, edwardsharpeandthemagneticzeros, outdoors",maddoxbatson,564300,10000,64700,4656
2,13,original sound - 𝐀𝐯𝐢𝐚𝐭𝐨𝐧𝐬𝐠𝐫𝐚𝐦,"aviation, military, airforce, beast, angel, manpower, fighterpilot, fighterpilot",aviationsgram,238000,5614,45900,5360
