batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,171100,834,13400,98
1,2,original sound - :),"guesswhossinging, style, taylorswift, guessthesinger, theatrekids, childrenstheatre, oceancountynj",bcctplay,9875,1846,481,23
1,3,bounce (i just wanna dance) - фрози & joyful,,giuliacorrado_,57000,926,5156,1835
1,4,Transgender - Crystal Castles,"movie, foryou",danel_film,143200,374,7682,211
1,5,original sound - DDTLS,fyp,its.m4x1,523799,2291,53500,4855
1,6,original sound - Travis Doodles,"love, kindness, blessings, hope, money",travisdoodles,346800,1933,18600,351
1,7,original sound - Teacher Tori,"test, professor, correction, school, teacher, englishteacher",teachertoristuff,537800,13800,19600,8095
1,8,Scary - The Thing About Noise,"alaska, tlingit, kushtaka, southeastalaska, haunted, urbanamerica, horrorai, aistorytelling, urbanlegendsforeverystate, scary, horror, urbanamericaaiart, aiart, explained, caught, footage, sighting, mynameisurban, hellomynameisurban",urbanamerica,375200,4786,37600,9286
1,9,original sound - Shayla Van Stippen,"diffusedmidlineglioma, childhoodcancer, cancerdestroyslives, grief, childloss, forever14, chancevanstippen, childlossgrief, fyp",shaylalynn_,429300,8256,27500,4102
1,10,Tacata - Tiagz,,ajazyaherreraa,648800,1751,61700,3615
2,0,I Got 5 On It - Tethered Mix from US - Michael Abels & Luniz,"creepy, horror, scary, spooky, haunted",spooky.states,288400,4021,65200,14300
2,1,оригинальный звук - scar1exa,,esterbron1,46500,273,4423,951
2,2,sonido original - 🌈Grecia Añez🌈,"parati, @theblessedstore_scz",greciaaaaaaaaaaaaaa,89700,350,5443,278
2,3,sonido original - Christh7js,"cristianoronaldo, fyp, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, championsleague, uefa, futbol, golazo, tirolibre, roman, juventus, portugal, seleccion",itsleireal,127900,503,11600,670
2,4,original sound - Oxygen Esports,"@travelforfun5000, valorantfunny, funny, gamingmemes",oxg_esports,342300,2086,38100,14700
