batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6157,136400,14300
1,1,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,2,original sound - Andrea & Paquito,cuddlycat,paquito_thecat,3700000,25100,277200,63200
1,3,Silencio Por 4 Minutos - Adolf Alois891,,ywshow,1093,828,158,1481
1,4,Vs. Lancer - Toby Fox,"thehurrican, hurrican, thathurrican, thathurrican064, milchisbest, kirscheisbest, fredisworest, viral, minecraft",thathurrican_alt,29000,14300,5036,72
1,5,Another Love - 𝐏𝐌𝐕,@flaviacharallo,alexmapeli,491100,761,20800,5022
1,6,original sound - ingrambates,,ingramaudie,2700000,14200,180200,27200
1,7,original sound - John Millionaire♥️🇺🇲,"helping, helpinghand, helpingothers, helpinghomeless, help, millionaire, give",john.millionaire.fan,44100,607,4536,315
1,8,original sound - Dhilz💫,"@bffspod, @dhilz_7",barstoolsports,241100,563,10800,2369
1,9,original sound - QUEEN_ZOE,"@kusenukunukwabla, newontiktokers, newtiktokers, light4198, queen_zoe",light4198,28100,51000,1942,8205
1,10,"sonido original - ""KELYVARASLAZARO""","2024, host, lovetiktok, chrismas, navidadtiktok, parati, per%C3%BA, viral, paratodos",katiapalmamontalvo,193100,1554,17800,9996
2,0,original sound - Sarah,fyp,kate.nita.secreet72,8933,40,1458,106
2,1,nhạc nền - Nono mamaa,,minahu_1,1100000,7393,101600,66000
2,2,Oceans - Kenna Childs,recovery,paulieepaull,96000,5775,10300,242
2,3,Suara Seram Sangat Mencekam - Kholil Buitenzorg,"facts, randomfacts, curiosity, learnontiktok, factsyoudidntknow",learndailyy,980100,110500,120300,981900
2,4,original sound - Fuzzy Friends,"dog, dogs, dogsoftiktok, foryoupage, doglovers, funnytiktok, trending, labrador, labradorretriever, blacklab, puppies, puppies, foryou, fy, fyp, viral, funny, viralvideo",fuzzyfriends07,296900,45100,45900,4102
2,5,original sound - Mr. Thank You,,mr.thank_you,79800,4359,5211,1630
2,6,original sound - Farrah and Kaleb,"fyp, foryou, siblinggoals, brotherandsister, siblingduo",farrahandkaleb,328300,761,18800,436
2,7,Meow - Dust☆,"zayaanvids, zayaan",zayaan4,591300,2213,60200,6818
2,8,do ya like - coinyes,"fyp%E3%82%B7, 15, birthday",bri_spammm13,51,14,1,0
2,9,Part of your world Jiafei version - Fabrício Tarden,"roblox, brookhaven, robloxfyp, viral, gamingsetup, floptok, fyp, brookhavenroblox",childeaterroblox,2300000,27100,324800,57600
2,10,sonido original - JOSUE,"foryoupage, month, share, tiktok, fyp%E3%82%B7%E3%82%9Aviral, trending, tiktokindia, fight, challenge, country, uk, birmingham, london, manchester, fyp%E3%82%B7, trending, tiktok_india, fyp, fy, people",mjplace5,19800,3675,3175,1760
2,11,original sound - Jed Hockin,viral,jedhockin,217000,41700,57400,9930
