batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - BaddiesXBadBoys,"siblings, fyp, sister, brother",esaflaka213,2100000,8369,164400,24000
1,1,original sound - YSK Podcast 🎙️,"yskpodcast, youshouldknowpodcast",yskpodextra,363000,3656,23900,462
1,2,original sound - spo6kzie,"fyp, foryou, sturdy, alibaba%F0%9F%92%AB",alibaba_rcm,181600,802,13700,617
1,3,original sound - Zayyy,"fyp, foryou, foryoupage, xyzbca, viral, kingzayyy",kingzayyyx,454200,3189,61300,13200
1,4,original sound - KhianKB,"@trufru, @drinkolipop, trufrupartner, edno, khiankb, comedyvideo, funny",khian.kb,711600,3535,59300,20000
1,5,оригинальный звук - KAIF.MONEY,,kaif.money,4918,722,445,295
1,6,original sound - nice ideas,"lovely, shoot, monloveoho, tabu, moon, moulaga, trendinghub, foryoupage, funny, bestideas, ideatimes, handmade, satisfying, slowmo, foryou, learnontiktok, fyp%E3%82%B7, cool, fypage, viral, fyp, asmr, fany, lifehacks, crazy",nice.ideas0,204600,721,15600,2422
1,7,original sound - Delilah,"credits, meme, roblox, fyp",farahdxlilah,1100000,6106,97100,12800
1,8,popular the weeknd slowed - xxtristanxo,,kirkiimad,607700,12500,40500,752
1,9,original sound - Owen Lynch,@itscamillaara,hahowen,12600,91,1889,62
2,0,g6 instrumental - mo,,thatdollmo,740300,3862,74000,10100
2,1,original sound - no😻,,kendryalonso,1200000,6067,101300,6914
2,2,original sound - Isaac Maus,"@b1oxfruitsgod, replychug, drpepper, chug, chugchallenge, fyp",buzzen553,6892,487,536,122
2,3,orijinal ses - caner,@panseriyusuf,kris8an,33800,498,2263,114
2,4,original sound - Baby KJ,"babiesoftiktok, 2023recap",official.babykj,1100000,3851,56100,16900
2,5,The boy is mine - ★,@_seraphsworld_,c4pr1i,484500,1897,43100,635
2,6,HOW TO GROW 1 INCH TALLER IN 1 MINUTE - Dr. Remix,,dr.remix,1600000,33600,366400,51900
2,7,Bad Feeling (Oompa Loompa) - Jagwar Twin,,brookemonk_,1500000,3766,93100,6593
2,8,original sound - derek_hensley2.0,"turnitoff, frozen, fyp, funny, viral, songtok, parenting, parentsoftiktok",derek_hensley2.0,68400,1001,14800,4903
