batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ®️ Louieveegang💙,@louieveemoonteenmoonfam,louieveedee,296800,1569,20300,720
1,1,original sound - NOFEELINGS.,"diorgoodjohn, walkerscobell, leahsavajeffries, charliebushnell, percyjackson, annabethchase, lukecastellan, clarisselarue, percyjacksonandtheolympians, walkerandleah, percyjacksonedit",charlottemobie,526700,830,44000,635
1,2,Diamondz n Roses - VaporGod,,jadelidamelio,73300,168,10200,167
1,3,original sound - ℒ𝒾𝓁𝓎⸆⸉,"@rarebeauty, @tartecosmeticstrsdt, @youthforia, @elfcosmetics, grwm_aesthetics, grwmroutine, grwm, grwmmakeup, grwminhawaiii, hawaii",grwmwithlily8,121400,3100,6903,1467
1,4,original sound - Ray William Johnson,"drama, tourettes, tourettessyndrome, ticsandroses, huntingtons",realraywilliam,18400,265,1143,31
1,5,original sound - 𝗮𝗺𝗮𝘆𝗮,"nadiaj, fyp",notnadiajocelyn,238200,1207,26100,532
1,6,original sound - Andrew2,"tiktok, movies",vonhojsf,278500,331,13100,122
1,7,original sound - EB Family,"mixedkids, trending",eb.family,427600,2693,26600,2266
1,8,All I want for Christmas sped up - Stan :),"sunnyvr, snowvr, viral, fyp",official.jaxo_vr,184000,1077,38400,11800
1,9,original sound - Lala,"foryou, messyroom, fyp, mom",lala_sadii,381300,2319,24700,420
2,0,original sound - Andrew2,"tiktok, movies",vonhojsf,365100,193,13200,116
2,1,original sound - Quest Gulliford,"@anthonycasper1024, @rosssmith",questg.tv,86300,601,3151,718
2,2,The Mop - TisaKorean & Kblast & Huncho Da Rockstar,"fyp%E3%82%B7, @g3tbuckzz_var",zaddy.xbay420,328000,1934,41100,948
2,3,GoodGooglyMooglyyy - Undergroundmusiclover,,_famousdebo38,314400,582,30100,2003
2,4,PITCH THAT ASS - MR. OH MY GAWD 😎,"@wowangel_wig, foryou, fyp",imkaiifoo,42600,491,4425,84
2,5,Chopin Nocturne No. 2 Piano Mono - moshimo sound design,"foodchallenge, rawmeat, fyp, viral, mrbeast, ishowspeed, adinross",paulylong,98400,1143,8414,2235
2,6,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz, babysitter",yourkute,77400,366,16100,449
2,7,original sound - TeacherChronicles,"teacher, teachersoftiktok, teachers, school, students, student, food, wings, wingstop, reward, teach, teaching",teacherchronicles22,1700000,13200,106300,7948
2,8,original sound - icy,,ucantfindicy,91200,627,10300,256
2,9,original sound - Luminance Medical,"fyp, foryou, foryoupage, fyp%E3%82%B7, viral, fypage, fyp%E3%82%B7%E3%82%9Aviral, popular, surprise, tiktokmademebuyit, xybca, lifehacks, redlight",luminancered,365300,7407,52000,4096
2,10,original sound - Maximbady,,maximbadyofficial,1400000,12600,111200,62800
2,11,Le Monde - From Talk to Me - Richard Carter,,kayladanielleart,2200000,6466,163700,27500
2,12,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,@adamw,justinavalentine,227800,646,17900,244
2,13,original sound - I LOVE JESUS♥,"christmas2024, merrychristmas, jesusname, lordamen, happybirthday, thankgod, jesuschrist, america",usa.jesusloveyou,399700,47000,41600,53100
2,14,original sound - Thezaeway,"onthisday, tiktok, trending, viral, viralvideo, fyp, zaeway, maimai",thezaeway,44500,141,4688,41
2,15,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,lenaxmaury,selenaaryanaa,248300,703,17900,1237
2,16,original sound - beachbumcamper,@onlyrealbeauty,beachbumcamper,768900,3705,36800,3337
2,17,sonido original - GG Recordz,@herenciaclothing,laz.girlz,1600000,5188,181400,6675
2,18,Like That Sped Up - Laila!,"@bareandneutral, ingrown",dermdoctor,352200,558,11100,2035
2,19,I Wouldnt Mind - ♱,,therushgirls,50400,0,8474,165
2,20,الصوت الأصلي - عععز 😣♥️ .,,widadlatabi2,124400,1213,19200,6907
