batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641000,3860,105300,77600
1,1,original sound - 🐰,,qzlurr,729200,1359,63100,1563
1,2,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187700,79700
1,3,sunet original - Victor drx99,"zyxcba, fyp",levi_neal14,606100,3653,41300,3045
1,4,original sound - Ray William Johnson,"drama, tourettes, tourettessyndrome, ticsandroses, huntingtons",realraywilliam,90900,449,6041,153
1,5,original sound - TheHeartbreaks,"@xe.ds, stud, viral, foryou, fyp, trending",theheartbreaks,36900,480,4333,754
1,6,Fluffing a Duck - Kevin MacLeod,,itsjojosiwa,347400,2368,17500,1107
1,7,original sound - NFL💔LEE,"jaleel, jaleelsisterjada, jaleelbrotherjeremiah, jaleelbrotherjayden, fyp, fyp%E3%82%B7, foryourpage, foryoupage, foryou",nofakelove_lee,116400,3173,10800,2114
1,8,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz, babysitter",yourkute,77400,366,16200,450
1,9,original sound - Carl movies,"fyp, film, movies",carl.movies,539800,339,34300,279
1,10,original sound - alex,onthisday,andrewemily16,19900,255,1100,213
2,0,original sound - EX7STENCE™,"arelymurgo, myself",arelymt7,10300000,224600,372600,23300
2,1,1 second count / when button pressed / time signal 03(1107043) - QUESS,"noncity, yap, interestingfacts",noncityyy,302100,74300,41800,55100
2,2,original sound - 𝓥𝓮𝔃♱,"meme, edit, funny, viral, edit, vezify, growup, cringe",vezify,278200,2007,62000,3058
2,3,original sound - Starlady ⭐️,,starladyledi,748400,3662,36100,4656
2,4,original sound - AfroSamuraiT,"lifehack, lifehacks, ksi, prime",afrosamuraitt,41500,4778,11500,327
2,5,เสียงต้นฉบับ - เอื้อยเพลิน สัมบายดี,"%E0%B9%80%E0%B8%9B%E0%B8%B4%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%B2%E0%B8%87%E0%B8%9E%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B8%A2, %E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B8%AB%E0%B8%8D%E0%B8%B4%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%94%E0%B8%A2%E0%B8%B2%E0%B8%87%F0%9F%8C%BF, %E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%A1%E0%B8%A1%E0%B8%B5%E0%B8%94, %E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B8%88%E0%B8%B0%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B9%84%E0%B8%AB%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%A7",emukjom,1000000,4837,36700,3431
2,6,som original - ilustradias 👁️,@sofiaelaizamonreal,ilustradias,202300,105500,48300,12400
