batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ItsAndrewz🥴,,itsandrewz,624200,5526,80700,12800
1,1,Pink Venom - BLACKPINK,"taylorswift, tsmidnights",taylornation,1800000,16400,60000,7703
1,2,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187900,79700
1,3,Follow me - ♡︎ 𝗦𝗣𝗔𝗖𝗘 ♡︎,"asmr, asmrlive, yahneofficial, yahneofficialasmr, yahneofficialasmrbarbie, barbie, barbiemovie, yahnecoleman, capcut, livelineup, livespotlight, blacktiktok, tiktokpartner, asmrtingles, asmrtriggers, asmrspitpainting, tiktoklivespotlight, asmrwater, asmrfoam, asmrspit, food, foodasmr, mukbang, levelupprogram, greenscreen, tiktokpartner, asmrmakeup, asmrbugs, fyp, asmrsleep, asmrrelaxing, wearetiktok, asmrglue, glue, lol",yahneofficial,838500,4383,58200,960
1,4,original sound - 𝔍𝔞𝔰🌺🫧,fyp,jascas55,2200000,10300,280100,58500
1,5,original sound - Elise Ecklund,,eliseecklundx,570200,6291,65200,6662
1,6,sonido original - halo,"@diamantblazi, @yadipr_5, pourtoi, fyp, viral, basketball, basketballplayer, sneakers, florida, explore, kobe6",yohan_lbt,37500,293,3135,158
1,7,"september on crack ft. a recorder (Earth, Wind & Fire - September) - frickin weeb","fyp, momsoftiktok, 30thbirthday, birthday",itssimplyhaydee,23800,308,894,69
1,8,original sound - Lala,"foryou, messyroom, fyp, mom",lala_sadii,383700,2327,24900,422
1,9,original sound - Batsy🦇🕴🏽,"fyp, viraltiktok, voiceovers, powerpuffgirls, batmandontgaf",batmandontgaf,253700,1372,49600,3878
1,10,original sound - gianna,,giannamjoyce,533900,1280,57700,2670
1,11,original sound - mian ali,,islamicmotivation405,49,0,1,0
2,0,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"@dream.man13, americanaccent, africanaccent, fyp%E3%82%B7, fyp, accentchallenge",proxyrod,92000,1422,9082,5800
2,1,original sound - Logan Micke,loganmicke,loganmicke,87700,461,6356,81
2,2,original sound - Scara's beloved wife‼️‼️,relatable,_scaraswifeyyy,1700000,8191,98200,11500
2,3,original sound - J verse,"singing, jverse, mom",jversee,943100,5454,71500,1595
2,4,original sound - ridhwannabe,,ridhwannabe,99000,750,7499,2032
2,5,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk, sportstiktok",diamantblazi,73200,393,3906,283
2,6,original sound - Jay,"fyp%E3%83%84, 4u, ofcoursetrend, ofcourse, christiantiktok, christiantok",itsjailyndomina,641900,4036,33500,2367
2,7,original sound - wisdom,,beaahusband,746200,6262,79600,22000
2,8,original sound - SohaLove,"movie, fyp, tiktok",sohalove4,265700,1156,23600,1390
2,9,original sound - NOFEELINGS.,,kayladanielleart,37500,216,2254,390
2,10,original sound - Jumpers Jump Toks 🎙️,,jumpersjumptoks,245400,1037,25800,4491
2,11,Funny Song - Funny Song Studio & Sounds Reel,,infamous_wu13,335500,3301,46500,511
2,12,original sound - Teacher Winnie 🎹🤍🎶,"pianoteacher, pianoteachersg, pianoteachersoftiktok, pianoteaching, pianoteacherlife, piano, student, pianotok, teachertok, fyp%E3%82%B7%E3%82%9Aviral",happifystudio,190400,2539,32299,402
2,13,New Home - Frozen Silence,"foryou, trending, foryoupage, bestie",millionnndollarrpussayy,1600000,9062,117100,3580
2,14,sonido original - elia2005,"3, teenmom, roblox, brookhaven",sabrinabiggirlxx,292000,5019,23800,7354
2,15,original sound - daniellamonet,"imachildactor, daniellamonet, duh, victorious, kidding, notkidding",daniellamonet,3800000,8049,132800,3645
2,16,yaal are so finee - ¥,,bby..juana,225300,776,15900,652
