batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280100,627,15500,163
1,1,original sound - Paul,,asher.lara,254800,1433,15700,1157
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162600,2899,21000,671
1,3,YoungBoy - 💗,"nbayoungboy, yayamayweather, bluescrubspinkcrocs, hannahpoole",theehannahpoole,516299,4579,31000,5001
1,4,original sound - cadaea,,cadaea,613200,5202,93800,9834
1,5,original sound - Alex,,vaynessvalery,244800,803,36500,6319
1,6,original sound - Ariya Thillet,"cantbelievewhatimseeing, blasphemy, praisehim, godfirst, iloveyoujesus",_itzpsyiconic_,429600,2972,23300,1815
1,7,som original - rinx,"therianboy, fyp, therianthropy, quadrobics, dlaciebie, handmade, realwolfmask, therianwolf",wolf.spectrum,1318,210,624,3
1,8,original sound - ♾️ ALDC,"dancemoms, abbyleemillerdancecompany, dancemomsgroupdance, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, foryourpage, foryou, fyppppppppppppppppppppppp, aldcdancemoms",infinityaldc,5768,30,549,61
1,9,original sound - I olny have eyes for him❤️‍🩹,,olnyeyesforhim34,45,2,1269,0
1,10,original sound - JSCM_movies,"movies, foryou, movie, movieclips, fyp",jscm_movies6,589700,19800,112100,12800
1,11,real - blizz △,"runningaway, vent, mentalhealth, mentalhealthawareness, mentalhealthmatters, recovery, mentallyunstable, emotionaldamage, emotionallyunstable, emotionallyunavailaible, runningawayfromhome, fy, fyp, fyp%E3%82%B7",stellisaurus,513400,1579,62200,1218
2,0,som original - sara,,m0rguekitty,50000,1573,5018,4031
2,1,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,@gavinmagnus,lovealwayspiper,143900,3715,9952,812
2,2,original sound - $,,jordansmikle,859600,14900,58900,3975
2,3,original sound - MILITARY EDIT 3,"funnymoments, navy",military_lp,40500,206,5118,123
2,4,original sound - 🕷,"fyp%E3%82%B7%E3%82%9Aviral, relatable, inhaler",solo.aasiaa,408000,2804,34300,1911
2,5,original sound - Sierra Larson,"fyp, fypage, trendy, romantoolit, thanksgiving",theonlyromantoolit,97800,665,16500,358
2,6,original sound - south.parkour,"fyp, adoptme, friend, %F0%9F%A4%B7%E2%80%8D%E2%99%80%EF%B8%8F, viral, @0mgxmel0dy, @anthrbckupleahxh, @vincntt0, @2024weviee",..gorgmiaxo,143,26,16,1
2,7,original sound - Tony & Angel,"flightattendant, rescue, scary, flight, airplane",tonylovesangel,202600,707,15400,526
2,8,Meow - Dust☆,"@cofflefish, voiceover, voiceovers, elsa, elsafrozen, anna, annafrozen, frozen, frozenmovie, frozenmoment, frozenmoments, frozenelsa, frozenanna, elsaandanna, annaandelisa, frozenelsaandanna, arendelle, disney, disneymovies, disneymovie, disnevplus, disneyanimation, disneyplus, disneyfrozen, princessanna, queenelsa, princehans, hans, princehansofthesouthernisles, hansofthesouthernisles",risottosimp3000_3.0,47000,1104,9781,1930
2,9,original sound - - 𝓇𝒾𝓇𝒾 ☆,"zpt, zepetoy2k, y2kzepeto, zepetofyp, zepetofyp%E3%82%B7, like, comment, share, fyp, fyp%E3%82%B7, viral, viralvideo, y2k, foryou",.serenity76,47,4,11,2
2,10,original sound - Wonky Donkey,,_wonky_donkey_,246300,6767,24900,23800
2,11,original sound - allison,fyp,redhairgorl,149800,823,28900,2165
2,12,brian is the most beautiful - ❀,"viral, fyp, real, mentalhealth, relatable, sad, sadrelatable, imtired, mentalhospital",someone...idk7,1000000,0,67500,1563
2,13,original sound - Julia,,krissymfkummins,2500000,21400,258100,132000
2,14,sunet original - Victor drx99,,user1627283939918272,920600,4661,51100,4735
2,15,original sound - Gavin.kernstinee,igmirandahhmarie,mirandahshaul,407000,1752,44000,7057
2,16,original sound - RyanTheLeader,,ryantheleader,2400000,12200,123700,81900
2,17,original sound - Pst. Solomon Solomon,,braids_by_michelle_,2700000,61100,108900,5124
2,18,original sound - tonyhuisman2,,amzrax,668000,4984,69200,4441
2,19,The Mop - TisaKorean & Kblast & Huncho Da Rockstar,"christian, christiantiktok, jesus, fyp, foryou, trending",joechristianguy,304000,4657,32600,1928
2,20,original sound - deandreknowles96,,novukaa,293300,1225,17100,771
2,21,Love You So - The King Khan & BBQ Show,,chypdeplo1,3300000,58600,645400,88200
2,22,Deli instrumental - KG ✰,,lanaslifeee,235800,7045,35100,3427
2,23,s with me - luu,"fyp%E3%82%B7, fyp, foryou, zyxcba, cd, viraltiktok, viralvideo",th3blackbarbi3,113600,156,15800,116
2,24,nhạc nền - Meme Love,,memeking8386us1,293100,7612,52500,10500
2,25,original sound - Dayquan & Arianna,"prankonboyfriend, piercingprank, fakenippiercing",dayandari,217700,617,14500,947
2,26,I Have No Enemies - ★DGK132105,,itsmiawaifu,45200,1030,13200,1490
2,27,original sound - Lara,"fyp, skit",wittlelararose,17700,61,4265,40
2,28,original sound - Defenders,,trapbunniebubbless,764200,18500,40400,1699
2,29,original sound - KendraLust,"tellingpeople, pistons, @detroitpistons, stayready",kendralust97,251900,3928,21200,5969
3,0,7AM (Slowed + Reverb) - adrian,"trending, gaming, viral, fortnite, fortniteog, foryoupage, mulletmace, fortnitetipsandtricks, fortnitezerobuild",mulletmace,905100,6709,273800,37200
3,1,My Kind of Woman - Mac DeMarco,,mattsturniolo,2300000,16700,182200,12100
3,2,fine line acoustic - h,"anxious, anxiety, gad, healthanxiety",100anxietytips,2600000,32000,277800,85900
3,3,original sound - 𝑛𝑒̀𝑙𝑙𝑎ଓ,,futileryan,350900,4583,31300,1462
3,4,original sound - fatherrlex,"storytime, hair",fatherrlex,1500000,7432,101600,2553
3,5,original sound - Josh Liljenquist,,joshlilj,499100,1384,18400,614
3,6,original sound - 🤟🏻Jurassic world🤟🏻,"volcano, mashedpotatovolcano, mashedpotatovolcanowithbroccolitrees, yummy, @wesintn",hayleyintn,743800,9210,80400,79500
3,7,PRINCE OF DARKNESS - 派小星,"fortnite, fortniteclips, gaming, fyp, foryou",johtsu,297900,1105,18000,1182
4,0,Last Christmas (Pudding Mix) - Wham!,"codymaverick, hawaii, sufergirl, tistheseason",captaincar0line,172600,5,14900,676
4,1,original sound - Rednexican,"petsoftiktok, snakes, animalsoftiktok, fyp, snakesoftiktok, snakelover",azgurl4ever,1400000,11400,51900,6186
4,2,original sound - ❥ 🇪🇸◟خويلد ؟,,stephanyfoxx,9918,86,859,59
4,3,original sound - Nieka Richard,"@wockhardt03, principalrichard",niekarichard,8400000,107200,681300,129400
4,4,My Dawg - Lil Baby,"fyp%E3%82%B7, xybca, viraltiktok",lilmama088,124800,321,6550,366
4,5,original sound - selam🦋,"@sofi21325, fyp, viral, foryoupage",selam_live,6382,4592,1343,8619
4,6,original sound - ugh madison,,ugh_madison,4500000,10400,291400,28400
5,0,House of Memories with guitar christianrlocke - Christian,"mom, baby, tiktokmakemebuyit",totlock01,38400,1026,5667,1120
5,1,original sound - EX7STENCE™,"fyp, qrxcba",qrxcba,5400000,67300,446400,75500
5,2,Ring around da rosiee - 🅿️,fyp,thug.produx,528100,3503,49900,7326
5,3,original sound - ✝️,,christian.chronicals,757100,40000,75300,5614
5,4,original sound - Debbie Valdez,"fyp, fyp%E3%82%B7, couple, couplecomedy, couple, foryoupage, relationship, couplegoals, viral, couplelove, trending, xybca, funny, couplestiktok, relatable, foryou, boyfriend",debbiekval,2100000,4387,167900,16600
5,5,original sound - Haley 🌙 | aemkniqht,"fu, erich, money",mezrichest,980500,17500,87100,16900
5,6,Aesthetic - Tollan Kim,"fyp, movie",lottietran,476900,977,29400,812
5,7,original sound - 🎧🎵,"fy, fyp%E3%82%B7, vairal, xzyabc, foryou, preppy, stanleycup, tiktok, like, follow, goviralgo, thursday, skincare, glowrrcipe, drunkelephant, sephora, watermelon, vanity, preppyaesthetic, preppylifestyle, afternoon, pink",livewgiulia,137400,19600,36300,9631
5,8,original sound - Ruck‼️,"foryou, viral, crush, friends",thesimp5onfamily,189100,1691,18600,2025
5,9,Never Lose Me - Flo Milli,"badkidprom2023, seraphandroman",_seraphsworld_,649200,2956,64000,2343
5,10,original sound - ANGRY GRANDMA,"fyp, angrygrandma, comedy, shopping, christmas, viral, trending, makethisviral, funny, hilarious, trynottolaughtiktoktv",angrygrandma18,639100,7534,71100,126000
5,11,Karrahbooo Freestyle - hyperlinkmotion,"fyp, fyp, military, airforce, army, navy, mari, womeninmilitary, militaryhair, tipsandtricks",veronicaworksout,26500,272,2210,153
5,12,som original - ilustradias 👁️,@sofiaelaizamonreal,ilustradias,201500,105200,48100,12400
5,13,original sound - bouijeebraids_,,kirkiimad,382800,4860,41600,1644
5,14,original sound - Wren & Jacquelyn,drinkchallenge,wren.eleanor,572300,2204,21500,1612
5,15,original sound - jiavana,fyp,nessberly,2400000,5203,153500,6923
5,16,nhạc nền - us.cominghome.99,"cominghome, surprise, soldiercominghome, military, viralvideo, fyp",us.cominghome.99,10600,230,6194,67
5,17,original sound - haleyybaylee,,mmmjoemele,3700000,27200,403300,46700
5,18,this feeling - Øneheart,"obabubba, fouryoupage, viral, xyzbca",obabubba2,41900,220,5779,127
5,19,Bongos (feat. Megan Thee Stallion) - Cardi B,"@sophieraiin, @summerxiriss",theaishahsofey,255700,989,49600,1831
5,20,original sound - Alvardo,"fyp%E3%82%B7, foryou, movieclips, funny",alvardo.nb,175100,309,17100,447
5,21,original sound - kaneljoseph,"kanelmeme, kaneljosephclips, movietheaterhacks, youtubeprank",kanelmeme,388800,748,61100,1319
5,22,original sound - ashley rose,,ashleyroseclips,15000,81,1480,6
5,23,Coda (Instrumental) - BLVKSHP,,itstopshelf,263900,2926,56600,14500
5,24,nightcrawler instrumental - audios,"pc, gaming, roblox, ok2yk, viral, techtok, setup",ok2yk,33300,7870,14200,1040
5,25,original sound - Mr. Chamberlain,greenscreen,doulieupnext,120500,59400,23200,2842
