batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ®️ Louieveegang💙,@louieveemoonteenmoonfam,louieveedee,296100,1565,20200,718
1,1,original sound - YSK Podcast 🎙️,"yskpodcast, youshouldknowpodcast",yskpodextra,362600,3654,23900,462
1,2,Meow - Dust☆,,brentrivera,252800,513,14300,1393
1,3,"More Passion, More Energy - WasteLand","fyp, foryoupage, food, eating, mukbang, raisingcanes, fastfood, sauce, chicken, differentpeople",kimnlizasmr,99400,571,6533,282
1,4,original sound - Dayquan & Arianna,"prankonboyfriend, piercingprank, fakenippiercing",dayandari,218100,619,14600,949
1,5,son original - Lodia The Voice,,andrewemily16,21000,151,819,149
1,6,original sound - Shlatfish,,shlatfish,3800000,33800,564900,60400
1,7,original sound - 🎀Illiterate🎀,fyp,vonsdracoo,250200,979,19700,1043
1,8,Lovin On Me - Jack Harlow,"fyp, egirl, viral, fakebody",daisybloomss,56600,353,4236,200
1,9,original sound - Katie Knight,"daddysgirl, weddingtiktok, westernwedding, bohowedding, rusticwedding, gartertoss",katie_t15,1200000,0,96400,59500
1,10,original sound - Barstool Sports,"@lightscamerabarstool, @daisyhipsher",barstoolsports,6300000,24500,598800,115900
1,11,original sound - LARRY KNIGHT✝️,"viral, lol, cringe, scary, storytelling, cringeworthy, funny, trend, reels, funny, mystery, couplegoals, suspence, couple",larryknight4ever,754,156,167,10
