batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ®️ Louieveegang💙,@louieveemoonteenmoonfam,louieveedee,296300,1565,20200,718
1,1,original sound - wiliam_ph,,wiliam_ph1,25300,194,2423,2243
1,2,Dance You Outta My Head - Cat Janice,duet,b.e.n_rl,14900,223,973,91
1,3,original sound - THAT1NEP0ET,"fyp, viral",chuchiiivibin,123300,250,7878,383
1,4,original sound - FemaleRap,"fyp%E3%82%B7, viralvideo, blowthisup, zyxcba, makeuplook, sister, stunnagirl",user12k62,313300,4417,33200,2304
1,5,nhạc nền - Thegoat_Spizee,"asmr, mukbang, mukbangvideo, muk, food, couple, challenge, chicken, spicy, fyp, takip, mukbangeatingshow, family, mukbangs, viral",thegoat_spizee,65800,863,9961,517
1,6,Loosing Interest - LRN Slime & Shiloh Dynasty,,itsyaboyryantang,13800,163,2832,72
1,7,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,,diamantblazi,11000,90,757,78
1,8,original sound - niah <3,"@piperrockelle, @lovealwaysannakate, @anyakay7, @natalie.kopyan, carebear, jordynnehahn, matching, friendgroup, besties",jordynnehahn,8222,331,727,59
2,0,original sound - Spize,,spize.tt,118700,2105,15000,816
2,1,original sound - forsaken폴린,foryoupage,tbhcacagirl,173900,310,14800,752
2,2,Never Lose Me - Flo Milli,,itsyaboyryantang,8382,110,1155,86
2,3,Trap Queen - shio,"wingstop, fyp%E3%82%B7",ruubbyy5,279500,1000,16400,1059
2,4,Why You Asking All Them Questions - Spoken Reasons,,maribethfields,11000000,42200,725100,373000
2,5,original sound - A•Key•Lah,,keyynikole,237300,4241,17400,946
2,6,Turn Red - M Dot R,"fyp, foryou, viral",xshannonelisee,450900,1683,18000,3439
2,7,sunet original - Victor drx99,,iamtherealrichgirl,129600,587,2849,172
2,8,enesify _ Out of My League - ig: enesfyy,"badkidprom2023, fyp, seraphsworld, fyp, prom, fyp%E3%82%B7, tre",_seraphsworld_,123700,2047,10700,378
2,9,original sound - MidoX,,mohamed.khalidx,2300000,31500,183600,26700
2,10,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,daniellecohn,81800,379,1932,136
2,11,original sound - Ciara_makeup,,jasminechiswell,428100,1137,24500,2684
2,12,som original - Moisés Taques,moisestaques,moises.taques,1700000,22900,115900,74400
2,13,sonido original - halo,"diamantblazi, seckoff, bball, basketball, trio, challenge, trend, viral, usa, florida, floridabasketball, usabasketball, foryou",diamantblazi,481700,2581,30700,1975
2,14,Josh Levi BIRTHDAY DANCE - Demilano,"fyp, foryou, viral",pyt.leyleyy,160000,744,23200,1893
2,15,original sound - NasFromTheGram_Fn_cl,"fyp%E3%82%B7, trending, foryou, boostofhope, explorpage, viral",dre2.crazyy,168400,1218,31000,1585
2,16,original sound - Steve,,uluv.luna.tuna,223700,757,21300,958
2,17,original sound - Kardash Fanss,,latishaclarkk,921000,1217,50900,812
2,18,original sound - Pst. Solomon Solomon,,braids_by_michelle_,2700000,61100,108900,5125
2,19,Kodak why you always inna foreign - Amyya,"ilovecurlyheads, icywicy, fyp, 4u",luvv4iys,175000,1146,16400,761
2,20,Scoob - Wnc Whopbezzy,"fyp, viral",chuchiiivibin,124800,147,5778,136
2,21,original sound - Dayquan & Arianna,,dayandari,65200,368,4985,267
2,22,original sound - Jaye?!,"omgpage, foryou, xyzbca, foryoupage, fyp%E3%82%B7, fyp, mischief_editz, mvltyeditz_, bradynoon",mvlty.editz_,504500,0,72600,5436
2,23,DJ SLIINK Say Goodbye Niyah Anthem Jersey Club - DJ Sliink,"rucrewjay, netteandjay, rucrewnette, babyjc",rucrewjayy,175600,620,20500,192
2,24,original sound - _lortinkyy,@msb_rayshawn,_lortinkyy,1700000,16600,114700,68900
