batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19700,266200,90000
1,1,I Got 5 On It - Tethered Mix from US - Michael Abels & Luniz,"creepy, horror, scary, spooky, haunted",spooky.states,288500,4024,65200,14300
1,2,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,523100,3716,36600,143100
1,3,Cha Cha - ZEDDY WILL,"chacha, foryou, viral",jakipalm1,89500,233,10800,323
1,4,original sound - ugh madison,,ugh_madison,4500000,10400,292200,28600
1,5,what was I made for? - Instrumental - Wheeler,"@raebellah, @tiktok, acnefighter",daisyycbj,4700000,72500,200900,90600
1,6,som original - EBK.TJAY,"foryoupage, ddosama, sugarhillddot, nycdrill, fyp, edit, blowthisup, chill, ddosamaedit",ebk.tjay7,9520,74,1885,73
1,7,Meow - Dust☆,,gabeandniki,97700,296,4002,2804
1,8,Wedding March to Circus Music - Robert Tolppi,,janicee.janicee,113100,667,5726,67
1,9,original sound - BookOfKen,"fyp, couple, relatable, funny, joke, guess, mystery, milk, challenge, prank, gotem",bookofkens,7213,78,875,31
1,10,original sound - Lala,"foryou, valentinesday, fyp, viral, school, grwm",lala_sadii,18000,317,937,9
1,11,original sound - Brittany Muddamalle,"multiracialfamily, tiktokfamily, whitemom",almostindianwife,1100000,3866,54300,8127
