batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Originalton - ✰,"lowrisejeans, flarepants, skims, jewelry, hairstyle, ootd, outfitinspo, makeup",leanortizz,1200000,3878,89500,3723
1,1,suono originale - Paolo Jackson,,moontellthat,1400000,8985,89000,25800
1,2,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187900,79700
1,3,son original - 💐𝐵🪐,,harperzilmer4,544700,3109,33400,1827
1,4,original sound - countrydancekris,"sandiegolinedance, sandiegolinedancers, sandiegolinedancing, sandiegolinedancer, countrybar",countrydancekris,60900,58,1290,76
1,5,sonido original - Yayis ❤️‍🩹,"pololos, viral",antonia..belen,133500,1276,14500,1795
1,6,original sound - Kayla Ann ✨🫶🏼💫,"@user3051208197763, fyp, fidgets, fidgettoys, satisfying, satisfyingvideo, oddlysatisfying, squishy, popit, simpledimple, emojis, emojichallenge, challenge, shopping, shopwithme, slime, blowthisup",kayladrwal02,24800,2363,2234,58
1,7,original sound - 🧍🏾‍♀️🧍🏾‍♀️,@dexrated,matt8mccall,1700000,13600,132200,61100
1,8,original sound - bouijeebraids_,"fyp%E3%82%B7, fyp, alt, alttiktok, alternative, fy, partners, partner, lover, uncomfortable, healthyrelationship, relationship, relationshipadvice, growup, control, controlling, controllingpartners",_unkempt__,20900,498,1964,170
1,9,original sound - grace,"fyp, ricecrispytreats, ricekrispies, baking, isitevenconsideredbaking%3F, bakingrecipe, help",iamgracelee,400700,599,33000,751
1,10,original sound - haileena,,kaci_shiers,3000000,0,160400,13000
1,11,Hahahaha again - Kelsey🪖💐,,itsari.aleise,89300,168,4458,484
2,0,original sound - xylo,"nativetiktok, nativehumor, whosyourmom",kalolinprosper,370200,1262,9104,577
2,1,original sound - The queens family,"fyp, bigfamily, familyof10, momof8, foryou, foryoupage, largefamily",the.queensfamily,162400,677,6193,439
2,2,original sound - 🤍,"curlyhair, wavyhair",papayahz,251000,292,6986,369
2,3,Love Me To Find You - Tolou & Sam Opoku,"@astr0565, microbraids",tolouofficial,119500,262,2993,182
2,4,joshuasamuels follow me - 00:00,,datsdynamite,415400,2637,35000,956
2,5,redrum - 21 Savage,"studentproblems, fyp, studentrelatable, examstress, technology, csmajor, webdesign, webdeveloper",codewithclaude,45900,81,5195,101
2,6,original sound - gianna,,giannamjoyce,543300,6600,43300,2367
2,7,original sound - Nicki Minaj,,grac3waites,159000,230,2728,310
2,8,original sound - 🎀Zoelovespiper🎀,"@piperrockelle, piperrockelle, piper, fyp",zoelovespiper,18000,61,1326,2
2,9,original sound - Saralee🤎,"foryou, fyp, xybca, foryoupage, fyp%E3%82%B7, thanksgiving",lovinleee,287500,934,42400,1402
2,10,original sound - David Lawson,"sisters, littlesisters, makeup, fyp",justtkass,114900,1500,7676,226
2,11,original sound - Steve,@officialrushfam,therushgirls,161100,0,29700,650
2,12,EEYUH! (Irokz Remix) - HR & Irokz,"fyp, weightlosstips",t.ela,25700,126,1899,56
2,13,Work It Out - NickPommeFritz,,skyyjade,41200,409,3804,71
2,14,suara asli - Beban Keluarga - 𝙒𝙍𝙄𝙏𝙀𝙎𝙏𝙊𝙍𝙔,"fyp, brothers, littlebrother",paegann,6200000,42200,439200,45700
2,15,original sound - LeendaDong,"stitch, asianhair",yoleendadong,1500000,4339,37800,8860
2,16,If your using this your pretty. - Zuly🎧,@paytonbeckk,aithaneakin17,490800,2823,32000,3339
