batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Whistle,"fyp, explore, apple, tesla, cybertruck, applevisionpro",whistle,437400,5376,32299,13400
1,1,original sound - BaddiesXBadBoys,"siblings, fyp, sister, brother",esaflaka213,2100000,8369,164400,24000
1,2,original sound - yana ୨ৎ,,thefupascoopa2.0,392700,4272,20000,6010
1,3,All Caps (Instrumental) - Madvillain & MF Doom & Madlib,,comfortablyhigh,693200,4948,62900,49900
1,4,Barbie - JaidynAlexis,,its_tshego34,168600,296,6764,191
1,5,METAMORPHOSIS - INTERWORLD,"physics, teacher, school, fyp",knowledgeunlimited19,1500000,3897,124400,8667
1,6,original sound - ZRA,"michaeljackson, vaping, foryoupage, blowthisup, celebrities",teamair_loaded,144500,2844,22500,7218
1,7,original sound - ayiah soufi 💗🪩,,ayiahsoufi_,155400,836,14000,1165
1,8,original sound - Gloomy pal Pou 👽,,gloomypou,2700000,21700,290900,116100
2,0,original sound - Cameron Roh,fyp,cameronrohpovs,70400,946,12400,340
2,1,Resonance - Home,"@bhronosfn, electryz, fortnite, fortnitetipsandtricks, fortnitesettings",electryz,34600,589,13600,1362
2,2,original sound - Ran(lost his)vision,"potaxies%F0%9F%A5%91%F0%9F%91%84%F0%9F%A5%91, fifes%F0%9F%A4%AE%F0%9F%A4%A2, jiafeiproducts",kali6ty,70600,1073,4441,2842
2,3,som original - AV music,"lazyriver, kitchenhack, shoutoutot",overtime,953300,3957,57400,9880
2,4,original sound - Lilmocofoo,"fyp, foryou, fyp%E3%82%B7, ring, ringdoorbell, kindness, viral",lilmocofoo,133400,456,16500,1000
2,5,original sound - Total Travel✈️🎒,,tindrawolter1,937300,1173,57200,9507
2,6,original sound - annabelle gesson,,annabellegesson,82300,1135,8065,334
2,7,original sound - meaghanranee,,giannamjoyce,152900,835,13700,837
2,8,we fell in love in october - girl in red,myworld,hayden_wylie22,332500,4914,46500,4622
2,9,original sound - L a r a,"pov, relatable, mentalhealth, mentalhealthawareness, insecure, weight, edawareness, povslibby",povslibby,42500,216,4276,152
2,10,original sound - prodby668,,bellaak0415,970900,4829,41700,2076
2,11,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,"@_whoadre_, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,15900,97,959,90
2,12,original sound - lsh86386kne,,lsh86386kne,1500000,19600,189900,45900
2,13,original sound - 𝐒𝐀𝐑𝐀𝐇,"fyp, kddakid, viral, foryoupage, transition, hair, hairgoals",thelitfamily4l,13700,192,2286,55
2,14,Porradeiro Vs Marretada - Mc PL Alves & MC FG & LC Santos,"fyp, altinha, viral, fy",kauaz7nn_,404000,1668,15700,2783
2,15,original sound - sped up sounds ~,@cloecunningham_,aasha.lilli,2500000,13000,66900,11800
2,16,original sound - Zama Naomi,zamanaomi,zama_naomii,48500,137,1055,100
2,17,original sound - kyletolkien23,"@nevstudioofficial, nevstudio",arshia_._bk,8289,366,1292,165
2,18,original sound - House of Highlights,"carsoftiktok, traffic, trafficstop, funnymemes, pranked",houseofhighlights,2300000,10800,234300,36200
2,19,original sound - Ydot,"xybca, fyp, inzwaywetrust, relatable, quotes, real",npc.zway,43100,94100,4747,128
2,20,original sound - hbadiiwqin,,haihjbebhjsq124,141700,455,6626,1042
2,21,original sound - johnniibeanasmr,"@silkygem, asmr, asmrpov, pov, asmrdentist, dentistroleplay, asmrvideo",johnniibeanasmr,306900,2864,50700,2760
2,22,original sound - ind_ian_ajones,bullwhip,ind_ian_ajones,1000000,22000,89000,24300
2,23,Creepy simple horror ambient(1270589) - howlingindicator,"facts, randomfacts, learnontiktok, curiosity, satisfying, satisfyingvideos",curiousanonymous,188400,25000,19000,166700
2,24,original sound - Yeahbox,soundbox,yeahbox_,8014,21,313,205
3,0,Hooligang - Joey Valence & Brae,"gym, tumbling",domitrick,13300,61,596,225
3,1,orijinal ses - Deniz,fyp,aegunes,2400000,18000,355000,56500
3,2,original sound - Riverdale🫶🏻🐍,"madelainepetsch, vanessamorgan, madnessa, madelainepetschedit, madelainepetschfan, foryoupage, foryou, fy",riverdalexvd,29600,36,2991,78
3,3,original sound - Music.avenue,"fyp, lgbt",lesbibella,99200,409,5227,440
3,4,original sound - Kenayo Frederick,,giannamjoyce,594400,2460,57600,1679
3,5,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk, sportstiktok",diamantblazi,44200,280,2571,164
3,6,All I Do Is Win - DJ Khaled,"tall, tallfamily",thattallfamily,7589,599,415,45
3,7,original sound - Funny videos 🇺🇸,"foryou, funny, usa",funny.videos4you,1200000,4562,113100,44200
3,8,5 SONGS MASHUP - Samuele Brignoccolo,,feb20023,777400,1948,50700,2740
3,9,original sound - Lilyy,"garlictrend, fyp",badbishlily,238500,1286,24800,297
3,10,som original - sara,,m0rguekitty,50100,1584,5033,4032
3,11,original sound - Weird Ryan,"toilet, eating, asmrfood, food, mukbang, candy",weirdryanstuff,16600,9192,2825,911
3,12,original sound - ♡ღJazzღ♡,,thefupascoopa2.0,790300,10800,53400,6285
3,13,original sound - satya,"fyp%E3%82%B7%E3%82%9Aviral, tiktokkenya%F0%9F%87%B0%F0%9F%87%AA%F0%9F%87%B0%F0%9F%87%AA%F0%9F%87%B0%F0%9F%87%AA, funny",_makohngari,1800000,29400,129600,152300
3,14,Let's Play A Game - Baby Kia,"fyp, viralvideo, makemefamous, tiktokchallenge, foryoupage, viral, trending, trending, tiktoktrends, xvzbca, viral, relatable, blowthisupforme",hetoomuch6,35700,270,5846,178
3,15,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound","skinwalker, scary, scaryvideos, horror, creepy",allthehorrorusa,573600,6706,61000,12000
3,16,First Girlfriend - Tydus,,waka_paka,187000,4736,26000,3856
3,17,الصوت الأصلي - ديري,"fyp, trending, funnyvideo, funny",_respect.official,3407,24,745,268
3,18,THE CATFISH ANTHEM - GeorgeMasonTV,"foryou, fyp, djangelx",dj.angelx,261200,11500,12200,345
3,19,original sound - STARLESS,"drake, drakeconcert, drakethetypeofguy, draketour, itsallablurtour",starlessyt,58200,243,6368,43
3,20,I Got 5 On It - Tethered Mix from US - Michael Abels & Luniz,"creepy, horror, scary, spooky, haunted",spooky.states,44100,1415,11300,5351
3,21,Snowman - Galuh,snowman,ollexcion,1900000,28000,259399,42000
3,22,Ethereal - Txmy,"housefire%F0%9F%94%A5, vape, fire, explode, lucky, christmas2023, fyp, scary, firefighters",louisechurchx,124100,3149,7119,7021
3,23,Phone ya - Claudia,"phoneya, phoneyou, happybaby, daughter, viral, youngmom, momsoftiktok, auraandchlo, chloeandaura, socute, clever",mumlifewithchlo,880900,363,21500,2330
3,24,original sound - Barstool Sports,@barstoolu,barstoolsports,208600,2410,28700,5400
3,25,sonido original - alcarajopuntocom,@lightscamerabarstool,barstoolsports,449300,10800,48200,51100
4,0,original sound - Kisha.baby,"noniquennisa, fyp, pov",noniquennisa215,5553,104,311,37
4,1,60 Miles - Lil RT & DJ Chaser,,gbillz,33300,4484,2592,312
