batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Pink Venom - BLACKPINK,"taylorswift, tsmidnights",taylornation,1800000,16400,60000,7703
1,1,kai bomboclaat - 6’2 with dreads btw,dog,yyyudy,112000,556,11300,1257
1,2,original sound - 𝙹 𝙾 𝚈 𝙲 𝙴 𝙻 𝙸𝙽 💋,"serverlife, serverproblems, servertiktok, servers",lujanojoyce,146400,0,22000,849
1,3,suono originale - Ale Draws ✏👨‍🎨🎨,"pencildrawing, art, drawing, myart",aleartdraw,74700,2059,2626,465
1,4,original sound - Lola Winters 🎀,,itz_justlola,216400,2517,11900,207
1,5,So Low - Shiloh Dynasty & LofiCentral,,andrew.davila,166300,638,8567,319
1,6,original sound - blockboyzz,"fyp, explore, relatable, viral, trending, blockboyzz",blockboyzz,7200000,14700,566900,26500
1,7,"Horror, Fear, Mystery, Suspense, Criminal, Terror, Halloween, Movie, Soundtrack, OST, TV Game, Creepy(1323087) - SAKUMAMATATA","mystery, horror, jumpersjump, horrorstory, theory",horroriginz,50200,364,6783,29600
1,8,original sound - rkempiree,,rkempiiree,117100,1109,20700,2604
2,0,original sound - ᴀʟᴇx ✧,"miss2020, coronavirus, quarantine, milliebobbybrown, foryoupage, qxenuw",sadiefeeds,274100,789,28900,1310
2,1,The Mop - TisaKorean & Kblast & Huncho Da Rockstar,"fyp, fyp%E3%82%B7, sofiachicorelliserna",sofia.chicorelliserna,74800,863,9762,306
2,2,original sound - Justin Danger Nunley,,justin_danger_nunley,2800000,31600,334500,205500
2,3,original sound - 𝔉𝔯𝔞𝔫𝔠𝔬,"mexicanandwhitefriends, fyp, bestfriend",biancka.k,292600,3912,39700,2040
2,4,original sound - ElysiumCrux,"zevthetherian, therian, therianthropy, quads, qaudrobics, alt, alternative",zev.the.therian,9861,316,2860,82
2,5,Chopin Nocturne No. 2 Piano Mono - moshimo sound design,"momlife, momsoftiktok, valentinesday",jillzfoodz_,72100,614,4759,394
2,6,"Down, Up! - BabyTron",@sophiat_grwmss,ayaatanjali_,370400,605,29500,1208
2,7,original sound - Thelolpodcast,,thelolpodcast,66700,158,5643,71
2,8,original sound - Cameron Roh,fyp,cameronrohpovs,208600,4636,34300,2876
2,9,original sound - 𝗟𝗥𝗞,"gg, bro, bestfriend, fortniterebot, rebotvan, viralvideo",andre.gls,956700,7882,125700,20100
2,10,original sound - Logan Micke,loganmicke,loganmicke,87700,461,6356,81
2,11,original sound - ✪,,livluvlauggh,282700,1683,25900,2049
2,12,original sound - damemes,"memestiktok, meme, viral",damemekc,134800,873,26900,4679
2,13,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,skykatz,645300,1399,27700,687
2,14,original sound - ForSmiles,"xyzbca, foryou, fyp%E3%82%B7",forsmiles_,459200,1439,45200,9949
2,15,original sound - ParkerLanosa,"fyp%E3%82%B7, foryou, funny, relatable, friendship, relationship, boyfriend, girlfriend, viral",parrkerrrrrr,1000000,5479,82300,11900
2,16,original sound - That’s So Drea,"unboxing, asmr",thatssoodrea,1300000,14900,141200,3885
2,17,Dance You Outta My Head - Cat Janice,duet,b.e.n_rl,15100,227,1005,93
2,18,original sound - Andy,,yy256618yx0,44800,760,7885,570
2,19,original sound - Fabio&Ben,"@faffapix, @itsbenreid, fyp, fabioandben, reaction",fabioandben,665500,3454,56700,4198
2,20,original sound - Cardi B Network,"cardib, bardigang, paris, fyp, foryou, viral",cardibnetwork,959400,6174,53200,4316
2,21,joshuasamuels follow me - 00:00,"fyp, locs",chynnasoxtra,173700,266,6213,250
2,22,Ick - Alt Ending - Lay Bankz,,c4pr1i,457400,1801,57700,4862
2,23,original sound - Zars,"gymsongs, gym, gymtok, fitness, fitnessmotivation, fyp, bodybuilding, motivation",zarsyt,64099,44,3081,168
2,24,METAMORPHOSIS - INTERWORLD,"physics, teacher, school, fyp",knowledgeunlimited19,1600000,4272,128500,8990
2,25,original sound - Taj.Mahal,,kassieemariee,714100,2239,75700,6241
2,26,original sound - Kriss&Esme,"getreadywithme, grwmroutine, grwmmakeup, grwmforschool, grounded",krissleos,446700,5238,40400,385
3,0,suono originale - Relatable,"noflop, relatable, foryou, fakesituation%E2%9A%A0%EF%B8%8F, fakesituation%E2%9A%A0%EF%B8%8F, %F0%9F%99%84",sakuraxea,142300,319,12100,373
3,1,SomeoneYouLoved(Cover) - 十八闲客,,adofficielo,96200,255,2658,377
3,2,original sound - Maddox Batson,"fyp, viral, blowthisup, zyxcba, maddoxbatson, countrymusic, martinguitar, country, edwardsharpeandthemagneticzeros, outdoors",maddoxbatson,575800,10200,66200,4731
3,3,original sound - Elsarca,,elsarca,743200,2266,64200,4631
3,4,original sound - E V A 💎,"evadiamondj, fyp%E3%82%B7, takedownmyhairwithme, takingoutbraids, hair, redhair",evadiamondj,72300,246,5199,66
3,5,FOLLOW YAITZMARVV - user33470845939,"mamaandkenn, mamaandken, viral, trending, funny, fyp, fyp%E3%82%B7, foryou, foryoupage, relatable, momanddaughter, momanddaughtergoals, clingy",mamaandkenn,422600,1219,34100,16600
3,6,dance the night away sped - 💗 S O U N D S 🐆,,stafford.merika,475300,1309,26300,5945
3,7,original sound - Care💌,"fyp, zodiacsigns, friendship",caredeveaux,63600,903,11900,350
3,8,original sound - Lucy Seitz,"hairstyle, hairtrends, cosmetologyschool, hairstyle, hairtok, hairtrends",lucy_seitz,442700,749,20300,396
3,9,original sound - Anni C,"hoodchristmascarols, christmas, delulu, justagirl, coquette",anni._.c,1800000,15400,321500,26400
3,10,original sound - hizips ✞,"@.ydkrage, skaijackson, kfc, burgerkingguy, edit, fyp, hizips, hizipsvfx, viral, trend, xyzbca, trending, dontflop",hizipsvfx,893000,4590,124500,15700
3,11,original sound - Baniwinnie,"fyp, foryou, vape",dangmattsmith,88400,898,7334,387
3,12,original sound - JAMES,"localbusiness, videography",jsm3s.tiktok,774800,898,38300,870
3,13,Suspenseful and tense orchestra(1318015) - SoLaTiDo,"hairtransformation, reaction",sabyhesri,412200,2818,35400,401
3,14,original sound - JUMPERS JUMP REWIND🎙️,,jumpersrewinds,173800,911,23900,999
3,15,original sound - L I V,,livswearingen,215200,1487,14700,1501
3,16,original sound - LIL TAKEOUT 🥡🛹,"skateboardingisfun, skatergirl, girlskater, girlpower, skater, skateboarding, skate, skateboard, skater, skatepark, skatelife, skateeverydamnday, fy, fyp, fup%E3%82%B7, funny, trend, foryourpage",skatethisss,31200,178,2662,59
3,17,bounce (i just wanna dance) - фрози & joyful,"afro, naturalhair, afrohair, hairdrying, curlyhair, washday",bigheadjustice,27800,184,2444,30
3,18,original sound - Vincent henry,family,vicent_henry,61100,435,7064,2443
3,19,original sound - Winta Zesu,"nycrestaurant, nycdating, nycmen, dating",winta_zesu,125500,5191,8256,769
3,20,original sound - 𝖑𝖊𝖝𝖆𝖓,"xyzbca, blowthisup, lexanedits, foryoupage, fyp%E3%82%B7, memes, fyp",lexanedits,1500000,9716,198000,28600
3,21,Trap Queen - Fetty Wap,,lilsgottavent,118200,200,10800,937
3,22,original sound - amari🎧,"pregnant, wife, rich",lionlindaa,70800,332,3029,500
3,23,original sound - pepahasmyheart❤️,,officialgojosator,284400,4051,42300,2533
3,24,original sound - Midrange Martinez,"fyp, reels, snitch, kids",midrangemartinez_,122400,2018,11900,6792
3,25,original sound - 444,"@ilovelqika, fyp%E3%82%B7%E3%82%9Aviral",nik_yyc,300900,1636,27000,2445
3,26,original sound - Rae,"@sw_dede, fyp%E3%82%B7, blowthisup, viral, newdancechallenge",ssiinatra,141200,1309,22000,1094
4,0,original sound - skykatz,@.twdx1,skykatz,66500,554,2631,70
4,1,Bow Bow Bow (F My Baby Dad) - Sexyy Red,"gymtok, weightloss, weighgain, bulking, foodtiktok",robilicioussssss,158800,315,47100,1569
4,2,original sound - Bestviralvidz,"fyp, foryourpage, relatable",ivyy4shortt,79300,195,9058,365
4,3,LOVER BOY - Billie Dale,"fyp, boyfriend, couple, relationship, couplecomedy, interracialcouple, interracialrelationship",faitharonii,205100,618,10000,1429
4,4,I hate my life - Playboi Vert 🃏,"scenequeen, scenegirl, halloween, emo, emogirl, scene, 2010, 2012, myspace, android, kellic, hellokitty",deadlovecemetery,41200,500,5744,118
4,5,IT Girl x Bad Girls - Hunny Bee 😈,,tyetun,25300,535,2838,126
4,6,triggered Jhené Aiko - laurynmaree_,miyanevaeh,themiyanevaeh,108300,484,10800,131
4,7,not allowed - :p,writers,gunsinner,1000000,14600,156200,11300
4,8,original sound - .ispep,"fyp, ilovemybf, cougar",user625785523,684800,2787,84700,18100
4,9,original sound - Tressa Lambert,fyp,tressanottessa,3100000,0,173700,57800
4,10,original sound - ✨Kay and Tay✨,"kayandtayofficial, couples, relationships, pregnant",kayandtayofficial,4900000,62700,269100,19300
4,11,original sound - haileena,"fyp, viral",prettyyluhthug,72800,260,9568,532
4,12,More Specifically Kimberly - Kanyeofthesouthwest,"fyp, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, candy, mexicantiktok, mexico%F0%9F%87%B2%F0%9F%87%BD, mexicancandy",living.like.aileen,68400,1337,5012,139
4,13,original sound - 𝗮𝗺𝗮𝘆𝗮,"nadiaj, fyp",notnadiajocelyn,242300,1221,26800,547
4,14,original sound - HaliHali444,fyp%E3%82%B7%E3%82%9Aviral,itssanya.1,148900,337,16500,822
4,15,Move Yo Body fazo edit - fazo💫,,uluv.luna.tuna,96300,169,7712,124
4,16,original sound - Steve,,projectbabykb,910200,2486,71100,1901
4,17,SkeeYee - Sexyy Red,"@stanleybrand, foryoupage, stanley, stanleycup, stanleycupdamaged",thatonetall7ftblonde,9528,79,196,82
4,18,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,"fyp, foryou, studentathlete, mom, momsoftiktok, foryoupage",kenna_faithh2,603700,1269,20800,619
4,19,original sound - Aliyah Marie,,aliyahm411,244900,1141,17500,1137
4,20,original sound - spo6kzie,"inverted, fyp%E3%82%B7",xotayjah,141500,490,6526,72
4,21,Mad at Me - Sexyy Red,,luv.ib,68300,344,4907,281
4,22,original sound - The Mannii Show,freecomedy,the_mannii,52400,418,10600,764
4,23,IT GIRL x HOLLABACK GIRL by ALTÉGO - ALTÉGO,"fyp, foryoupage, foryou, relatable, thanksgiving, viral",nevaehserenityy,250900,359,8652,4014
4,24,original sound - Winta Zesu,"serviceindustry, nycrestaurant, nycfood, nycgirl",winta_zesu,21700,675,1001,155
4,25,original sound - MillyBrownBob,"breakup, braces, pain, trending",autumnnmonique,189700,1010,12600,112
4,26,original sound - Sanya,,itssanya.1,30500,260,3347,31
5,0,Aesthetic - Tollan Kim,"fyp, foryou, gaming, saloodz, foryoupage, trending, fortnite, fortnitetips",saloodz,184000,1787,17700,399
5,1,Happy Vibes - ElectroAnimals,"mom, momhack, hack, moms, baby, babies, motherhood, velcrow, toddler, babymama, momsoftiktok, fyp, momtok",ljflommom,2200000,21400,160600,189300
5,2,original sound - FunnyCatsofTiktok,"funnycats, funnyanimals, funnypets",funnycats0ftiktok,7100000,30500,1100000,120700
5,3,original sound - The Pro Video,,theprovideo.inc,898500,3847,61200,7700
5,4,pookie - :),"pookie, pookiebear, pookienation, pookies, foryou, fyp",boolametomato,644100,11800,64200,126500
5,5,original sound - fatherrlex,"storytime, hair",fatherrlex,1600000,7678,106200,2606
5,6,original sound - goddess.of.survival?,,annaisspaulino,317400,2697,34100,3852
5,7,original sound - Josh Liljenquist,,joshlilj,545900,1434,20400,655
5,8,original sound - Gavin.kernstinee,igmirandahhmarie,mirandahshaul,409300,1801,44600,7141
