batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641000,3860,105300,77600
1,1,A Ram Sam Sam - CanzoniPerBimbi,"fyp, fypage, foryoupage, relatable, trentonfs, intrentonfswetrust",backwoodsockyy,288100,94700,25200,134400
1,2,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,3,original sound - ingrambates,,ingramaudie,2600000,14200,178600,27100
1,4,original sound - Bonnie Engle ❤️,"foryoupage, family, comdey, funny, funnyvideos, fypp",anxietycouple,126900,508,8366,1578
1,5,All I want for Christmas sped up - Stan :),"sunnyvr, snowvr, viral, fyp",official.jaxo_vr,184400,1075,38600,11800
1,6,original sound - riley mae,"loyaltytest, streetinterview, interview",rileymae,17300,106,1564,45
1,7,Fireball Challenge - 🕺🏼Hoodie fam🌏,"@venu_des, yxnow, fyp, fireball, dance, kpop",yxnow.crew,130000,1854,12700,917
1,8,Cha Cha - ZEDDY WILL,,kai_cenat,8000000,46100,616900,26800
1,9,original sound - haileena,"fyp, viral",prettyyluhthug,72800,259,9560,531
2,0,Bongos (feat. Megan Thee Stallion) - Cardi B,,theneelajolenee,157800,6152,19000,9282
2,1,BIRTHDAY DANCE - Josh Levi,"@whydeejayderxckst, birthdaydancechallenge, fyp",musa.xo,8975,47,273,17
2,2,original sound - New2024NYPD,"cop, cops, copsoftiktok, police, woman, walmart",new2024nypd,150200,892,7509,695
2,3,original sound - Hahafunny123,"memes, funny, viral, fyp, xuhuong, cute, couple",haha567usa6,6540,97,518,202
2,4,original sound - Caitlynne Curtis,"onthisday, ilooklikemynameisandy",caitlynnecurtis,723800,4295,51400,23000
2,5,Material Girl (Bass Boosted) - Saucy Santana,"fyp, ninafresa",cake.water.baby,63400,1040,3745,222
2,6,original sound - grrr ʕಠᴥಠʔ - lisa ʕಠᴥಠʔ,"foryou, newnails, droppedmylipstick",lalisalalaland,2900000,14400,177600,13900
2,7,Lovin On Me - Jack Harlow,"jackharlow, lovinonme, cats, rap, hiphop, raptok, cat, catsoftiktok, fyp",chillestcat,1800000,20800,208700,78100
2,8,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,4900000,25600,519000,84800
2,9,original sound - Dance_Captain🇺🇬,"lilbaddie166, fypviral%E3%82%B7, fyp%E3%82%B7, teachervsstudent, acting, dance, viral",lilbaddie166,127300,911,5390,1717
2,10,sonido original - Michelle Salvatore🫀✨,"fyp, fypage, trendy, vampirediaries",theonlyromantoolit,197800,1444,26400,585
2,11,Water - Tyla,"@jentzenramirez, fyp, dance, viral, waterdancechallenge",ellianawalmsley,122300,533,5327,172
2,12,original sound - cz,"fyp, viral, satire, sports, tiktoks, influencer, girls",sloanestylee,822900,3620,39700,1016
2,13,original sound - Beanz,"fyp, bigfamily, familyof10, momof8, foryou, foryoupage, largefamily",the.queensfamily,48900,242,1686,150
2,14,THIS YEAR (Blessings) - Victor Thompson,"rosestriplet, rosestriplet_backup, goviral, newyear, fyp, fyp%E3%82%B7, trending, triplets, tripletsisters, tripletsoftiktok, viralvideo, trending",rosestriplets,26300,366,687,233
2,15,Bad Feeling (Oompa Loompa) - Jagwar Twin,"pov, fyp, trending",autumnnmonique,381600,2371,36600,1232
2,16,original sound - Jack Doherty,jackdoherty,jackdoherty,14700,698,914,25
2,17,original sound - Derek Lipp,bestfriend,dereklipp_,2800000,9912,145200,53500
2,18,оригинальный звук - ynogasai,"fyp, funny, trending, funnyvideos",_funny.official,741400,6087,85600,25300
2,19,original sound - Keller Moore,"cadillac, deville, caddy, beater, fyp",kellermoore,1500000,4684,101200,22200
2,20,original sound - Itsromebaby,"viral, fy, fypage, fyp",itsromebaby21,442900,7140,35100,6716
2,21,original sound - Funny Edit,,dat.lammeme,5400000,84600,410000,288500
2,22,original sound - Lala,"foryou, fyp, school",lala_sadii,313800,2679,18100,204
2,23,original sound - derek_hensley2.0,"turnitoff, frozen, fyp, funny, viral, songtok, parenting, parentsoftiktok",derek_hensley2.0,68500,1001,14800,4904
2,24,stream love and devotion - Liam Miller,,brentrivera,793500,850,43100,4640
2,25,original sound - Lala,"@t2bugg, men, loveisbs",lala_sadii,503700,10800,34400,1152
2,26,son original - İSMAİL.GÜR,,brookemonk_,331900,1641,18100,832
3,0,TO THE MOON - JNR CHOI & Sam Tompkins,"repost, fashion, transition",nnekamichel,141200,1265,3591,803
3,1,original sound - successandsu,foryou,cerysjones_,260300,1715,8409,261
3,2,September (Dreamy Version) - JU$t,"@stanleybrand, foryou, fyp, newstanleycup",official.peytonnn20,758900,11300,44400,8323
3,3,Beautiful Things - Benson Boone,newmusic,bensonboone,1700000,2974,84200,6538
3,4,Shotta Flow 7 - NLE Choppa,"blowthisup, foryourpage, viralvideo",cb_bikelife,436500,2165,24600,16200
3,5,original sound - Paul Vu,,paulvutv,19300,109,2365,335
3,6,Mama Cry - YNW Melly,"fyp, carringtonhenry, trending, goviral, motivation, motivacional, storytime, shot, bitrthday",carringtonhenry,803600,10900,38300,2537
3,7,original sound - Obama self,,cataa_mn,395700,2013,36600,4160
3,8,original sound - 💜Kayla & Kyla🩷,"fyp, viral, themadtwinz, cupchallenge",themadtwinz_,214900,2130,32500,2573
3,9,original sound - icy,,ucantfindicy,92100,632,10400,258
3,10,original sound - KEEMOKAZI,,keemokazi,328600,2852,30800,2196
3,11,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"@dream.man13, americanaccent, africanaccent, fyp%E3%82%B7, fyp, accentchallenge",proxyrod,91200,1414,8962,5775
3,12,original sound - Zakeya_95,"bionic, cikids, cimom, cochlearimplants, cilife, foryou, foryoupage, grateful, blessed",zakeya_95,133000,827,9940,364
3,13,original sound - Jillian !,"fyp, sick, cold, cough",harperzilmer4,526600,5353,40900,3959
3,14,GoodGooglyMooglyyy - Undergroundmusiclover,"foryoupage, viralllllll, fyp%E3%82%B7, viral, blowthisup, relatable",theyluvmadi_2,70800,286,6043,211
3,15,original sound - ykare,"@waiting1307, juicewrld, virall, ykare",whyk4re,439100,3480,49400,5888
3,16,Candyman (Ultimix Mixshow) - Christina Aguilera,@aneemonton_,junemonton_,291600,2433,47800,6316
3,17,a way out - my head is empty & Miranda Rain,"art, tribute, birthday",themagicmatt,148700,2874,15500,345
3,18,original sound - 💅🏼,"dentistfail, funny, lol, fyp, foryou, fail, funnyvideos",sls93x,1200000,2778,59900,15400
