batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,original sound - The Martin Family,"parentcomedy, boymom, parentsoftiktok, boydad, fyp",officialmartinfam,4800000,25200,219100,76600
1,2,Creepy and simple horror background music(1070744) - howlingindicator,"facts, randomfacts, learnontiktok, satisfying, factsyoudidntknow, curiosity",calgenius,4824,833,1142,4721
1,3,Coqueteos FerChi SinG - raulferchi,"tiktok%F0%9F%92%99%F0%9F%92%99%F0%9F%92%99%F0%9F%92%99%F0%9F%92%99%F0%9F%A6%8B%F0%9F%A6%8B%F0%9F%A6%8B, paraty, fyp, viral, fyp%E3%82%B7",amquispeespinoza,36400,1982,1104,623
1,4,another love - ✨️,"fyp, foryou, foryoupage, relationship, heartbroken, emotional, sad, shocking, watchtillend, gf, bf, cheating, viral",dailytokky,644700,2703,64200,2160
1,5,Oh No No No Laugh - Sound Effect,@thurain1874,trangvt86,15700,146,2794,642
1,6,original sound - Jaden,,jaden,229000,875,7346,338
1,7,The Best Music For Praying and Worship - Worship Ensemble & Worship Music Piano & Contemporary Christian Music,,thatvitiligo_guy,18700,1100,2147,261
1,8,original sound - 703,"fyp, funny",703.naz,681100,1635,68200,5780
2,0,original sound - Andrea & Paquito,cuddlycat,paquito_thecat,11800,94,469,54
2,1,original sound - Andrea & Paquito,,paquito_thecat,14100,126,793,116
2,2,original sound - Andrea & Paquito,cuddlycat,paquito_thecat,18100,204,924,165
2,3,original sound - Andrea & Paquito,cuddlycat,paquito_thecat,45300,169,2947,201
2,4,original sound - Andrea & Paquito,cuddlycat,paquito_thecat,240700,358,13400,2033
