batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641300,3864,105300,77600
1,1,lowe.dat - suritasarapist69,"@pkbsbl24, fyp, therealcoolspot, glitch, newtrend, viral, trending, glitchoverlord, glitchapocalypse, new",therealcoolspot,445000,2648,35800,1472
1,2,original sound - Lucas and Marcus,,dobretwins,374100,1591,26000,4400
1,3,so many people using this sound - .,fyp,americarodrz,1300000,8056,112100,70000
1,4,original sound - Pilobolus,,pilobolus,14100,228,2923,299
1,5,original sound - AOKTOKS,"fyp, comedy, caillougrownup, caillougetsgrounded",aoktoks,187900,1674,23100,9871
1,6,original sound - dani musgrave,"emotional, bellawillwalkagain, recovery, awareness, para, fyp, viral, iwillwalkagain, hospital, motivation, wheelchairlife, creator, xybca, wheelchair, youtube, survivor, 2024",bellawillwalkagain,7453,420,243,26
1,7,original sound - Khloe Kuriatnyk,,makeala_cachola,380000,462,9517,5731
1,8,Fluffing a Duck - Kevin MacLeod,,itsjojosiwa,348700,2397,17600,1115
1,9,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz, babysitter",yourkute,77400,366,16100,450
1,10,Everybody - Nicki Minaj,@iammarcohall,brookeashleyhall,80100,287,3059,212
2,0,original sound - furniture,"furniture, homedecor, furnituredesign, homemade, bedroomdesign, bedroom, fpy, bed",sweet123321furniture,804200,4957,48300,4829
2,1,original sound - That bih,,bgk.24,380200,222,13600,269
2,2,Ludwig Van Beethoven On Tour - seb,"fyp, boyfriend, goals, fyp%E3%82%B7, foryou",just_vaniii,847800,4208,83300,15200
2,3,original sound - jazz,"larfeyson, foryou, arianagreenblatt, foryoupage, fyp, splatt777, edit, fypage, arianagreenblattedit, barbie, stuckinthemiddle",larfeyson,361400,370,30100,262
2,4,Love is BS - Lala Sadii,"fyp, foryou, song",mony_sadi,41600,375,2741,32
2,5,suara asli - Find.sya,"blackboxai, stayahead, fyp, school, finals, funny, meme, viral, softwareengineer, csmajor, auditorium, professor, university, class",codewithclaude,43700,46,3417,55
2,6,original sound - McPlayGT,"fyp, foryou, foryoupage, prank, comedy, trend, trending, viral, asian, pranks, nyc, newyork, newyorkcity, new, newtrend, newchallenge, mcplaygt",mcplaygt,18700,51,1639,33
2,7,original sound - Jay,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,187500,837,12800,1137
2,8,original sound - Elsarca,,elsarca,743000,2265,64099,4629
2,9,original sound - Audubon Nature Institute,"@wabvyy, audubonaquarium, neworleans, aquariumlife, aquaristlife, aquarist",audubonnature,17500,44,1131,33
2,10,original sound - ASMR TikTok 🇺🇸🇺🇸🇺🇸,@lobo_fett,joyful.jules,290500,2871,30000,1750
2,11,Fallen Down - Toby Fox,"fyp, facts, randomfacts, usa",factsphere0,170200,33000,19300,135900
