batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,171200,834,13400,98
1,2,original sound - Bella은별,fyp,bellatraveler,93500,8182,4098,2579
1,3,оригинальный звук - iv.kryukov,"fyp, thanksgiving, xyzabc, fyp%E3%82%B7, mutuals",n0nchalaants,285400,945,18100,5486
1,4,sonido original - GG Recordz,@herenciaclothing,laz.girlz,1600000,5188,181400,6680
1,5,original sound - Cey&Jai❤️,,itsceyandjai,349200,822,17100,1191
1,6,Cha Cha - ZEDDY WILL,,hotblockchain,152400,289,21000,518
1,7,original sound - nice ideas,"lovely, shoot, monloveoho, tabu, moon, moulaga, trendinghub, foryoupage, funny, bestideas, ideatimes, handmade, satisfying, slowmo, foryou, learnontiktok, fyp%E3%82%B7, cool, fypage, viral, fyp, asmr, fany, lifehacks, crazy",nice.ideas0,204600,722,15600,2422
1,8,original sound - matterxwonder,"nalish, fyp, viral, edit, love, nidalwonder, saysaymatter, ship",matterxwonder8,139400,509,15400,649
1,9,Tacata - Tiagz,,giuliacorrado_,49800,755,4595,962
1,10,original sound - AfroSamuraiT,"lifehack, lifehacks, challenge, ksi, prime",afrosamuraitt,65200,3488,11700,189
2,0,nhạc nền - OPPO O-fans,"thanhthoiluottet, thanhcongnghe, learnontiktok, dcgr, ofansvn",ofansvn,42400,582,1264,904
2,1,original sound - Owen Lynch,,hahowen,252800,518,16700,181
2,2,original sound - Ray🕊️,"women, spreadlove, explore, raymk042, girlfriend, misconceptions, tiktoksouthafrica, tiktoknigeria",raymk042,5301,158,615,97
2,3,sonido original - 🎭 Angel Diaz 🎭,"peladoangel, angeldiaz, angeldiaz, angeldiaz, angeldiaz",peladoangel2.5,3520,84,210,130
2,4,back to black - :),"desafios, camilaaraujo, camilaaraujoemportugues",camilla.arajo.em,760,5,46,21
2,5,original sound - wiktoria,,teevei,202400,444,9679,15400
2,6,original sound - Raouf_live👑,"%D8%B1%D8%A4%D9%88%D9%81, %D8%AC%D9%8A%D8%B4_%D8%B1%D8%A4%D9%88%D9%81, raouf_live%F0%9F%8E%A9",raoufchourar,224800,1772,10800,1062
2,7,back to black - :),"desafios, camilaaraujo, camilaaraujoemportugues",camilla.arajo.em,340,3,31,14
2,8,back to black - :),"desafios, camilaaraujo, camilaaraujoemportugues",camilla.arajo.em,1671,12,139,33
2,9,مزال مخلقش لي يدلني - Cheikh Mamidou,,chainechaimae98,30000,355,1516,152
2,10,sonido original - Likemajo,"parati, fyp",likemajo,15100,330,644,36
2,11,nhạc nền - Comedy’s usa,,meme_usa13,112400,380,14500,352
2,12,original sound - TroyCandy Clips,troycandy,troycandyclips,3335,39,133,13
2,13,Maria Mariah - JC NO BEAT & DJ F7 & Mc Meno Dani,"desafios, camilaaraujo, camilaaraujoemportugues",camilla.arajo.em,543,8,43,6
2,14,Maria Mariah - JC NO BEAT & DJ F7 & Mc Meno Dani,"desafios, camilaaraujo, camilaaraujoemportugues",camilla.arajo.em,14200,44,1143,205
2,15,original sound - W E S 🎼,"fyp, mercedes, amg, bmw, sisters",sanaazs,342200,1032,16200,1779
2,16,Dark Knight - TOBY,tritanic,hagsmn,12500,734,525,82
