batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6158,136400,14300
1,1,A Ram Sam Sam - CanzoniPerBimbi,"fyp, fypage, foryoupage, relatable, trentonfs, intrentonfswetrust",backwoodsockyy,290200,95300,25300,135300
1,2,original sound - Alex,,itsyourgirlavaa,453300,1657,67800,17800
1,3,original sound - Films,"fyp, foryou, foryoupage, viral, goviral, tiktok, hashtag, tiktoklongs, toktokfood, tiktokfood, viralvideo, viralsong, trendingsong, trending, trend, trendy, film, series, movie, movieclips",firehousedog1,41200,563,7104,1293
1,4,original sound - ❥ 🇪🇸◟خويلد ؟,"fyp, ilovebigmelon",xxbarbienextdoorx,10300,92,780,126
1,5,original sound - Mad Facts,"fyp, crushes, boys, girls, signs",madmaskfacts,142500,15800,17500,79400
1,6,original sound - brittikitty,,brittikitty,736000,2625,27200,1127
1,7,Oualid X Norel Di Mochkila - norel_benn,"%D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D8%B1, %D9%85%D8%B5%D8%B1, %D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9, %D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82, %D8%A7%D9%84%D8%A7%D8%B1%D8%AF%D9%86, fyp, @yasmena.fire",yasmenafire_,8167,400,1286,223
1,8,original sound - Obama self,,cataa_mn,396700,2027,36800,4166
1,9,original sound - workplace film,"movieclips, foryou",workplace.film,603100,1270,45200,701
2,0,original sound - TOONKA,"fyp, explore",imjusyon,143500,411,9232,1089
2,1,original sound - s,"shakhed, viral, bath",shakhed,200600,2488,11400,238
2,2,original sound - Brotherofcolor,"fyp, foryou, blenderchallenge",brotherofcolor,183000,2125,11300,2560
2,3,original sound - Mind Blowing Facts,"randomfacts, learnontiktok, factyoudidntknow, random, fact, curiosities, curiosities, satisfying, relaxing",mindblowingfacts16,165100,5786,14400,110500
2,4,"Foxy Lady (From ""Wayne's World"") - Soundtrack Wonder Band","rocknroll, guitargod, rockstar, rockmusic",mandy_stans,6123,6415,225,58
2,5,original sound - QUEEN_ZOE,"@02shade, newontiktokers, newtiktokers, tiktokbegginers, light4198",light4198,26800,2132,1812,113
2,6,MONACO - Bad Bunny,"tattoos, tattoo, relatable, fyp",infamouskayce,26700,170,1652,276
2,7,Fuck Yo Man - King Von,"roblox, robloxkingvon, robloxstory, robloxrp, robloxhoodgame, robloxrp",tyrellthedemon,27200,768,5400,365
