batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - active <3,fyp%E3%82%B7,tina_042,343000,4081,18900,936
1,1,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187900,79700
1,2,original sound - Luxury Life,"@brittneycastro256, moana, actingaudio, liveaction",n1.que,758200,2105,40600,797
1,3,original sound - Emily Lou,"fyp, foryoupage, viral, couple, comedy, daeandemily, @emilylou.xoxo",emilyylouu1,216800,819,22200,1610
1,4,suono originale - carolina🎯,,michellekopetman,26200,324,2607,73
1,5,original sound - Bella Dallin,"dellavlogs, adopted, baby",bella.dallin_,2000000,5999,84600,3807
1,6,original sound - Ney😻🤙🏻,fyp%E3%82%B7,ahngiedv,381400,1541,43600,3658
1,7,sonido original - halo,,diamantblazi,17500,156,1100,84
1,8,original sound - Aliyah Marie,,aliyahm411,87500,703,7342,2501
2,0,Into Your Arms (feat. Ava Max) - Witt Lowry,,juliana.moon_,19200,3000,2032,902
2,1,original sound - Andy & Michelle,"andyandmichelle, couple, relationship",andy.and.michelle,44100,419,3279,776
2,2,Teeth Chattering - Sound Effects,foryou,riceiscoolaf,65700,222,4092,467
2,3,original sound - NFL💔LEE,"jaleel, jaleelsisterjada, jaleelbrotherjeremiah, jaleelbrotherjayden, fyp, fyp%E3%82%B7, foryourpage, foryoupage, foryou",nofakelove_lee,116700,3179,10900,2114
2,4,original sound - Gavin Magnus,"greenscreenvideo, fyp",gavinmagnus,284100,5865,18900,1793
2,5,GoodGooglyMooglyyy - Undergroundmusiclover,"fyp%E3%82%B7%E3%82%9Aviral, googlymoogly",urfavliv08,1200000,23900,114900,16400
2,6,original sound - 💋,"iceroller, face, fyp, tiktokshop",n0t.jamessss,356700,2416,37400,1341
2,7,original sound - ava 🧘‍♀️,,tatianakaer,237500,367,8185,859
2,8,original sound - yooTroy,fyp%E3%82%B7,tina_042,468100,993,40400,1796
2,9,midnight sun (ramzoid x hal walker) - ZOID LAND,"tech, techtok, gamingsetup",dantic_,474400,1675,24200,203
2,10,original sound - Swifties Taylors fans,"@taylorswift, vmas, taylorswift, arianagrande, jlo, showmustgoon",swifties200,149600,516,6122,329
2,11,heather - <3,,user3693184408,1100000,2788,55400,7469
2,12,MONACO - Bad Bunny,emotional,gabbymorr,1900000,1312,53100,5124
