batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6159,136500,14300
1,1,I Got 5 On It - Tethered Mix from US - Michael Abels & Luniz,"creepy, horror, scary, spooky, haunted",spooky.states,288600,4025,65300,14300
1,2,Originalton - marinas.poison,"fyp, foryou",imthe_annag,172000,835,13500,98
1,3,original sound - AOKTOKS,"fyp, comedy, caillougrownup, caillougetsgrounded",aoktoks,188000,1675,23100,9882
1,4,geeeehht em - tyyslatt,kaneandprymr,kaneandprymrr,13900,149,1035,20
1,5,original sound - teodora :p,"y2k, y2koutfits, newrock, newrockshoes, southpole, southpolejeans, bbbelt, studdedbelt, affliction",vanceshawty,370900,13800,28500,56000
1,6,Ludwig Van Beethoven On Tour - seb,boyfriend,emsregrets,806800,3363,66700,21300
1,7,original sound - Cj So Cool,"fyp, fy",therealcjsocool29,915200,10200,74300,14200
1,8,"Never Meant to Belong (From ""Bleach"") - Akatsuki no Team","fyp, dog, xyzabc",nt.isaac,4300000,21500,555500,129500
1,9,original sound - Kriss&Esme,"grwmdate, grwmroutine, daughterdoesmymakeup, makeuptutorial, makeuproutine",krissleos,218700,630,15400,196
1,10,"Suspense, horror, piano and music box - takaya","autism, autistic, accoustic",putafingerdownn,34400,5623,3944,11400
1,11,original sound - FREYA ASPINALL,"foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, viral, foryourpage, foru, viralvideo, fyp%E3%82%B7, foryou, viraltiktok, gorilla, fyp, for",aspinallfreya,33000,479,1990,1571
2,0,original sound - Brandy & Billy,onthisday,brandy_billy,15800,322,328,410
2,1,original sound - New York Post | News,,nypost,9186,685,754,1392
2,2,original sound - ➤𝑇ℎ𝑒 𝑈𝑛𝑑𝑒𝑟𝑟𝑎𝑡𝑒𝑑✰,iamgeorge,iamgeorge59,27300,198,5661,3557
2,3,Wanna Be Startin' Something - Michael Jackson - Trenchboy jayz💫,"keepdancing, keepsmiling, goodvibes, dancewithme, peakseason, deliveringgoodvibes",russellbutler2,27300,890,858,959
2,4,original sound - Nick Jackson,"news, niickjackson, greenscreen",niickjackson,22900,242,1907,201
2,5,original sound - Our Simple Homestead,"@seabrooklady, farmsoftiktok, gratitude, farmtok, babydonkey, animallove",oursimplehomestead,40100,1046,1815,4139
2,6,original sound - 🕊️أرواح واعية,,therealukhtisofislam,189200,1368,12000,2664
2,7,"original sound - Bree, of the House of Herne","parentsoftiktok, momsoftiktok, kidsbelike, nochill, zerochill, akumalamprey, queertok, transtok, fyp, funnyfyp, onthisday",akumalamprey,23100,227,2713,1341
2,8,Friday Night - King George,"@_tmgproductions, kinggeorge, fridaynight, newtrend, etx, foryou, fyp%E3%82%B7%E3%82%9Aviral, tmg",gabriel_brooks0,30900,674,2214,1429
2,9,TOO LONG - King George,"kinggeorge, cantstaytoolong%F0%9F%A5%B6",todamoyer371,36100,576,2246,2318
2,10,original sound - Patrice Lovely,"happyfriday, friday, dance, laughter, love, laughtermedicine, laughterisgoodforthesoul, peace, harmony, spartanburg, foryou, foryoupage, foryouofficial, dance, ayyyee",thehattiemae,83700,812,4572,2745
