batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19600,264600,89700
1,1,Aesthetic - Tollan Kim,"fyp, foryou, gaming, saloodz, foryoupage, trending, fortnite, fortnitetips",saloodz,183000,1775,17500,395
1,2,sunet original - Victor drx99,"makeup, lipgloss, bigfamily, notenoughnelsons, nenfam, viral, paisleenelson",notenoughnelsonsofficial,222000,2217,16100,654
1,3,original sound - {♧♤Saige❤️‍🔥},%F0%9F%8E%80,whatupitssaige5,133,5,179,0
1,4,original sound - Mia Dio,"fyp, dating, husband, rich",miadio,243300,1970,7619,1600
1,5,original sound - ren ( fan acc ),"capcut, @ptsmash, @okdunkz, @hubxmango, @ae.bases, @pedqrx, @7hanel, @.dilaurentisfx, _edits_tik_fp, edit, _edits_tik_, template, velocity, aftereffects, ae, charlidamelio",.edits_tikfp,95200,1493,44900,404
1,6,original sound - moviescenesxd,"implantation, menstralcycle, fyp%E3%82%B7, girlsonly",jadaonay_,210200,1971,11100,6870
1,7,original sound - Shlatfish,,shlatfish,3700000,33800,564900,60400
1,8,original sound - Ethan 🕷️,"dojacat, dojacatlive, dojacatscarlet, scarlettour, fyp, viralvideo, music",.ethanhudd,16700,78,2217,227
1,9,suono originale - Paolo Jackson,,jessdacostaa,304700,1146,34700,3783
1,10,original sound - Miller🥳,volcandeltotumo%F0%9F%8C%8B,lilymiller080,62500,436,3299,1778
2,0,Prada (feat. D-Block Europe) (Acoustic Version) - cassö & RAYE,"acoustic, prada",maleriemalerie,82400,180,1665,415
2,1,original sound - haileena,@fancivivi,shesjadanicole,1000000,1732,57900,1983
2,2,Tofu intro - juniperi,"fyp%E3%82%B7, ayjenmachtsch%C3%B6n%F0%9F%92%8B, hair",ayjenoffiziell,2900000,21200,160100,9389
2,3,Drilla - Opps & Blocks,"tall, family",marietemara4.0,7420,194,1362,18
2,4,original sound - 2wheeltony7 supreme,,2wheeltony7,3200000,32900,342700,144600
2,5,original sound - daisysdays,"fyp, fyp%E3%82%B7, foryou, koy, emo, princess, goodgirl, police, chickfila, bffs",koy.rose,894300,1689,73500,3327
2,6,оригинальный звук - Life is GREAT 🌸,,www.tiktock.sigma,2300000,16200,254300,84800
2,7,original sound - josh,"dogtherian, cattherian, paleotherian, cladotherian, therian, therianthropy, cladotherianthropy, otherhearted, furry, furryfandom, furrytiktok",dittos.den,12100,599,3119,114
2,8,Gucci Flip Flops - user73494582901,,secretst0n3r,1300000,7430,88300,5089
2,9,Dutty Wine - Jersey Club - Retroj,"foryou, trending, viral, 4u, fyp%E3%82%B7, aaliyahtohollywood",aaliyahtohollywood,48900,529,5416,690
2,10,original sound - riley mae,"loyaltytest, streetinterview, interview",rileymae,17200,105,1560,45
2,11,orijinal ses - caner,"takelookmygirlfriend, fyp%E3%82%B7%E3%82%9Aviral, viralvideo, doratheexplorer, fyp%E3%82%B7%E3%82%9A, jayjay, foryoupage, fyp%E3%82%B7, rizz",lauren__jayden,1700000,30200,230200,60900
