batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,640900,3860,105200,77600
1,1,original sound - ★ seplix,,brookemonk_,981300,2292,50800,1286
1,2,original sound - ESPN,"@wendy.bri, snow, cold",espn,2000000,19900,170800,108600
1,3,original sound - AGGAYUCITA<3,@nicolequeen17,aggayucita,344900,4779,62800,7926
1,4,original sound - Elroy Red Beard,"fyp%E3%82%B7, foryou, foryoupage, fyp, fy, indiana, waaaygood, everydayfunday, pinkysup, jasonwhatareyoudoing, ayoooo, longervideos",elroyredbeard,1100000,31900,91100,106700
1,5,Midnight City - M83,"disability, disabled, disabilityawareness, wheelchair, wheelchairgirl, wheelchairlife, paraplegic, paraplegia, spinalcordinjurylife, sci, spinalcordinjury, positivity, positivemindsetdaily, nevergiveup",leausongeante,55400,2289,1470,134
1,6,original sound - SouthernBoyzOutdoor,"fyu, jambalaya, louisiana",southernboyzoutdoors,1700000,16600,111100,36000
1,7,original sound - Luminance Medical,"fyp, foryou, foryoupage, fyp%E3%82%B7, viral, fypage, fyp%E3%82%B7%E3%82%9Aviral, popular, surprise, tiktokmademebuyit, xybca, lifehacks, redlight",luminancered,368400,7464,52500,4131
1,8,original sound - torross.crafted,"leatherasmr, leathercraft",torross.crafted,4300000,26100,276600,41800
1,9,original sound - CheezaAfrikanaDancekids,"fyp, fyp%E3%82%B7%E3%82%9Aviral, tengetenge, funny, viral, fyp%E3%82%B7%E3%82%9Alove, rango",cheezaafrikanadancekids,1800000,42300,158000,94400
2,0,original sound - Luz Yarielis🦋,,yrl.x,5300000,66700,191600,49000
2,1,original sound - 𝔍𝔞𝔰🌺🫧,fyp,jascas55,2200000,10300,277600,58200
2,2,original sound - Sophie,"fyp, boyfriend, scared",sophiee_grwmm,396600,2068,15100,788
2,3,original sound - border crossing,"agent, bordercrossing, foryou, border, airportlife, fyp, @usaview.us",bordercrossing90,32800,314,2867,566
2,4,original sound - Pearline,"fyp, bathroomchallange, badword, badwordchallenge",pearlinebrown1,8600000,60500,698500,475200
2,5,original sound - 703,"fyp, funny",703.naz,680700,1633,68100,5778
2,6,original sound - hhghjhddhj,"foryou, tiktok, film",hhghjhddhj,83000,130,4913,83
2,7,never slowed - slowedaudios🖤🤍,"fyp, xyzbca, viral, fyp%E3%82%B7, foryoupage",official_jaythekid,63200,459,7152,239
2,8,original sound - alexbreakshisback,"backcrack, gym, stretch, gymhumor, stallbars, fyp",lamainethetrain,553500,4914,56500,18300
2,9,original sound - Food Dudes,"foodhacks, viralrecipe, tiktokfood, chickfila",fooddudescook,1400000,17000,118200,37000
2,10,original sound - Jennifer Ngo,@davdlifts,jenniferngo,247800,7180,30400,1283
2,11,"Never Meant to Belong (From ""Bleach"") - Akatsuki no Team","fyp, dog, xyzabc",nt.isaac,4300000,21400,555100,129400
2,12,original sound - kayla,fyp,kaylamalecc,671700,4227,69200,1843
2,13,original sound - lowkey.nuts34,,lowkey.nuts34,1100000,27900,225300,166200
2,14,original sound - esli !,"fyp, foryoupage, viral, viral%3F, sneakingout, maruchan, fyp%E3%82%B7",.eslis,455900,1475,56000,483
2,15,original sound - ✨𝕤𝕡𝕒𝕣𝕜𝕝𝕖 + 𝚌𝚑𝚊𝚘𝚜✨,"sephora, sephorakids, mannersmatter, parenting, parentingdoneright, sephorahaul, howto, trending, shopping, fy, capcut",sparkleandchaos,337200,2998,22500,982
2,16,original sound - Mr.Moore,"studentsbelike, teachersoftiktok, tiktokteachers, teacherhumor",mooreteaches,739100,4755,111600,7837
2,17,Emotional - Bang Nono,"mama, grandma, help, police",laugh.life.away,366200,16400,46400,14300
2,18,original sound - The Real Street Family,"fyp, family, motherdaughter, relateable, mexican, latina, mom",therealstreetfamily,51800,136,3268,219
2,19,original sound - ℒ𝒾𝓁𝓎⸆⸉,"@rarebeauty, @tartecosmeticstrsdt, @youthforia, @elfcosmetics, grwm_aesthetics, grwmroutine, grwm, grwmmakeup, grwminhawaiii, hawaii",grwmwithlily8,121600,3105,6922,1468
2,20,Ick - Alt Ending - Lay Bankz,,lexibrookerivera,1600000,8132,119500,10200
2,21,original sound - Monet Nejon,"storytime, spindlestorytime",mo_chips,362600,1355,33700,481
2,22,original sound - NFL💔LEE,"jaleel, jaleelsisterjada, fyp, fyp%E3%82%B7, foryourpage, foryoupage, foryou",nofakelove_lee,311700,4313,18400,6275
2,23,original sound - CFN Cabbage,"fyp, xybca, cfn, mammoo, thatoneperson",bigcabbage56,946600,4147,127700,10300
2,24,original sound - melaniesfavoriteearthling🫶🏻,"melaniemartinez, crybaby, littlebows, dollhouseep, cherubs, earthlings",trilogytour2024,469400,2846,42600,2251
3,0,original sound - AGGAYUCITA<3,@k_ren1910,aggayucita,629700,3533,48700,2478
3,1,original sound - Medazelli☔️,,medazelli,335800,687,42000,2662
3,2,original sound - Dr. Z 🧠 Neurosurgery,"chiropractor, neckcracked, backcrack, neck, neckadjustment, backadjustment, neurosurgeon, hydrocephalus, hydrocephalusawareness, brainsurgery, medtok, chiropractors, chiropractoradjustment, chiropractorcracks, occhiropractor, babychiropractor, capcut",dr.z_neurosurgery,434000,7340,27300,5380
3,3,original sound - Christi Fritz,,christifritz,2700000,63500,156100,150600
3,4,original sound - ☆ FRU / SYNTAX,,tnmgps,754400,8348,93300,19000
3,5,original sound - Paul Vu,,paulvutv,152400,9392,23900,14100
3,6,original sound - Luminance Medical,"fyp, foryou, foryoupage, fyp%E3%82%B7, viral, fypage, fyp%E3%82%B7%E3%82%9Aviral, popular, tiktokmademebuyit, brighteyes, redlight, lifehacks, monkey",luminancered,610100,2311,50900,1867
3,7,Ick - Alt Ending - Lay Bankz,"@nevstudioofficial, @vitalydesign",arshia_._bk,757400,18700,81300,12200
3,8,Material Girl (Bass Boosted) - Saucy Santana,"fyp, ninafresa",cake.water.baby,63400,1040,3743,222
3,9,stuff we did - LBFD,"infantloss, grieving, beforehepassed, signs",angelica.andrews0,73900,1177,2130,374
3,10,original sound - Farrah and Kaleb,"fyp, foryou, siblinggoals, brotherandsister, siblingduo",farrahandkaleb,327300,760,18700,436
3,11,Oceans - Kenna Childs,recovery,paulieepaull,90600,5473,9782,234
3,12,lucid dreams YKARE cover - ykare,"juicewrld, luciddreams, fyp%E3%82%B7%E3%82%9Aviral",whyk4re,3800000,18600,356200,73900
3,13,original sound - Hoest,"@vivsgutierrez, sister, family, house, fail, funny, comedy, hoest",hoest,3200000,31100,299600,60400
