batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Originalton - marinas.poison,"fyp, foryou",imthe_annag,173300,844,13600,100
1,1,original sound - sarah.,"winter, harrypotter, ice, icecicles",wetknees777,2800000,12100,203100,54500
1,2,original sound - haleyybaylee,"@goldenglobes, goldenglobes",haleyybaylee,1200000,2560,45700,2817
1,3,Funny Song - Funny Song Studio & Sounds Reel,thanksgiving,kcusuman,803000,2956,27500,754
1,4,original sound - Getti,"familygame, throw, mysterygifts, vegastiktok",gettishow,117800,8901,12300,2671
1,5,original sound - TqIentd,"mm2, robloxmm2, mm2funny, mm2sheriff, mm2roblox, robloxfunny",tqientd,11000,131,1649,36
1,6,original sound - djflatlinelay,,djflatlinelay,3100000,21600,303800,123800
1,7,original sound - Mr Media,,maxcruzmr,408500,1522,72400,3293
1,8,original sound - Duck Baba,bayram3447,gultekin_ailesi2,18400,2611,3852,3339
1,9,2AM - SZA,"makeup, fyp, foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, wtff, sza, nicki",jujswift,2500000,21500,177300,47900
1,10,dźwięk oryginalny - brtln,"relatable, school, foruuu, blowup%3F",curiy._.head,159600,742,18800,663
2,0,original sound - Marrk Adams,"comedy, viral",_marrkadams89,4855,76,974,96
2,1,how i love being a woman - editdiaary,"fyp, foryou",imthe_annag,136700,15100,9709,2109
2,2,Originalton - Hall of Memes 🪄,"football, monsterinc, meme",thehallofmemes,1100000,2863,122200,3685
2,3,Thanks for using my sound - issawrap,,becca_dawn5,99300,483,4553,207
2,4,sonido original - c',"fyp%E3%82%B7, fypsounds, brothers, sneakingout, mom, momsoftiktok",eckicks3,36600,193,5052,45
2,5,Ludwig Van Beethoven On Tour - seb,"fyp, boyfriend, goals, fyp%E3%82%B7, foryou",just_vaniii,848800,4210,83400,15200
2,6,original sound - Thelolpodcast,,thelolpodcast,243900,1087,23300,261
2,7,original sound - ㅤ,"neelajolene, dharmann, filter",theneelajolenee,391200,23900,29200,300
