batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Storytelling - Adriel,"fyp, viral, fortnite, fortnitepro, fortniteclips, fortniteranked, fortnitememes, fortnitetips, gaming, camnutz",camnutz_,103500,10300,8134,288
1,1,original sound - wiliam_ph,,wiliam_ph1,25300,195,2423,2243
1,2,original sound - NaomiHearts,"relatable, plussize, foru, plussizeedition, funny, comedy",naomiheartsxo,514100,7657,38700,17600
1,3,UKRAINE - Jay Hound & Jay5ive & SweepersENT,,nolimitjay_,234800,1588,23000,970
1,4,original sound - Jack Doherty,"@mckinleyrichardson, jackdoherty",jackdoherty,23600,749,2160,83
1,5,original sound - Clipz,"fyp, trending, tiktok, like, followme, gambler, funnyvideos, meme, followers, funnytiktok, dankmemes, follow, tik_tok",tiktokclipz818,3400000,18900,335800,119100
1,6,Meow - Dust☆,,itspierreboo,80800,290,2616,56
1,7,originalljud - Ibbekutz,"sammanfoga, @mubbztv",ibbekutz,16600,408,2865,1743
1,8,original sound - Goldenfilmz🎞🌼,,nikadiwa,161000,896,13400,988
1,9,original sound - shiza,"foryou, fyp%E3%82%B7, rizz, foryoupage",andree.bui,512700,2265,47600,6113
1,10,original sound - 703,"fyp, funny, relatable",703.naz,1500000,3909,191600,18600
2,0,original sound - KEEMOKAZI,,keemokazi,452900,1475,30300,434
2,1,original sound - Danni 🇵🇸,"fyp%E3%82%B7, foryoupage, edit, editor, foryou, ae, slendermami%F0%9F%98%8D, roblox, robloxeditor, trendy, robloxfyp%E3%82%B7, animator, robloxanimation, relateable, relate",eyesondannii,104700,3421,23400,1524
2,2,original sound - showout dj,"explorepage, trending, fyp",showoutdj_,43600,259,7540,178
2,3,nhạc nền - Fuuny_meme.ok,,meme_funny402,3276,19,532,53
2,4,original sound - Funny Tok,"foryou, fyp, viral",le4rless_,640300,1854,85000,10800
2,5,midnight sun (ramzoid x hal walker) - ZOID LAND,@jeff1fam,flexidisplay,46200,22400,5613,176
2,6,original sound - Laughing.Sitcoms,"bigbangtheory, sheldon, shamy, penny",laughing.sitcoms,769800,981,55100,4845
2,7,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,fyp,itskaseyperry,1500000,1726,90100,11300
2,8,الصوت الأصلي - ديري,"fyp, funny, trending, funnyvideo",_respect.official,1700000,13400,124200,83500
2,9,Originalton - Hall of Memes 🪄,"football, monsterinc, meme",thehallofmemes,1100000,2821,119800,3629
2,10,original sound - London Lazerson,,londonlaz,42000,128,3231,130
2,11,original sound - Kristy Sarah,"heels, testingheels",kristy.sarah,5100000,30400,213100,66900
2,12,original sound - Dose Of Memez,"kidsoftiktok, funny, funnyvideos, memes",doseofmemez,885400,5037,126200,23000
2,13,original sound - guy with the list 🗒️,"ick, icks, redflags, redflag, icklist, list, fyp, viral",wyszkay,3000000,28900,231500,89200
2,14,original sound - Death Whistle King,"aztecdeathwhistle, deathwhistleking",deathwhistleking,5700000,12300,672800,50300
2,15,الصوت الأصلي - هولندي,,hollandi123,5578,20,255,125
2,16,original sound - Louannx3,"@beluckhairshop, beluckhair, straighthair, gluelesswig",louannx5,198500,1219,15000,2508
2,17,original sound - Steve,"fyp, foryoupage, foryou, xyzbca, _stevethomas",_steve02,3900000,28600,338600,324300
2,18,original sound - Zayaan,"spotifywrapped, spotify, zayaanvids, zayaan, greenscreen",zayaan4,513900,3495,75300,1172
2,19,original sound - Logan Paul,"@ksi, @drinkprime, patrickmahomes",loganpaul,1400000,2881,71000,3836
2,20,original sound - Alexis,"fyp, foryou, foryoupage, viral, alexisdacreator, xyzbca",alexisdacreator,94500,1128,16900,2460
2,21,original sound - DKTHEMENACE,,1700hund,294700,3169,24000,734
2,22,original sound - Famillionaire Fam,"fyp, fypage, grinch, funny, bloopers, fyp%E3%82%B7, viral, fyp%E3%82%B7%E3%82%9Aviral, momsoftiktok, momlife, momtok, funnykids, funnyvideos",famillionaire_family,653400,10500,108300,34200
2,23,original sound - mizura_jesica,"povs, pov, satisfying, funny, craft, usa, foryou, diy",mizura_jesica,26500,9152,8747,1415
2,24,"Freaks but Slowed, Muffled Echo - Jaye Augustine","cornkid, mrbeast, fyp, memories, viral",lovecuhris,672800,4660,69900,3205
2,25,original sound - The CrunchBros,"soupdumplings, eatmila, fatherson",thecrunchbros,1300000,4948,76900,9146
2,26,original sound - Sicrepto,"mm2, roblox, funny, funnyclips, mm2funnymoments, sicrepto",sicrepto,62400,1097,16400,1392
3,0,original sound - Barstool Sports,"@stoolpresidente, @draftkings, dkpartner",barstoolsports,9858,173,112,38
3,1,original sound - Corey,"@barstoolu, @henrylarso",barstoolsports,38600,210,986,37
3,2,original sound - Barstool Sports,@bussinwtb,barstoolsports,143000,830,4728,2947
3,3,original sound - Barstool Sports,"@stoolpresidente, @draftkings, dkpartner",barstoolsports,3566,40,49,5
3,4,original sound - Barstool Sports,@chicksintheoffice,barstoolsports,21100,204,696,89
3,5,original sound - Barstool Sports,"@draftkings, dkpartner",barstoolsports,35900,147,456,189
3,6,original sound - Barstool Sports,"@stoolpresidente, @ricobosco33, @draftkings, dkpartner",barstoolsports,14500,77,160,28
3,7,"Funny video ""Carmen Prelude"" Arranging weakness(836530) - yo suzuki(akisai)","@draftkings, dkpartner",barstoolsports,38300,117,441,17
3,8,original sound - Barstool Sports,"@stoolpresidente, @draftkings, dkpartner",barstoolsports,13300,46,238,23
3,9,original sound - Barstool Sports,"@bussinwtb, @gracelynhunt",barstoolsports,192000,829,4972,7294
3,10,original sound - Barstool Sports,"@stoolpresidente, @draftkings, dkpartner",barstoolsports,3040,160,42,26
