batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641300,3863,105300,77600
1,1,lowe.dat - suritasarapist69,"@pkbsbl24, fyp, therealcoolspot, glitch, newtrend, viral, trending, glitchoverlord, glitchapocalypse, new",therealcoolspot,445000,2648,35800,1472
1,2,KYLE RICHH x NO MORE EXCUSES - EazyOnTheTrack,"foryoupage, richboytroy, fyp, richboytroy, rbt, rbt, foryourpage",richboytroynewpage,146300,1431,14200,757
1,3,Creepy simple horror ambient(1270589) - howlingindicator,"facts, randomfacts, learnontiktok, curiosity, satisfying, satisfyingvideos",curiousanonymous,192800,25500,19400,169300
1,4,Chandelier - Sia,"@duolingo, duolingopartner, luckyduo, couplestiktok, husbandwife, love, marriage, vowrenewal, surprise, reaction",noahandlori,82300,256,4155,162
1,5,original sound - Rongo_tenge_tenge🇺🇬,"aminumusa23, rongeur, tengerere",rangotengetenge03,268100,6831,38000,18000
1,6,another love - ✨️,,fncses,1200000,3590,105500,14600
1,7,sudno by molchat doma - audios x,"@djv1205, thundermansreturn, @paramountplus, @nickelodeon",kirakosarin,374700,1347,29300,632
2,0,original sound - 🍒,"nickiminaj, nicki, barbie, fyp, foryou, foryoupage, barb, barbz, pinkfriday2, ftcu, jingleball",reelsonika,452500,0,18700,3096
2,1,original sound - Evandinner 💫,,tha_lotl,213100,870,22700,2539
2,2,PISTOL PACCIN - NLE Choppa & BigXthaPlug,,michelleotp,3300000,7703,156600,8112
2,3,original sound - avonfrmda6ix ™️,"foryou, viralvideo, foryoupage, toronto, yorkdale, avonfrmda6ix",avonfrmda6ix,17700,60,1786,16
2,4,original sound - fe4rless,"fortnite, fe4rless, fyp, primefortnite, fe4rr, viral, fortnitenostalgia, fe4r, wholeseome",fe4rrless6,65600,435,11800,237
2,5,original sound - massiah90,"jmassiah, jmassiah90, fyp, foryou",jmassiah901,431300,7894,60700,14700
2,6,original sound - Midrange Martinez,"christmas, ungrateful, explore, fyp, invest",midrangemartinez_,801300,5177,62300,9983
2,7,original sound - Ross Smith,,rosssmith,75700,2756,5956,2984
2,8,Laughing - Gianluca Marino,"funny, funnyvideo, funnyvideos, fyp%E3%82%B7",funnymi.i,1100000,10900,93400,210300
2,9,original sound - danizhe,"fyp, xybcza",danizhe,511800,4872,70600,12100
2,10,Into Your Arms (feat. Ava Max) - Witt Lowry,,juliana.moon_,18900,2954,2012,898
2,11,original sound - thyrifrazier,"werebestfriends, momanddaughter, @sylvester_danielle_",thyriifrazier,173000,192,8256,530
2,12,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,skykatz,644800,1397,27700,686
2,13,Cha Cha - ZEDDY WILL,,fox_mamacita,15600,102,490,25
2,14,LIZZO USED MY SOUND - 🌙,broma,danyelrios04,7200000,51300,434800,102500
2,15,original sound - BrianBarczyk,"snake, anaconda, reptile, wildlife, reels, animals, nature, foryou",brianbarczyk,4277,125,281,60
2,16,Funny Song - Funny Song Studio & Sounds Reel,,infamous_wu13,185400,4359,24100,379
2,17,Originalton - Tunis2acc_,"hairstraightener, schoollife, 6am",tunis2acc_,7200000,47000,679600,292900
2,18,Suara Seram Sangat Mencekam - Kholil Buitenzorg,"factsyoudidntknow, facts, satisfying, satisfyingvideo, learnontiktok, learn, satisfyingvideos",real.insane.videos,10500,7004,2361,28100
2,19,Brutus (Instrumental) - The Buttress,"horror, scary, creepy, spooky, haunted",horror.story.x,88800,7031,27900,2284
2,20,original sound - The YUH Family,"couple, couples, couplegoals, couplescomedy, girlfriend, boyfriend, funny",yuhfamjosh,356500,100700,35400,310
2,21,original sound - Abrielle 💖,"fyp, msa, foryoupage, viral, foryou, foryoupage, fyp%E3%82%B7%E3%82%9Aviral, abriellesparkleson, fyp, fyp%E3%82%B7, msa, viral, godisgood, viral, fyp, foryoupage",msatea0,84200,326,8178,180
2,22,original sound - Thatgirllaylay fp,viral,thatgirllaylay_fp,59400,565,3849,270
2,23,original sound - Spade_Q_Magic,"fyp, magic, magictrick, magicshow, bestmagic, tiktokmagic, magictrick, foryoupage, foryou",spade_q_magic,8912,46,1061,333
2,24,your not even the fart - dina 💫 || 150k,"fyp, icespice",theonlyromantoolit,39400,433,6184,126
2,25,original sound - alex,,andrewemily16,188900,2282,9804,4229
2,26,prodbywar x dream - war,gotham%F0%9F%83%8F,.jxrttt,40200,454,5831,226
2,27,original sound - Kelly & Kody,"comedy, relationship, couple, funnyvideos, foryou",positravelty,1200000,21800,115200,260200
2,28,A thousand years - 𝘿𝙄𝙇🎧,"fyp%E3%82%B7, xyzbca, rats",missicespice0,4200000,126300,506300,197700
3,0,original sound - ⋆ ˚｡⋆Katie⋆ ˚｡⋆,"@yauoliveira, fyp, foru, foryou, funny, help, notfunny",_katie_.pie_,1300000,8567,237400,11400
3,1,original sound - House of Highlights,"carsoftiktok, traffic, trafficstop, funnymemes, pranked",houseofhighlights,2300000,10800,234300,36200
3,2,Creepy horror sound - TOKU SPACE MUSIC,"facts, randomfacts, curiosity, learnontiktok, factsyoudidntknow",learndailyy,264200,28600,26800,199600
3,3,original sound - Markell Washington,@yasssitslexxus,markellwashington1,69300,497,12600,648
3,4,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,itsari.aleise,225900,521,15900,181
3,5,Cha Cha - ZEDDY WILL,"shafar_sjc, foryou, fyp, viral, sturdy",shafar_sjc,70300,433,2628,358
