4,6,"nickiminaj, nickiminajedit, nickiminajonkaicenatstream, kaicenatandnickiminaj, kaicenatfunnymoments, currygoat, fanumbabygoat, clipsofkaicenat, kaicenatstream, fanumfunnykai, amphouse2023, kaifunnymoment, kai, ampfunnymoments, kaiandoffset, kaicenatfyp, kaicenatclips, kaicenatfunnymoments, kaicenatreacts, lilbaby, ampfunnymoments, kaicenatfunnymomentslive, kaicenatinjail, kaioffsetfunnymoments, funny, reels, shorts, funnymoments, druski, funnyvideo, 2023, funny2023, funnyviralvideos, amp, dukedennis, fanum, nlechoppa, fanumdukedennis, ampfanum, funnyreels, ampdukedennis, lilmabu, blueface, chriseanrock, ampfunnymoments, amphouse, ampclips, clips, dukedennisrealage, kaicenat, amp, dreamcatchers, risingstar, inspiration, 1product, multitalented, triplethreat, trendsetter, dynamicartist, incrediblejourney, lilyachty, dukedennis, fearlessperformer, unstoppabledrive, passionunleashed, boundlessenergy, magicalpresence, charismaticpersonality, uniquetalent, limitlesscreativity, dedicatedperformer, unforgettablemoments, trailblazer, agent00, viralvideo, music",igotclips_,190300
4,7,,vera.jrr,210400
4,8,"paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii, mejoresamigos, popular, viralvideo, viraltiktok",losbestfriends39,0
4,9,"fyp, viral, blackart, tupac, blackartist, walldecor, smallbusiness",joii.kreo,66200
4,10,"fyp, nyc, trending, foryourpage, bronx, trendingvideo",33.jtt,393200
4,11,,youfoundstefan,680100
4,12,,yazzybobazzy,353500
4,13,,michelleismm,107900
4,14,,jrfromdaj,192500
4,15,,ethan.cutkosky19,0
4,16,,s.tiiffany,248900
4,17,,niya_spam54,207500
4,18,,lovealwayspiper,221300
4,19,"@_hyiaapiness, @mekeksoo, bloodline, arianagrande",ninisha2002,610200
4,20,"pryamidhead, silenthill, fyp%E3%82%B7%E3%82%9Aviral, costume, fyp, christmas, holiday, pyramidheadcosplay, cosplayer, cosplay, barbie, horror, silenthill, pryamidhead, con, holmat, nikkiminaj, thebarbiemovie, pink, couple, daganronpa",bruhthatswackman,0
4,21,"zepeto, zepetofyp, zepetopreppyaccount, zepetotiktok, zepetofyp%E3%82%B7, zepetochristmas, zepetooutfit, zepetogirl, zepetocute, zepetoedit, zepetotrend, zepetoasthetic, zepetooutfitideas, zepetooutfit, zepetopreppy%F0%9F%91%99%F0%9F%8C%B4, zepetopreppygirl%F0%9F%8E%80%F0%9F%92%97, zepetopreppy%E2%9C%88%EF%B8%8F%F0%9F%92%9D%F0%9F%8D%8D%F0%9F%A6%84, zepeto%F0%9F%8C%B8, zepetofun, zepetofit, zepetopreppy",abbie.shep09,37200
4,22,"@israelvalentimestilista, prom, formatura, fyp",gomes.lais,375200
4,23,"mummot, patches, patchedup, tiktoksuomi, grandma, rippedjeans, fyp, grandmasoftiktok, 4u",ahokasmaria,330700
4,24,,uluv.luna.tuna,169500
4,25,"fyp, fypage, jjk, gojousatoru",sat0ruwife,564400
4,26,"fyp, foryourpage, relatable, friends, girlythings",aubrey_111507,201800
5,0,"@sofiacampos2428, il, chi, nilesnorth, gameday",tom_opio,213500
5,1,"fyp, viral, trending, fashion, streetwear, quotes, vibes, real",areyoudirtydan,780900
5,2,"relatable, fyp, exsplore, exsplore, viralvideo, blowthisup, theylovezo",3knt_,559500
5,3,,5ddie,87000
5,4,"@babymonster_yg_tiktok, babymonster, %E5%85%A8%E5%BC%80%E9%BA%A6%E5%94%B1%E8%B7%B3, %E5%94%B1%E8%B7%B3, vocaldance, cover, batterup, coverdance, coversong, kpop, %E8%8D%AF%E8%8D%AF",yao__feilin,836500
5,5,,davidpiinar,400500
5,6,"busdriver, fyp, relatable",drisgunner,778700
5,7,"fyp, baggypants, jeans, foryou, viral",jazzssecretacc,212700
5,8,"fyp, quotes, relatable, christmas",realifeshiii,10800
5,9,,ten_yujin,73600
5,10,"tommytheclownn, fyppppppppppppp, tommysquad, viral, tommyhotgirlz, tommylilcrew, moralatte",t_squad_forever12,26600
5,11,"jennie, solo, blackpink, %EC%A0%9C%EB%8B%88, @bp_tiktok",ivy0710,46600
5,12,,saima_ma,138200
