batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280100,627,15500,163
1,1,original sound - Paul,,asher.lara,254800,1433,15700,1157
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162600,2899,21000,671
1,3,YoungBoy - 💗,"nbayoungboy, yayamayweather, bluescrubspinkcrocs, hannahpoole",theehannahpoole,516400,4579,31000,5001
1,4,original sound - cadaea,,cadaea,613200,5202,93800,9834
1,5,som original - lalarinha,,breckiehill,73100,1113,80600,747
1,6,Asn - thsituan._.,,ccabots,202100,4689,123600,3801
1,7,som original - rinx,"therianboy, fyp, therianthropy, quadrobics, dlaciebie, handmade, realwolfmask, therianwolf",wolf.spectrum,1319,210,624,3
1,8,sunet original - Victor drx99,,user1627283939918272,920600,4661,51100,4735
1,9,original sound - JSCM_movies,"movies, foryou, movie, movieclips, fyp",jscm_movies6,589700,19800,112100,12800
1,10,original sound - ICE SPICE FAN,"@icespicee, icespice, icespicecult, icespiceperformance, scarlettour, icespiceisqueen, icespiceeedit, icespicefans, icespicefan, icespicebronx, trending",icespice_baddie1,77900,532,11800,689
2,0,original sound - Breckie Hill,@henry_hockey777,breckiehill,214700,1167,20700,695
2,1,original sound - LoveSoft,"relatable, fyp",gucci_mastergirl,150300,339,11000,401
2,2,original sound - Roman Corona,"funny, funnyvideos, scaryvideos",romancorona6,1100000,17000,101400,89200
2,3,Love You So - The King Khan & BBQ Show,"sloughfood, sloughfood, sauceudders, halalfoodslough, halalrestaurant, foodslough, phillycheesesteak, belgianfries, smashburger, CapCut",chipstauk,704000,5130,63400,6012
2,4,الصوت الأصلي - يمنى السيد,"%D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87_%D8%AF%D8%B1%D8%A7%D9%85%D8%A7, %D8%AC%D9%87%D8%A7%D8%AF_%D8%A7%D9%84%D8%B4%D9%85%D8%B1%D9%8A%F0%9F%92%99, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_",ymnaahajhmod,41700,1459,8518,1663
2,5,Ick - Alt Ending - Lay Bankz,,blondielovesballs,11400,415,3761,215
2,6,original sound - Country Pickinz,,caydencesmithofficial,987200,9135,160200,24000
2,7,original sound - Guido Kohler,"fyp%E3%82%B7, babyshower, trending, foodtok, blowthisup, aylecia",leci.bby,347800,1586,45800,1618
2,8,original sound - Alvardo,"fyp%E3%82%B7, foryou, movieclips, funny",alvardo.nb,175100,309,17100,447
2,9,original sound - Lil Tony Fr,"heart, fyp, ontopmelo, fyp%E3%82%B7, romantolit",ontopmelo__,51700,597,7651,138
2,10,original sound - Grace Rayne,,itsgracexrayne,1085,14,92,5
2,11,kai bomboclaat - 6’2 with dreads btw,"349, fyp, fy, fyy, xyzbca, xyzbcafyp%E3%82%B7",whereistyasha,34200,90,2054,270
2,12,original sound - Goldmouth,,pixiedusta,28300,403,1491,386
2,13,original sound - gianna,,giannamjoyce,959500,6703,50400,1508
2,14,original sound - Lustra Clear,"randomfacts, satisfyingvideos, viral, fyp",lustraclear,231300,47700,28000,143100
2,15,original sound - Put A Finger Down,,jordansmikle,297300,34200,29800,208900
2,16,whyisthisaudiofamous - molly 💛,"beforandafternails, fyp, capcut, explore",esraa_adel_elmedany,51,1,38,6
2,17,original sound - Aimzy,"funny, fyp, viral, skit",aimzygg,85800,175,14500,102
2,18,original sound - Dayquan & Arianna,"prankonboyfriend, piercingprank, fakenippiercing",dayandari,217700,617,14500,947
2,19,original sound - Wonky Donkey,,_wonky_donkey_,246300,6767,24900,23800
2,20,original sound - Brett Neustrom,,brett_neusty,6200000,16000,300800,41400
2,21,original sound - 🎧🎵,"fy, fyp%E3%82%B7, vairal, xzyabc, foryou, preppy, stanleycup, tiktok, like, follow, goviralgo, thursday, skincare, glowrrcipe, drunkelephant, sephora, watermelon, vanity, preppyaesthetic, preppylifestyle, afternoon, pink",livewgiulia,137400,19600,36300,9631
2,22,midnight sun (ramzoid x hal walker) - ZOID LAND,@michael_jones42,elaframe,4435,519,691,39
2,23,nhạc nền - Funny,,madlab.ml,596300,2458,88800,11100
2,24,original sound - Vincent henry,school,vicent_henry,12900,138,2068,62
2,25,Funny - Gold-Tiger,"foryou, fyp",miusuu362,21400,111,2371,767
3,0,Why You Asking All Them Questions - Spoken Reasons,,maribethfields,11000000,42200,724800,372900
3,1,Shotta Flow 7 - NLE Choppa,"fortnite, fyp, fortniteclips, fortniteog, competitive, grandma, gamer, fortnitememes",00chrs,660900,7664,88700,22500
3,2,original sound - BLZD XT RyGuy,"fortnite, fortnitememes, fortniteclips, fortniteupdate, familyguy, gaming, fyp, xtryguy",xtryguy,1200000,4374,122500,11800
3,3,jumpstyle1 - voveewwqq((Monsterkill)),"fyp, dog",french_lunch,657200,3919,73900,15700
3,4,original sound - wartim :3,"@jhonypeuz, hermionegranger, hermionegrangeredit, harrypotter, harrypotteredit, prisonerofazkaban, poa, emmawatson, aestheticedit, edit, fyp, viral, trending, xybca",w4rtimee,547000,3672,119000,6295
3,5,original sound - Lara,"soreloser, fyp, funny, game, foryou, trending, trendy",larad_official,4099999,24200,209300,213200
3,6,The boy is mine - ★,@_seraphsworld_,c4pr1i,483200,1899,43000,635
4,0,original sound - matcrackz,"reaction, funny, yunomiles, jimmyfallon",matcrackz,59400,218,6750,354
4,1,original sound - matcrackz,"reaction, emmys2024, emmys",matcrackz,18600,50,1142,48
4,2,original sound - matcrackz,"reaction, goldenglobes",matcrackz,188900,1120,11100,348
4,3,original sound - Caitlin Emiko,"iwastodayyearsold, airpodhack, airpods",caitlin.emiko,744100,2960,140700,38400
4,4,original sound - matcrackz,"reaction, emmys2024, emmys",matcrackz,32900,80,2208,82
4,5,original sound - matcrackz,"reaction, emmys2024, emmys",matcrackz,12100,57,1104,42
4,6,original sound - matcrackz,"reaction, grammys",matcrackz,103900,1108,5470,341
4,7,original sound - matcrackz,"reaction, criticschoiceawards",matcrackz,2400000,8823,177500,13900
4,8,original sound - matcrackz,"reaction, criticschoiceawards",matcrackz,8285,141,604,49
4,9,original sound - matcrackz,"reaction, emmys2024, emmys",matcrackz,3626,91,290,22
4,10,original sound - matcrackz,"reaction, grammys, taylorswift",matcrackz,173300,1514,8771,449
4,11,original sound - matcrackz,"criticschoiceawards, reaction",matcrackz,18800,216,1293,69
4,12,original sound - matcrackz,"reaction, harrisonford, criticschoiceawards",matcrackz,41500,179,4644,357
4,13,original sound - matcrackz,"reaction, goldenglobes",matcrackz,226000,683,13900,788
4,14,original sound - Tanem 💋,"glossybalm, glossylipstick, cherrycolalips",musthavesxt,536400,976,83900,3945
4,15,original sound - matcrackz,"reaction, criticschoiceawards",matcrackz,12300,248,818,23
4,16,original sound - matcrackz,"reaction, emmys2024, emmys",matcrackz,4625,150,391,37
4,17,original sound - matcrackz,"reaction, goldenglobes, goldenglobes2024",matcrackz,22500,220,1602,46
4,18,original sound - matcrackz,"reaction, goldenglobes, goldenglobes2024",matcrackz,57700,350,5378,171
