batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ina,,ina.katherine,3400000,30300,227500,94900
1,1,Aesthetic - Tollan Kim,"fyp, foryou, gaming, saloodz, foryoupage, trending, fortnite, fortnitetips",saloodz,183000,1775,17500,395
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,295400,1678,30900,999
1,3,Never Lose Me - Flo Milli,fyp,bozz.arts,2900000,10500,150000,13300
1,4,kai bomboclaat - 6’2 with dreads btw,"cold, freezing, meme, fyp%E3%82%B7%E3%82%9Aviral, funny, relatable, fastfood",cactusmvrkss,118600,533,7748,2106
1,5,original sound - wiliam_ph,,wiliam_ph1,25300,193,2421,2243
1,6,original sound - miyu,"miyu, fortnite, gaming, fyp, foryou, foryoupage, viral, trending, ranked, elite, champion",miyuzxz,160300,1665,12700,299
1,7,sonido original - Kimberly Loaiza,,kimberly.loaiza,1900000,9185,95000,5680
1,8,original sound - Him09,"fyp, nfl",emrylamberson6,2200000,6010,223600,14700
1,9,original sound - niya,"fyp%E3%82%B7, thegrinch, twins, finalsweek",madimaet,123600,481,15100,1333
1,10,original sound - michelleee 🪩,"mattsturniolo, mattsturnioloedit",marisnoirrs,267800,1420,82000,1847
1,11,"Suspense, horror, piano and music box - takaya","waitforit, wow, hotel, travel",mindblowingreels,190000,5657,54800,6256
2,0,DarkHorse - Colin McIntyre,"fyp, gym",colinmcintyre,690800,1338,38600,897
2,1,original sound - Cuhvoo,"roblox, bladeball",cuhvoo,35200,692,6770,90
2,2,original sound - user3982363168384,,knight2023.1,530500,293,24100,232
2,3,original sound - Rowheim Farooqui,"astonmartin, kfc, dallas",rowheimfarooqui,1610,56,241,37
2,4,original sound - Vez♱,"meme, edit, funny, viral, edit, vezify, growup, cringe",vezify,276500,1995,61800,3041
2,5,original sound - xylo,"@stickyrice14, relatable, meow, asian, joke",calpzxx,120300,1671,14600,1904
2,6,original sound - Ness The Kid,"lilmaceee, fyp%E3%82%B7, nessthekid, foryoupage",nessthekid823,57500,752,2968,384
