batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Whistle,"fyp, explore, apple, tesla, cybertruck, applevisionpro",whistle,437600,5377,32299,13400
1,1,Get In With Me - bossman._dlow,fypage,damesloveprince,535900,2386,53200,6370
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,295300,1678,30900,999
1,3,UKRAINE - Jay Hound & Jay5ive & SweepersENT,"fyp, pov, viral, marunyc_",marunyc_,13600,97,1899,79
1,4,original sound - Cody Premer,codypremer,codypremer,27900,89,1154,32
1,5,original sound - Bahaa ouattas,"funny, kids, meme, viral, usa",_pipissa_,191400,1324,26500,12800
1,6,original sound - albert_cancook,@gordonramsayofficial,albert_cancook,1600000,3130,143500,6604
1,7,"Suspense, horror, piano and music box - takaya","strictparents, game, quiz, putatingerdown, putafingerdownchallenge, satisfyingvideo",putafingerdownn,24300,6578,3021,16400
1,8,original sound - ceobeta,,ceobetaa,423700,1030,20400,1230
1,9,She Knows - J. Cole,"fyp, tylerthecreator, funny, funnyvideos",tylerthecreatorlover211,34300,398,6318,371
2,0,الصوت الأصلي - ديري,"funny, trending, fyp, funnyvideos",_funny.official,8517,31,361,237
2,1,original sound - Nurse Hlalis,"sama28, birtheducation, midwife, labourday, labourandbirth, labourward, pregnancy, wife, bosslady",nursehlalis,364100,3205,23600,4837
2,2,original sound - Logan Miller,,loganmillerx,161900,406,5956,139
2,3,original sound - The Mannii Show,themannii,the_mannii,72200,760,11700,2109
2,4,nhạc nền - thohinaled8,,thohinaled8,590000,8840,30900,6723
2,5,original sound - Jack,"fyp, funny, couplegoals, relatable, fun, humor, trending, love, viral, cute, relationship, pregnant",makayla.domagalski1,46300,73,2000,305
2,6,original sound - ThatLittlePuff,"thatlittlepuff, culinaryhacks",thatlittlepuff,550900,787,40300,2880
2,7,original sound - Grady,amp,gradyferrick,531400,6709,46900,1399
2,8,original sound - underwood candy,"fyp, fyp%E3%82%B7, foryou, foryoupage, tiktok",underwoodcandy,350100,38900,42000,322000
2,9,原声 - ZHIYUN,"fyp, behindthescenes, hammershortfilm, filmproduction, zhiyun, filmmaking, filmmaker, film, filmclips, camera, cinema, videoproduction, creative, photography, videography",zhiyun_global,2486,7,260,62
2,10,original sound - Ollie,"xyzbca, trending, sowa_quotezz, makemefamous, plsblowthisuptiktok, plsblowthisup, foryoupage, fyp, insowa_quotezzwetrust",sowa_quotezz,47100,18700,9537,885
2,11,original sound - YKTV,"dadsoftiktok, dadvibes, fyp, foryoupage, hilarious, funnymemes, explore, funnyvideos, tiktokcomedy, funnyvideos, funny, followers, foryou, tiktokfyp",22yktv,215400,919,24300,5847
2,12,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"fyp, viral, trending, couple, boyfriend",andrea.lopez44,55200,145,3187,127
2,13,_iqueepjl on insta - kaka. 👻,kesfet,ddogaekin,7500000,27800,516400,154400
2,14,original sound - babakdavallou,"publiccontent, vibecheck, dancechallenge, kimpossible, trend",babakdavallou,107700,211,3825,277
2,15,original sound - RANGO TENGE TENGE 🇺🇬,"goldenangelsinternational, foryourpage, foryou, foryourpage, rangotengetenge, tengetenge, viral, tengetengechallenge",rangotengetengeofficial,91600,1516,8418,4016
2,16,original sound - stephxlac,"pregnant, pregnanttiktok, pregnant%F0%9F%A4%B0, genderreveal, mom, parents",stephxlac,744300,5865,58100,2012
2,17,original sound - riley mae,"tokyo, sushi, japan",rileymae,4783,19,281,0
2,18,Deck the Halls - Lofi - Gentle State,drinkprime,drinkprime,317600,2160,22800,3780
2,19,original sound - LYRICAL,"drizzydrake, drake, drakeconcert, forallthedogs",lyrical.yt,44400,227,3015,169
2,20,original sound - muniir,"hair, longhair, fyp%E3%82%B7",aimuniir,68500,588,5042,811
2,21,original sound - Matieloveta❤️❤️❤️,"finaldestination2, comedy",matieloveta2,654400,6175,53800,8599
2,22,Sin Panty - Tmg_cabeza01,"foryoupage, parati",dianaswrldd_,227000,138,16700,622
2,23,Where you are (Vocals only) - Halal Beats,,notsoboringdaily,1974,85,302,15
2,24,everything works out in the end (best part looped) - ciaffa & fedo DJ,"fp, foryou, foryoupage, fyp, lgbtq",vibe_n_smile,314200,9411,27700,3848
2,25,original sound - Jumpers Jump Toks 🎙️,,jumpersjumptoks,16200,490,3796,552
2,26,TREINAMENTO DE FORÇA - TRXVELER,"fyp, dubai, gym, diet, workout, weightloss",pookieateacookie,20800,3772,3215,478
2,27,original sound - Artofchloerose,"@playstation, artistsoftiktok, art",artofchloerose,543300,3362,22000,3109
3,0,original sound - The Rock and Roll Playhouse,"@tontaniaa_, taylorswift, traviskelce",therockandrollplayhouse,22300,329,3461,494
3,1,original sound - Rowheim Farooqui,,rowheimfarooqui,34900,85,2255,245
3,2,original sound - elly♡,,ellycifuentes,883600,2602,55600,1214
3,3,original sound - Rap and trap edits🔥,"ynwmelly, freemelly%F0%9F%90%8D, melly, rapper, raptok, rap",trendmeclips,381300,505,26400,323
3,4,original sound - ethn,"tech, w, techtok, gaming, gamingsetup, fortnite, clip, fortniteclip, fyp, littlebrother, brother, kbm, fam",zenontech,128800,3965,16000,2747
3,5,Le Monde - From Talk to Me - Richard Carter,,drewdirksen,29200,65,1641,116
3,6,original sound - Funnyvideo,,funclip_no4,229300,1360,23500,6514
3,7,original sound - 🤖,,bdwyerr,235000,1246,19800,1385
3,8,original sound - RagerEditz,"fyp, fyp%E3%82%B7, real, relatable, npclxcky, inlxckywetrust, trustinlxcky, facts",npc.lxcky,11200,1010,2904,80
3,9,original sound - Ro,"rocky, rockystatue, sly, roknows",roknowswrestling,1200000,9592,90300,23600
3,10,original sound - Grimez comedy,"pizza, funnyvideos, funnyvideo, funnymoments, funny, fyp, foryou, fyp%E3%82%B7, foryoupage, comdey",grimezcomedy,19400,111,2127,412
3,11,looksmaxxing - ayko,"fyp, foryou, veterinary, mewing, parati",itzy.malfoy22,2800000,33700,273300,94900
3,12,Av x Rihanna Confession rmx - GS,,noelgoescrazy,218800,1518,11100,1241
3,13,original sound - Nickyfrizzz,"pimples, pimplepopper, gift",nickyfrizzz,65800,298,3407,8421
3,14,original sound - Dailey,"@that_vs_them, dumped, breakup, astrologytiktok, zodiacsigns, zodiac, astrology, freverunited, freverambassador, freverfamilyuk, frever",chloevirgo,60100,1676,6166,637
3,15,Hoist the Colours - Bass Singers Version - Bobby Bass,"mystery, scary, horror, jumpersjump, theory",horroriginz,417200,2236,48800,200900
3,16,original sound - Speed songs <3,"fyppppp, blowup, vira, viral, blowup, fyppppp",noturfavskye,345200,1439,29400,3744
