batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Pookie - jim jim neutron,,divinezay,7200000,16200,546600,153500
1,1,Pink Venom - BLACKPINK,"taylorswift, tsmidnights",taylornation,1800000,16400,60000,7703
1,2,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187900,79700
1,3,original sound - yana ୨ৎ,,thefupascoopa2.0,393100,4278,20000,6028
1,4,original sound - Nick Wilkins,,n1ckwilkins,428800,4864,35900,5533
1,5,original sound - Josh Allan,,joshhallan,3000000,12300,125800,6843
1,6,original sound - Tray,,haleyybaylee,2500000,3838,201600,11800
1,7,original sound - CelinaSpookyBoo,duet,kallmekris,4300000,27000,444200,33300
1,8,"More Passion, More Energy - WasteLand","fyp, foryoupage, food, eating, mukbang, raisingcanes, fastfood, sauce, chicken, differentpeople",kimnlizasmr,100500,574,6601,286
1,9,It's Beginning to Look a Lot like Christmas - Michael Bublé,"alone, merrychristmas, foryou",clawed_beauty101,101400,2475,17600,304
1,10,original sound - Miss_Snowwolf_jku,,miss_snowwolf_jku,1000000,1919,36400,3522
2,0,original sound - Meme page,,sneha.v,922300,2719,90100,2176
2,1,original sound - Caitlynne Curtis,"onthisday, ilooklikemynameisandy",caitlynnecurtis,725800,4324,51600,23100
2,2,original sound - Luz Yarielis🦋,,yrl.x,5400000,66700,192100,49000
2,3,original sound - ngmjirurltu,"tiktok, fyp, foryou, foryoupage",ngmjieq,158300,4173,25400,5885
2,4,som original - Elerrander,"cirilaemariojoaquino, mariojoaquino, elerrander, cirila, reageelerrander, fy",elerrander_,302500,458,17000,804
2,5,original sound - it’s your fav familyguy clips,,esmee.lz,425200,2172,19600,11200
2,6,original sound - Bl6nd1e,"couplegoals, couples, relationship, fyp",aemilst,343200,1444,37700,2609
2,7,original sound - The Bentist / Orthodontist 🦷,"vampire, teeth, dentist",thebentist,60100,1276,3887,158
2,8,original sound - Rizzlord,@1leannn,maricarmen867,1300000,16800,100400,30000
2,9,prince of egypt by mofe. - mofe.,"kimp0ssiblez, fyp, xyzbca, originalsound, jodapparel, comdey, fyp%E3%82%B7, viralvideo, haitiancomedy, haitiantiktok",kimp0ssiblez,1300000,9649,140000,13500
2,10,original sound - [truth]™,liamsquotes21,liams_quotes21,407500,16400,68700,6564
2,11,Original sound - SwollenMeatFlaps,"relatable, comedy",iamjordiofficial,157100,310,9123,5888
2,12,original sound - cory knight,"construction, work, hammer, memes, nail",coryknight8,421100,2116,64500,18100
2,13,original sound - 🎧‹𝟹,,b.e.n_rl,166700,5639,16600,5328
2,14,Wassup Gway - Famous Sally & YB,"fyp, wlw, lgbtq, fyp%E3%82%B7",katfayy,315300,435,12600,881
2,15,original sound - 是曼玉不是鳗鱼,"dogsofttiktok, cute, littlemanyu, shiba, shibainu, asmr, westie",littlemanyu,4200000,27400,373500,178000
2,16,September (Dreamy Version) - JU$t,fyp,lyrisamil,821600,1551,123600,2406
2,17,original sound - ❤️‍🩹,"momsoftiktok, momsofteens, teens, laundry, parentsoftiktok, relatable, fypage, relatable, jokes, momanddaughter",mattieb28,7848,138,520,255
2,18,original sound - Julia,"butterflies, advice",advicewithdavid,103800,953,20800,3093
2,19,son original - postofbey,"thevvshow, mitchellfamilyempire, 1plus1, idontknowmuchaboutalgebra, beyonce",mitchellfamilyempire,78100,478,10700,773
2,20,Lemme get that - Frizz🗽.,,lev_cameron,264100,387,15500,745
2,21,Meow - Dust☆,,lizzytharris,60200,345,4693,413
2,22,theresthedoorbich - moviepass,@sashatherese_,sashamorpeth,87900,95,2983,86
2,23,原聲 - JIZIFANFAN,ootd,jizifanfan,28600,49,2140,128
2,24,original sound - Randy Alexander 💫‼️,"fyp, viral, dominicano, parati, funnyvideos, dominicanmom, mom, makeup, gonewrong%F0%9F%98%82, prank, dominican, prankonmom",randy_lomejor,1700000,17100,124900,58000
3,0,original sound - Brotherofcolor,"fyp, donuts",brotherofcolor,197700,1515,17800,1456
3,1,IT GIRL x HOLLABACK GIRL by ALTÉGO - ALTÉGO,duet,b.e.n_rl,711600,7279,90200,27900
3,2,sonido original - halo,,elibailar,40900,160,1595,122
3,3,original sound - Tyler Warwick,,user045687387,2,0,0,0
