batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ®️ Louieveegang💙,@louieveemoonteenmoonfam,louieveedee,296200,1565,20200,718
1,1,original sound - divin,,ellielobio,225500,427,20000,602
1,2,original sound - YSK Podcast 🎙️,"yskpodcast, youshouldknowpodcast",yskpodextra,362600,3654,23900,462
1,3,original sound - Tsahai Layne,"fyp, fyp%E3%82%B7, trends, celebrity, mythoughts",tsahailayne,27700,572,1971,89
1,4,ceilings - Sped Up Version - Lizzy McAlpine,"povvogang, advice, funny, comedy, influencer, trending, viral, react, reaction, fyp, foryou, foryoupage",shabazsays,83400,1582,1674,4458
1,5,"Silence 30 Seconds - Silent Meditation, No Sound Pause Breaks","fyp, random, viraltiktok, mlp, mylittleponyfriendshipismagic, mylittlepony",rarityrosetoy,27300,192,4998,192
1,6,original sound - Producer Michael,,producermichael,20800,393,1168,68
1,7,original sound - Sarah,"pov, influencer, povinfluencer, influencerpov, overdramatic, beautyinfluencer",sarahklait,112100,402,7541,196
1,8,Pop beat BGM / long version(1283324) - nightbird_bgm,"stitch, overconsumption, consumerismcheck",karleyanddanny,36300,588,449,257
1,9,original sound - Stanley Henry,"tas, stony, kweschens",stanleychenry,1000000,6349,31600,5767
1,10,sonido original - alexgarrido,"losreyes, tele, tv, natalia, laisa, colombia, novela",garridos14,2239,11,107,21
1,11,original sound - Em + Abby,"amazingabigailgrace, cerebralpalsy, momdaughter, dayinthelife, targetvlog, targetmodel, rainbowcrutches",amazingabigailgrace,23100,127,1593,67
