batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Big Ole Facts - Jose Guapo,benetnicole,_b.enet,376700,1287,36200,1216
1,1,I Got 5 On It - Tethered Mix from US - Michael Abels & Luniz,"creepy, horror, scary, spooky, haunted",spooky.states,288500,4022,65200,14300
1,2,original sound - ❀𝓩𝓪𝓱𝓻𝓪❀,"fyp, blowthisup, viral, name, firstletterofyourname",simpiilyzahra,8916,41900,1736,373
1,3,original sound - NOFEELINGS.,"fyp, foryou, viral",eze.see,1900000,12500,193300,26700
1,4,original sound - Rob Landes,"@marcusveltri, pitchperfectduo, talentotiktok, marcusveltri",roblandes,91000,684,14200,1702
1,5,original sound - lara rose,"fyp, skit",littleprincesspoppyy,24100,80,2303,65
1,6,original sound - elanip,,realelanip,3083,12,409,7
1,7,original sound - Oofking,"@fortnite, fortnite, fortnitejokes, jokes, fortnitecreative, fortnitecreativemaps, fortnitecreative20",oofkingyt,126300,1740,15600,7316
1,8,sweet caroline but dark academia - fingerbib,"fyp, moonball, fidgettoys, satisfying, tiktokmademebuyit",magnetball4,44400,6280,5325,351
1,9,You really thought you ate - ☆⋆｡𖦹°‧★,"fyp, fyp%E3%82%B7, sofiachicorelliserna",sofia.chicorelliserna,823800,4494,112400,4326
1,10,original sound - Mary Cooper,"youngsheldon, youngsheldontok, georgiecooper, missycooper, raeganrevord, montanajordan",marycooperfan3,12000,83,1458,41
2,0,act ii: date @ 8 - 4Batz,,lgrstudios,5022,76,1019,83
2,1,Originalton - Hall of Memes 🪄,"football, monsterinc, meme",thehallofmemes,1100000,2849,121200,3660
2,2,The Little Mermaid (Marimba Remix) - Harry Goes Boom!,"fyp, foryoupage, viral, xyzbca, floptok, mylittlemermaid",taattoedheaarts,3200000,64400,278700,55400
2,3,Originalton - oida_style,"supermoto, motovlog",oida_style,119400,83,11500,159
2,4,original sound - Josh Martinez,"dodgeball, fyp, highlights, ohmyjoshh9",ohmyjoshh9,2371,12,111,8
2,5,original sound - House of Highlights,"@hulett_brothers, baseball, trickshot, trickshots, fun",houseofhighlights,37000,104,1783,145
2,6,original sound - NinjaSpinner,"ninjaspinner, keychainspinner, tiktokmademebuyit",ninjaspinner.com,2126,41,316,25
2,7,som original - JP シ,"fortnite, ninja, ogfortnite, viral, fortnitefunny",fortnite.officiais,566200,3271,55100,632
2,8,original sound - zxrswd,"kaicenat, fyp, viral, twitch, foryou, fyp%E3%82%B7",zxrswd,105800,1635,15400,20200
2,9,Self Esteem - #1 HIT - Kisses for Me - Lambo4oe,"kiss, bf, valentinesday, hoodie, %E2%9D%A4%EF%B8%8F",kluska.oki,772400,11300,124100,23100
2,10,Originalton - bakisback,"armwrestling, armwrestle",armwrestlingpage,164300,3555,9679,316
2,11,kardan adam yapsak senle - Esma,"fyp, foryou, foryoupage, her, viral, initials",nxn0233,63700,2334,7210,1716
2,12,Love You So - The King Khan & BBQ Show,"@nazgotstacks3k, allstar3k, roblox, fyp, foryou, robloxfyp",allstar3k4l,34000,380,6921,147
2,13,jennifers body ringtone - ligington,"fyp, foryoupage, relatable, trending, viralvideo, fortnite",sparkledfn,406900,5272,47700,7107
2,14,baby wait - dd osama vids,"ddosama, ddosamaedit, sugarhillddot",ddosamavids,26700,236,3808,115
