batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,161900,2899,21000,667
1,1,I Got 5 On It - Tethered Mix from US - Michael Abels & Luniz,"creepy, horror, scary, spooky, haunted",spooky.states,281600,3875,63400,13600
1,2,original sound - LIGHTS ARE OFF,"fyp, snowman, horror, winter, creepy, cursed",lights.are.off,2200000,15000,179600,85800
1,3,som original - Naza Guedes,"hairstyle, hairtok, hairtutorial, hairhack, beautyhacks",_mariamor.g,4500000,7401,802700,119800
1,4,Epic Orchestra - Red Cat Blue,"hazineavc%C4%B1s%C4%B1, definebulma, hazinebulma, defineavcisi, sonnefesnadi, defineler, kasa, kepce, kepceoperat%C3%B6r",sonnefesnadi,970200,5573,76800,10300
1,5,original sound - Cat Planet,"cat, cats, catlover, foryou, fyp",catplanet6,4700000,49400,478500,308900
1,6,son original - Matifa,"@matifamily_luke, matifa, matifamily, matifaandluke, comedia, matifamily, dubai, family, famille, rire, babyluke, drole",mati_fa,773900,10200,49800,20800
1,7,оригинальный звук - НАТАЛИ МИЛИАН,"%D1%81%D0%B4%D0%BD%D0%B5%D0%BC%D0%BC%D1%83%D0%B6%D1%87%D0%B8%D0%BD, %D0%BC%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%D0%B4%D0%B5%D0%BD%D1%8C%D0%BC%D1%83%D0%B6%D1%87%D0%B8%D0%BD",natali.milian,10400,89,691,27000
1,8,Hoist the Colours - Bass Singers Version - Bobby Bass,"grotto, viral, terror, fyp, foryou, tiktok",deep.sea.fear,6600000,33100,485500,50400
1,9,original sound - Omer Majid,,omermajidshorts,1400000,11600,83400,6996
1,10,suono originale - Daniele Maullu,"asmr, asmrsounds, asmrvideo, tradizioneitaliana, rasaturaperfetta, asmrtiktoks, danielemaullu, rasaturatradizionale, traditionalshaving, rasatura, moustache, neiperte, perte, viral, foryou, foryoupage, sharpening, asmr, foryourpage, proraso",danielemaullu,5900000,65000,339700,48400
2,0,sonido original - DERIAN,"fyp, parati, viralvideo, reflexiondelavida",derian2311,2000000,8941,167600,6205
2,1,Hoist the Colours - Bass Singers Version - Bobby Bass,"northsea, fear, ocean, adventure, seastorm, scary, fyp",ourplanet.8,3500000,19000,217900,68100
2,2,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"boardgames, gamenight, couple, fun",games4two,1500000,3567,86500,25900
2,3,original sound - RANGO TENGE TENGE 🇺🇬,"@noelgoescrazy, goldenangelsinternational, tengerere, foryou",rangotengetenge,4200000,33200,327900,89500
2,4,Aesthetic - Tollan Kim,,nanipimple98,677100,3310,28000,12200
2,5,Main Titles - Charlie Clouser,,microzoomguy,5000000,120700,496000,1000000
2,6,supïdo Jiafei Remix - FlopcakKe,"jiafei, jiafeiproducts, lifehack, vtvcab, meme",kietfei,3000000,32200,189600,51900
2,7,original sound - DISASTER😱,"tennessee, tornado, usa",disaster2884,1300000,22600,106300,127700
