batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Aesthetic - Tollan Kim,"fyp, foryou, gaming, saloodz, foryoupage, trending, fortnite, fortnitetips",saloodz,183000,1775,17500,395
1,1,original sound - YSK Podcast 🎙️,"yskpodcast, youshouldknowpodcast",yskpodextra,362900,3653,23900,462
1,2,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,,diamantblazi,32800,152,2092,141
1,3,Mírame Trend Luis Arredondo - Luxxo,"oruro_bolivia%F0%9F%87%A7%F0%9F%87%B4, graciasporsuapoyo%E2%9D%A3%EF%B8%8F, fip%E3%82%B7viral, viral_video",.....made,101600,1123,12000,1345
1,4,merrily we fall prodbyraesam - deluluestduo,"xybca, foryou, pbjerry, petsoftiktok, fyp%E3%82%B7%E3%82%9Aviral, makeuptutorial, foryoupage",playboi.jerry2x,70200,583,12900,318
1,5,Laughing - Gianluca Marino,"fy, fyp%E3%82%B7, parati, funny, gracioso, funnyvideo, duet, learnontiktok, baby",_funny_clipzz,870700,3682,126300,13400
1,6,sonido original - ✨👑,,projectbabykb,750000,2426,62700,3679
1,7,sweet caroline but dark academia - fingerbib,"fyp, moonball, satisfying, tiktokmademebuyit, fidgettoys",leagionofrobots,674500,28600,34800,2699
1,8,original sound - TheMacaulleys,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",__themacfamily__,61600,252,3368,174
1,9,original sound - The Taco Spot,food,thetacospot,37900,198,3152,71
2,0,original sound - ItsPapiDiego,"fortnite, fortniteclips, fortnitememes, fortnitetips, fortnitechapter5, fortnitebr, fortnitefunny",itspapidiego,235700,2413,77100,10900
2,1,original sound - REEKON Tools,,reekontools,640500,3855,105200,77500
2,2,original sound - Cam,"fyp, foryou, xyzbca, wordle",totallynotcam,185600,467,7560,158
2,3,"Suspense, horror, piano and music box - takaya","waitforit, wow, hotel, travel",mindblowingreels,190000,5657,54900,6257
2,4,original sound - Sam Middleton,,itz_justlola,268200,951,20300,3820
2,5,original sound - Shlatfish,,shlatfish,3700000,33800,563800,60300
2,6,original sound - Gloomy pal Pou 👽,"pou, nothingspou",gloomypou,1000000,19200,84900,76700
2,7,original sound - Xen EHarvey,"fortnite, fortnitetips, fortnitetipsandtricks, fortnitefunny, fortnitefunnymoments, crosshairx",eharveyy,187600,1408,15400,179
2,8,original sound - Amy Shin,"@roblox12899898, falsies, lashes, makeuphacks",amyyshin,990200,3063,63100,1275
3,0,original sound - illegalbugtrader,"fyp, turtle, adidas",vk.0151,439500,6190,59700,6777
3,1,Move Yo Body fazo edit - fazo💫,"fyp, xybca, pbjerry, makeuptutorial, foryourpage, diyproject, fyp%E3%82%B7%E3%82%9Aviral, treatyourself",playboi.jerry2x,128500,1181,24300,802
3,2,original sound - Mya🐐⭐️,"flipphone, hangup, funnyvideo, skit, joke, fyp%E3%82%B7",myaspence_,987300,3277,142600,4493
3,3,ill do it - blinded!,"fy, fyp, foryou, foryourpage, viral, teeth, whiteteeth, celebzteeeth",celebz.teeeth,17600,1885,1858,65
3,4,original sound - Caitlynne Curtis,"onthisday, ilooklikemynameisandy",caitlynnecurtis,722600,4287,51300,22900
3,5,original sound - Cool Grandpa👴🏼,"grandpa, fypisbroken, joke, comedy, jokes, relatable, fyp%E3%82%B7%E3%82%9Aviral, funny, homealone",theverycoolgrandpa,2100000,23000,260500,27200
3,6,original sound - Talia La’Shay,"fyp, coupletiktok, coupleliving, trending, couplegoals, boyfriend, girlfriend, foryoupage, christmas, sassy, relatable, love, christmas, purse, santa, macysgifttok, sassymanapocalypse, period, slay, zesty",jeaver.and.sarah,288600,769,15400,4435
3,7,original sound - Trippy🃏,,ypk.raye,104100,1191,7206,738
3,8,son original - 𝓳𝓪𝓱𝓼𝓮𝓱乂𝓯𝓸𝓻𝓮𝓿𝓮𝓻,"llj%F0%9F%95%8A%EF%B8%8F%F0%9F%96%A4, ripx, xxxtentacion",jahx...forever,101000,6511,18200,1731
3,9,original sound - Cxnary,"drink, survival, facts, education, funfacts, didyouknow, weird, fun, fyp, xyzbca",officialcxnary,11800,348,1836,74
3,10,No Statements - ScarLip,"family, fyp, pregnant, pregnancycravings",houseoflafond,115000,505,3564,585
3,11,original sound - Kendrick,"fyp, spritecranberry",playboyjuju,500700,3461,44000,9117
3,12,original sound - LIL TROY,"fyp, mystery, gift, swagboyq",swagboyq,266200,725,16100,374
3,13,original sound - spo6kzie,"@jujusanderss, fyp, highschool, jujuwalk",thekiddjake,567300,1074,64599,2128
3,14,sonido original - c',"fyp%E3%82%B7, fypsounds, brothers, sneakingout, mom, momsoftiktok",eckicks3,35600,182,4892,43
3,15,original sound - ㅤ,"@nevstudioofficial, nevstudio",arshia_._bk,211300,6759,22800,2544
3,16,original sound - sunnylaughs,,sunnylaughs,2000000,11600,170200,13100
3,17,original sound - Ms. Beanie,msbeanie,msbeanieofficial,10100,253,1964,290
3,18,Funny Song - Funny Song Studio & Sounds Reel,,infamous_wu13,334400,3299,46400,510
3,19,Love You So - The King Khan & BBQ Show,,tiktokuuss123,12600,539,1311,212
3,20,KBLAST BACK IT UP - Blast2.0,"dance, ate, @jerseybwint",katejudd_8,2000000,3908,111400,4943
3,21,Silencio Por 4 Minutos - Adolf Alois891,,ywshow,1078,807,154,1439
3,22,UKRAINE - Jay Hound & Jay5ive & SweepersENT,,nolimitjay_,234800,1587,23000,970
3,23,original sound - ༺ꨄ༻ • Follows You,,damaurymikula,54400,152,3581,96
3,24,sonido original - Funny’s is going with me,,baby_ok122,618300,1650,37600,3582
3,25,original sound - Christi Fritz,,christifritz,2700000,63300,155700,150200
3,26,original sound - dre_da_dancer,"fyp, dredadancer",dre_da_dancer,6663,5812,778,201
4,0,original sound - Lexi Hensler,,lexihensler,369800,317,16300,208
4,1,Let him cook x Imperius on all platforms - Caleb,,array318,1600000,7855,130600,22500
4,2,original sound - Funnyhaha2us,"memes, funny, viral, fyp, xuhuong",hehe123us5,91700,97,2865,270
4,3,original sound - ‍,@12pm.shop,jadan.s.m_zay,118100,349,6593,349
4,4,som original - Junior Fleming,@kerleyllindenmayr,anabelangusa,46400,457,1624,288
4,5,origineel geluid - THEGAME83,"toilet, gear, scale",h.e.r.r.i.e.83,15000,112,2023,2655
4,6,Oceans - Kenna Childs,recovery,paulieepaull,85800,5208,9255,220
4,7,original sound - songs.7483,"transitionbts, transitiontutorial, transition",luseeyalu,463400,1220,42200,332
4,8,nhạc nền - Meme!,,memescute_usa,835500,7419,145800,14700
4,9,original sound - Manii 🅿️,"fyp, viral",kiafnmani,1200000,9303,143000,53100
4,10,vamos misamore - 🧸,,l3niah,95400,1125,10600,1175
4,11,original sound - Memes!,,memesvid_usa1,2100000,8658,157000,7548
4,12,origineel geluid - cutestnalish,"nalish, salishnidal, foryoupage, makethisblowup, edits, cute, @nidalwonderr_",cutestzaynie,52700,113,3608,64
4,13,original sound - House of Highlights,"cheerleading, cheerpractice, backfliptutorial, backflip",houseofhighlights,160200,891,5151,331
4,14,Past Lives Spongebob AI - AlfaRivalesMatal🎶,"jesus, jesuslovesyou, jesuschrist, jesusisking, jesussaves, jesusteama, jesuscristo, jesusislord, jesusiscoming, jesusismysavior, satan, spencer",ryan1930muz,393700,45300,81900,16100
4,15,original sound - I own your fyp,"fyp, school, viralvideo, teacher, trend",andsheball_x12,294200,921,28100,1651
4,16,original sound - Rae,,asaliraniii,211800,358,14800,480
4,17,original sound - Lustra Clear,"fyp, crushes, butterflies, boys, girls, signs",lustraclear,217700,5402,39000,64800
4,18,DOUGIE x PRRRUM CHALLENGE MASHUP - Michael Napiza,"fyp%E3%82%B7, parati, relate",hosluvjen,413200,599,30000,1233
4,19,son original - •ԃวυвєα´кηку•,"duet, realclintianoo",leek.wright,204800,6221,34500,3462
4,20,flawless diamonds - Tylxrrr™,"martialarts, mma, kickboxing, tkd, taekwondo, mmatraining, kickboxingtraining, muaythai",joshua_iyalla,20400,254,1818,79
4,21,original sound - Amyah💕,"fyp, tiktok, familyflawsandall, tiktokchallenge, rewindablemoments, blowthisup, amyah_bennett, aj, viral, viraltiktok, fypage, trend, notamyahh%F0%9F%92%95",amyahh_bennett,102400,477,17900,353
4,22,SkeeYee - Sexyy Red,,notanothertiktoker619,387400,4993,46700,38700
5,0,original sound - wiliam_ph,,wiliam_ph1,25300,193,2421,2243
5,1,original sound - EX7STENCE™,"fyp%E3%82%B7%E3%82%9Aviral, christmas, foryoupage, giftcardsforchristmas, imbroke, fyp%E3%82%B7, viraltiktok",hannannar,1000000,3511,51000,2863
5,2,sonido original - Kimberly Loaiza,,kimberly.loaiza,1900000,9185,95000,5680
5,3,original sound - Liza v posteli 2.0,"fyp, colorcustomizer",milanlovesyoumore,669200,1638,21600,1463
5,4,original sound - Relo,"@tragicthegreat, fortnite, fortnitefail, fortnitefunny, fortnitechapter5, fyp",reloteles,590100,5084,83600,9555
5,5,original sound - Him09,"fyp, nfl",emrylamberson6,2200000,6009,223600,14700
5,6,original sound - niya,"fyp%E3%82%B7, thegrinch, twins, finalsweek",madimaet,123600,481,15100,1333
5,7,original sound - ABKYS,,aubreykeeyyysss,29800,1310,1072,114
5,8,original sound - Rusty the Raccoon,"foryoupage, foryourpage, raccoon, raccoonsoftiktok",rustytheraccoon,2900000,15900,222500,110500
