batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Aesthetic - Tollan Kim,"fyp, foryou, gaming, saloodz, foryoupage, trending, fortnite, fortnitetips",saloodz,183000,1775,17500,395
1,1,Get In With Me - bossman._dlow,fypage,damesloveprince,535800,2385,53200,6370
1,2,original sound - Ryan M,fyp,ryan_m93,931,139,81,13
1,3,Vine Boom - Modernmadeit,"ofcourse, growingupblack, relateable, blacktiktok, comdey, viraltiktok, fyp, blacktiktok",tjdabuswhippah_dt466e,59400,1021,11500,1275
1,4,Suara Seram Sangat Mencekam - Kholil Buitenzorg,"randomfacts, facts, curiosity, knowledge, didyouknow",__.random.facts.___,8091,11400,1340,7125
1,5,Some more - sfisoman,,njoki_murira00,43500,333,2534,1051
1,6,Left - Summer Version - iamB4,,rkempiiree,274700,773,16500,814
1,7,Mtg Ensurdecência Estelar 2.0 (Super Slowed) - FR3ST & DJ TWOZ & Mc Gw,"fyp, fortnite, gaming",finzys,253200,765,18200,1197
1,8,original sound - Javi,"fypage, parati, siblings, funny, birthday, cake",javis_adventures,35400,1659,8328,462
1,9,original sound - danizhe,"fyp, xybcza",danizhe,511200,4860,70500,12100
1,10,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,"@_whoadre_, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,15900,97,959,90
2,0,son original - KUROKAZE,"demonslayer, kimetsunoyaiba, akaza, fyp",kurokaze2.0,2300000,9214,412900,51400
2,1,original sound - pradlx,"akaza, demon, kimetsunoyaiba, demonslayer, manga, edit, mangaedit",.pradlx,5213,106,1383,129
2,2,оригинальный звук - Funochi - funochi,"uppermoon, kimetsunoyaiba, kamesquad, demonslayer, @yentuzzou",funochi,270400,1744,49000,5683
2,3,Bling-Bang-Bang-Born - Creepy Nuts,"mashle, mash, manga, anime, art, animeart, drawing, fyp, foryou",nekokaren,168600,1548,16400,984
2,4,DEMONIO TOXICO - BOWSY,"anime, demonslayer, uppermoon, edit, fyp",smaurc.fx,190500,484,19700,1715
2,5,original sound - EdiXCosm,"@ax_animations, kimetsunoyaiba, demonslayer, uppermoons, lowermoons, editszsall, sosejisq, inarisq",editszs_all,2500000,14300,521200,114100
2,6,after hours - ౨ৎ,"lightningmcqueen, fyp, pixarcars, mcqueen, fyp, disneycars, cars, artist, digitalartist, fyp, foryoupage, fanart, art, artstyle, drawing, lightningmcqueen, cars3",kkelsey__spring,124600,363,13700,1143
2,7,BLUE LOCK EKI - NUEKI & TOLCHONOV,"bluelockmanga, bluelock250, bluelock, edit, manga",selfish_art,25800,286,4089,129
2,8,그쪽도할말이없나요 - 김권호의 모든것,"5446thave, 544",5446thave_japan,12300,88,754,41
2,9,TUCA DONKA - CURSEDEVIL & DJ FKU & Skorde,"otakuboy, animecontent, animememe, otakugirl, jujutsukaisen, hakari",ivaansenpai,92100,302,7659,1541
