4,9,"gymnastics, backflip",naladaddyy,11300
4,10,,kaylamanousselis,398800
4,11,,yk.quotezz_,920800
4,12,"fyp, ndot6ix",kemfitness,201400
4,13,"fyp%E3%82%B7, xyzbca, trending, shoemakerhighschool, staddysoftiktok%F0%9F%98%9B",yayakindatuff_pt2,522299
4,14,,christine.bright,71800
4,15,,katiana.kay,490200
4,16,,vanistrimer,71900
4,17,,parkergoggins,807700
4,18,,agneezza,0
4,19,,mckinleyrichardson,66700
4,20,,uluv.luna.tuna,35200
4,21,@ranger20033,annabellegesson,102900
4,22,,xoxoashleybih,36200
4,23,fyp,notmic._,168300
4,24,"boys, things, advice",didiios,74600
4,25,,saraphiahm,0
5,0,,m0rguekittyy,587300
5,1,"aesdr, relatable, viral, fyp, rizz",yourkute,0
5,2,,anaa_chr2,0
5,3,"serverlife, serverproblems, fyp%E3%82%B7",dyl.ky,798300
5,4,,breckiehill_,30400
5,5,,vitoria_zanca,584100
5,6,"textingstories, texting, texts, minecraftparkour, funnytexts, textingstory",textsfella,257700
5,7,"fyp%E3%82%B7, foryou, blowthisup, relatable, content, relatable, xyzbca, viral",melissaa2finee,56100
5,8,igmirandahhmarie,yoitspink,470200
5,9,"@yohan_lbt, diamantblazi, seckoff, dunk, fyp, bball, basketball, windmill, handcheckchallenge, handcheck",diamantblazi,83900
5,10,@fabioguerrrraa,bellaretamosa,320700
5,11,,ohkaybunny,80900
5,12,,lillyyjane,87600
5,13,"matchingoutfits, siblings, fyp%E3%82%B7, foryou",miths.spams,149100
5,14,,killavati,579500
5,15,,notsadiemckenna,779300
5,16,"stitch, asianhair",yoleendadong,0
5,17,,adricaarballo,144500
5,18,"taratata, rkt, parati, viral, viraltiktok",annatudelaa_,367000
5,19,,netobaetas,585000
5,20,"@franangelys, baile, %F0%9F%8F%B3%EF%B8%8F%E2%80%8D%F0%9F%8C%88",jibebarroso,59000
5,21,,claaaaaireeeee,785800
5,22,"@hi_me_5_cents, brunettehair, clean, mirror",only.jeanmarieexo,21000
5,23,,giuliacorrado_,79200
5,24,"loyaltytest, streetinterview, interview",rileymae,16000
5,25,"@lauren.clark.21, @usaflagfb, flagfootball, worlds",flagfootballclips,877700
5,26,,wannagotakeanap,104700
